[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
145,-107.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.117,2.544
145,-105.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.142,2.928
145,-105.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.149,2.767
145,-105.500000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.181,3.638
145,-106.500000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.059,3.787
,,,,,,,,,,,,,,Upload End Request,,,,,,,
145,-107.000000,-1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.175,2.645
,,,,,,,,,,,,,,Upload Ended,,,,,,,
145,-106.000000,-1.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.100,3.075
145,-105.500000,-1.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.058,2.783
145,-106.000000,-2.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.121,2.055
145,-105.000000,-1.500000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.131,3.015
145,-106.000000,-1.500000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.052,2.141
145,-105.500000,-2.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.079,2.018
145,-105.000000,-2.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.079,2.119
145,-104.500000,-1.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.021,1.650
145,-104.500000,-1.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.087,1.690
,,,,,,,,,,,,,,Upload Start Request,,,,,,,
145,-105.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.078,1.211
145,-105.000000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.037,1.816
145,-104.500000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.121,1.458
145,-104.500000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.081,1.957
,,,,,,,,,,,,,,Upload Started,,,,,,,
145,-105.000000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.066,2.191
145,-106.000000,2.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.081,1.924
145,-106.000000,2.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.076,2.200
145,-105.000000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.112,2.946
145,-105.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.060,3.334
145,-106.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.122,2.435
145,-104.500000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.053,2.310
145,-105.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.062,2.262
145,-106.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.055,2.221
145,-104.000000,-1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.097,1.894
145,-104.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.098,1.935
145,-104.000000,-1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.095,2.348
145,-103.000000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.023,1.949
145,-106.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.123,1.681
145,-106.000000,-1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.120,2.370
145,-104.000000,-1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.118,2.624
145,-104.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.098,2.885
145,-103.500000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.104,2.477
145,-105.000000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.104,2.799
145,-106.500000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.043,2.793
145,-107.500000,-0.500000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.118,3.058
145,-107.500000,-0.500000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.053,3.022
145,-105.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.093,2.935
145,-106.000000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.051,2.678
145,-106.500000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.152,2.713
145,-106.500000,-1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.087,2.835
145,-109.000000,-2.500000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.119,3.054
145,-107.500000,-1.500000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.037,3.246
145,-106.000000,-0.500000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.161,2.974
145,-104.500000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.048,2.608
145,-104.500000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.113,2.498
