DUT,REF
28.48,28.1
26.19,28.76
26.94,26.3
26.98,27.94
26.62,28.58
24.87,27.22
26.94,28.2
25.83,29.14
24.29,27.82
24.25,27.6
23.08,26.02
22.68,24.64
24.17,27.08
22.67,27.86
20.29,25.72
20.64,25.38
23.15,27.36
22.04,24.7
21.69,24.62
19.44,24.82
16.77,22.04
16.79,20.78
17.42,21.2
15.34,20.51
14.25,21.24
14.0,20.32
13.9,15.32
13.53,19.28
14.13,19.7
14.87,17.36
15.06,19.51
15.0,16.96
15.48,19.52
14.35,18.26
15.87,14.62
17.57,14.34
17.34,18.92
16.08,17.14
13.02,17.02
15.21,17.44
18.21,22.06
17.79,22.06
17.29,22.62
19.71,23.08
19.43,24.98
22.24,25.76
21.88,27.24
20.23,26.48
22.12,25.64
23.83,26.48
23.26,28.26
23.26,26.94
23.75,27.36
23.94,27.08
21.71,26.52
22.68,26.04
23.6,25.58
23.29,26.0
23.25,26.32
24.18,27.94
23.61,26.9
23.02,25.86
23.06,23.84
22.21,24.26
24.24,24.56
23.96,24.9
23.15,25.5
23.37,22.54
20.62,23.34
20.02,23.16
20.22,21.78
18.27,19.98
18.17,21.33
18.64,22.15
18.8,23.54
19.21,21.42
17.98,21.26
18.34,22.62
20.25,21.46
20.54,22.82
20.41,23.7
17.94,22.55
18.76,22.12
18.38,23.16
17.64,21.6
17.63,21.32
16.16,21.0
16.08,20.71
15.91,22.18
15.21,23.0
16.35,20.06
16.37,21.38
18.37,21.94
20.33,21.53
21.42,22.51
20.17,22.06
18.3,21.68
18.36,22.1
19.39,24.22
20.31,24.91
20.23,23.42
19.87,22.5
17.63,21.32
18.25,20.62
17.59,20.48
17.96,21.7
17.71,21.9
17.92,24.44
17.59,23.78
17.15,21.4
16.79,22.28
16.49,22.0
17.94,20.8
18.0,19.47
15.49,19.07
15.75,18.58
14.65,18.46
15.37,18.4
13.85,18.32
12.64,18.8
13.77,16.51
16.0,20.26
12.37,19.64
11.93,16.94
11.87,17.09
13.6,17.08
11.25,16.64
10.4,15.51
12.43,14.84
13.0,16.52
12.09,16.1
13.26,15.28
12.62,13.82
11.69,15.94
13.1,15.34
15.66,16.42
14.3,18.2
15.36,16.14
12.7,13.52
13.57,14.66
12.91,12.82
11.08,16.48
12.28,14.36
10.43,14.5
10.32,14.98
10.06,13.47
8.71,11.11
8.73,9.9
8.77,9.36
9.31,9.24
8.02,12.08
10.0,12.18
4.32,10.22
2.33,9.51
5.14,9.72
5.44,8.48
5.25,8.06
5.28,7.58
3.02,7.14
4.14,5.76
5.33,8.24
5.37,5.33
2.08,4.56
1.32,5.04
0.87,5.16
2.06,4.36
1.48,3.76
2.28,3.56
2.12,3.54
0.67,3.32
0.61,3.66
0.17,2.7
1.22,0.59
0.07,-0.32
-1.37,-1.08
-1.59,-2.47
-0.47,-1.7
-1.84,-2.0
-1.59,0.24
-3.0,1.42
-4.33,-1.8
-3.29,-3.16
-2.0,0.44
-6.0,-3.64
-5.02,-4.96
-5.24,-5.6
-2.23,-4.58
-0.37,-0.1
0.94,-1.06
1.69,-1.04
0.5,0.3
-2.65,-2.24
-3.79,-3.58
-1.17,-2.36
-2.0,-3.68
-4.79,-4.24
-4.05,-4.82
-2.14,-6.0
-5.59,-2.12
-3.91,-2.72
-2.85,-2.84
-3.39,0.52
-8.05,-9.1
-2.3,-11.6
1.12,-2.54
-2.33,-7.26
-3.83,-8.04
-10.54,-15.89
-10.96,-16.34
,-18.0
