IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
295,1,,,-121.9331960,47.5260828,2025-12-10 23:27:31.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
296,1,,,-121.9331960,47.5260828,2025-12-10 23:27:32.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,,,,,
297,1,,,-121.9331960,47.5260828,2025-12-10 23:27:33.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
298,1,,,-121.9331960,47.5260828,2025-12-10 23:27:34.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
299,1,,,-121.9331960,47.5260828,2025-12-10 23:27:35.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
300,1,,,-121.9331960,47.5260828,2025-12-10 23:27:36.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
301,1,,,-121.9331960,47.5260828,2025-12-10 23:27:37.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
302,1,,,-121.9331960,47.5260828,2025-12-10 23:27:38.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
303,1,,,-121.9331960,47.5260828,2025-12-10 23:27:39.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
304,1,,,-121.9331960,47.5260828,2025-12-10 23:27:40.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
305,1,,,-121.9331960,47.5260828,2025-12-10 23:27:41.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
306,1,,,-121.9331960,47.5260828,2025-12-10 23:27:42.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
307,1,,,-121.9331960,47.5260828,2025-12-10 23:27:43.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
308,1,,,-121.9331960,47.5260828,2025-12-10 23:27:44.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
309,1,,,-121.9331960,47.5260828,2025-12-10 23:27:45.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
310,1,,,-121.9331960,47.5260828,2025-12-10 23:27:46.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
311,1,,,-121.9331960,47.5260828,2025-12-10 23:27:47.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
312,1,,,-121.9331960,47.5260828,2025-12-10 23:27:48.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
313,1,,,-121.9331960,47.5260828,2025-12-10 23:27:49.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
314,1,,,-121.9331960,47.5260828,2025-12-10 23:27:50.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
315,1,,,-121.9331960,47.5260828,2025-12-10 23:27:51.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
316,1,,,-121.9331960,47.5260828,2025-12-10 23:27:52.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
317,1,,,-121.9331960,47.5260828,2025-12-10 23:27:53.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
318,1,,,-121.9331960,47.5260828,2025-12-10 23:27:54.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
319,1,,,-121.9331960,47.5260828,2025-12-10 23:27:55.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
320,1,,,-121.9331960,47.5260828,2025-12-10 23:27:56.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
321,1,,,-121.9331960,47.5260828,2025-12-10 23:27:57.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
322,1,,,-121.9331960,47.5260828,2025-12-10 23:27:58.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
323,1,,,-121.9331960,47.5260828,2025-12-10 23:27:59.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
324,1,,,-121.9331960,47.5260828,2025-12-10 23:28:00.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
325,1,,,-121.9331960,47.5260828,2025-12-10 23:28:01.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
326,1,,,-121.9331960,47.5260828,2025-12-10 23:28:02.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
327,1,,,-121.9331960,47.5260828,2025-12-10 23:28:03.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
328,1,,,-121.9331960,47.5260828,2025-12-10 23:28:04.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
329,1,,,-121.9331960,47.5260828,2025-12-10 23:28:05.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
330,1,,,-121.9331960,47.5260828,2025-12-10 23:28:06.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
331,1,,,-121.9331960,47.5260828,2025-12-10 23:28:07.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
332,1,,,-121.9331960,47.5260828,2025-12-10 23:28:08.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
333,1,,,-121.9331960,47.5260828,2025-12-10 23:28:09.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
334,1,,,-121.9331960,47.5260828,2025-12-10 23:28:10.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
335,1,,,-121.9331960,47.5260828,2025-12-10 23:28:11.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
336,1,,,-121.9331960,47.5260828,2025-12-10 23:28:12.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
337,1,,,-121.9331960,47.5260828,2025-12-10 23:28:13.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
338,1,,,-121.9331960,47.5260828,2025-12-10 23:28:14.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,,,,,
339,1,,,-121.9331960,47.5260828,2025-12-10 23:28:15.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
340,1,,,-121.9331960,47.5260828,2025-12-10 23:28:16.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
341,1,,,-121.9331960,47.5260828,2025-12-10 23:28:17.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
342,1,,,-121.9331960,47.5260828,2025-12-10 23:28:18.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,,,,,
343,1,,,-121.9331960,47.5260828,2025-12-10 23:28:19.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
344,1,,,-121.9331960,47.5260828,2025-12-10 23:28:20.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
345,1,,,-121.9331960,47.5260828,2025-12-10 23:28:21.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
346,1,,,-121.9331960,47.5260828,2025-12-10 23:28:22.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
347,1,,,-121.9331960,47.5260828,2025-12-10 23:28:23.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,,,,,
348,1,,,-121.9331960,47.5260828,2025-12-10 23:28:24.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
349,1,,,-121.9331960,47.5260828,2025-12-10 23:28:25.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
350,1,,,-121.9331960,47.5260828,2025-12-10 23:28:26.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
351,1,,,-121.9331960,47.5260828,2025-12-10 23:28:27.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
352,1,,,-121.9331960,47.5260828,2025-12-10 23:28:28.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,,,,,
353,1,,,-121.9331960,47.5260828,2025-12-10 23:28:29.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
354,1,,,-121.9331960,47.5260828,2025-12-10 23:28:30.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
355,1,,,-121.9331960,47.5260828,2025-12-10 23:28:31.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
356,1,,,-121.9331960,47.5260828,2025-12-10 23:28:32.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,,,,,
357,1,,,-121.9331960,47.5260828,2025-12-10 23:28:33.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
358,1,,,-121.9331960,47.5260828,2025-12-10 23:28:34.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
359,1,,,-121.9331960,47.5260828,2025-12-10 23:28:35.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
360,1,,,-121.9331960,47.5260828,2025-12-10 23:28:36.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
361,1,,,-121.9331960,47.5260828,2025-12-10 23:28:37.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,,,,,
362,1,,,-121.9331960,47.5260828,2025-12-10 23:28:38.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
363,1,,,-121.9331960,47.5260828,2025-12-10 23:28:39.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
364,1,,,-121.9331960,47.5260828,2025-12-10 23:28:40.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
365,1,,,-121.9331960,47.5260828,2025-12-10 23:28:41.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,,,,,
366,1,,,-121.9331960,47.5260828,2025-12-10 23:28:42.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
367,1,,,-121.9331960,47.5260828,2025-12-10 23:28:43.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
368,1,,,-121.9331960,47.5260828,2025-12-10 23:28:44.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
369,1,,,-121.9331960,47.5260828,2025-12-10 23:28:45.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
370,1,,,-121.9331960,47.5260828,2025-12-10 23:28:46.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,,,,,
371,1,,,-121.9331960,47.5260828,2025-12-10 23:28:47.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
372,1,,,-121.9331960,47.5260828,2025-12-10 23:28:48.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
373,1,,,-121.9331960,47.5260828,2025-12-10 23:28:49.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
374,1,,,-121.9331960,47.5260828,2025-12-10 23:28:50.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,,,,,
375,1,,,-121.9331960,47.5260828,2025-12-10 23:28:51.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,,,25,594,,,
376,1,,,-121.9331960,47.5260828,2025-12-10 23:28:52.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
377,1,,,-121.9331960,47.5260828,2025-12-10 23:28:53.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
378,1,,,-121.9331960,47.5260828,2025-12-10 23:28:54.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
379,1,,,-121.9331960,47.5260828,2025-12-10 23:28:55.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
380,1,,,-121.9331960,47.5260828,2025-12-10 23:28:56.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
381,1,,,-121.9331960,47.5260828,2025-12-10 23:28:57.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
382,1,,,-121.9331960,47.5260828,2025-12-10 23:28:58.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
383,1,,,-121.9331960,47.5260828,2025-12-10 23:28:59.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
384,1,,,-121.9331960,47.5260828,2025-12-10 23:29:00.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
385,1,,,-121.9331960,47.5260828,2025-12-10 23:29:01.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
386,1,,,-121.9331960,47.5260828,2025-12-10 23:29:01.810,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,-107.156500,,,,,3.494580,0.577797
387,1,,,-121.9331960,47.5260828,2025-12-10 23:29:02.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
388,1,,,-121.9331960,47.5260828,2025-12-10 23:29:03.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
389,1,,,-121.9331960,47.5260828,2025-12-10 23:29:04.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
390,1,,,-121.9331960,47.5260828,2025-12-10 23:29:05.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
391,1,,,-121.9331960,47.5260828,2025-12-10 23:29:06.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
392,1,,,-121.9331960,47.5260828,2025-12-10 23:29:07.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
393,1,,,-121.9331960,47.5260828,2025-12-10 23:29:08.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
394,1,,,-121.9331960,47.5260828,2025-12-10 23:29:09.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
395,1,,,-121.9331960,47.5260828,2025-12-10 23:29:10.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
396,1,,,-121.9331960,47.5260828,2025-12-10 23:29:11.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
397,1,,,-121.9331960,47.5260828,2025-12-10 23:29:12.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
398,1,,,-121.9331960,47.5260828,2025-12-10 23:29:13.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
399,1,,,-121.9331960,47.5260828,2025-12-10 23:29:14.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
400,1,,,-121.9331960,47.5260828,2025-12-10 23:29:15.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
401,1,,,-121.9331960,47.5260828,2025-12-10 23:29:15.826,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,-105.797000,,,,,3.902630,0.530195
402,1,,,-121.9331960,47.5260828,2025-12-10 23:29:16.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
403,1,,,-121.9331960,47.5260828,2025-12-10 23:29:17.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
404,1,,,-121.9331960,47.5260828,2025-12-10 23:29:18.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
405,1,,,-121.9331960,47.5260828,2025-12-10 23:29:19.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
406,1,,,-121.9331960,47.5260828,2025-12-10 23:29:20.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
407,1,,,-121.9331960,47.5260828,2025-12-10 23:29:21.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
408,1,,,-121.9331960,47.5260828,2025-12-10 23:29:22.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
409,1,,,-121.9331960,47.5260828,2025-12-10 23:29:23.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
410,1,,,-121.9331960,47.5260828,2025-12-10 23:29:24.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
411,1,,,-121.9331960,47.5260828,2025-12-10 23:29:25.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
412,1,,,-121.9331960,47.5260828,2025-12-10 23:29:26.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
413,1,,,-121.9331960,47.5260828,2025-12-10 23:29:27.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
414,1,,,-121.9331960,47.5260828,2025-12-10 23:29:28.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
415,1,,,-121.9331960,47.5260828,2025-12-10 23:29:29.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
416,1,,,-121.9331960,47.5260828,2025-12-10 23:29:29.794,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,-108.831500,,,,,2.931522,0.511240
417,1,,,-121.9331960,47.5260828,2025-12-10 23:29:30.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
418,1,,,-121.9331960,47.5260828,2025-12-10 23:29:31.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
419,1,,,-121.9331960,47.5260828,2025-12-10 23:29:32.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
420,1,,,-121.9331960,47.5260828,2025-12-10 23:29:33.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
421,1,,,-121.9331960,47.5260828,2025-12-10 23:29:34.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
422,1,,,-121.9331960,47.5260828,2025-12-10 23:29:35.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
423,1,,,-121.9331960,47.5260828,2025-12-10 23:29:36.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
424,1,,,-121.9331960,47.5260828,2025-12-10 23:29:37.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
425,1,,,-121.9331960,47.5260828,2025-12-10 23:29:38.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
426,1,,,-121.9331960,47.5260828,2025-12-10 23:29:39.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
427,1,,,-121.9331960,47.5260828,2025-12-10 23:29:40.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
428,1,,,-121.9331960,47.5260828,2025-12-10 23:29:41.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
429,1,,,-121.9331960,47.5260828,2025-12-10 23:29:42.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
430,1,,,-121.9331960,47.5260828,2025-12-10 23:29:43.466,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,,,,-106.132941,,,,,4.067018,0.486633
431,1,,,-121.9331960,47.5260828,2025-12-10 23:29:43.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
432,1,,,-121.9331960,47.5260828,2025-12-10 23:29:44.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
433,1,,,-121.9331960,47.5260828,2025-12-10 23:29:45.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
434,1,,,-121.9331960,47.5260828,2025-12-10 23:29:46.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
435,1,,,-121.9331960,47.5260828,2025-12-10 23:29:47.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
436,1,,,-121.9331960,47.5260828,2025-12-10 23:29:48.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
437,1,,,-121.9331960,47.5260828,2025-12-10 23:29:49.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
438,1,,,-121.9331960,47.5260828,2025-12-10 23:29:50.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
439,1,,,-121.9331960,47.5260828,2025-12-10 23:29:51.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
440,1,,,-121.9331960,47.5260828,2025-12-10 23:29:52.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
441,1,,,-121.9331960,47.5260828,2025-12-10 23:29:53.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
442,1,,,-121.9331960,47.5260828,2025-12-10 23:29:54.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,,,,,
443,1,,,-121.9331960,47.5260828,2025-12-10 23:29:55.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
444,1,,,-121.9331960,47.5260828,2025-12-10 23:29:56.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
445,1,,,-121.9331960,47.5260828,2025-12-10 23:29:57.000,_20251210_152244_CH04_TMO_5GNR_WFC-MO_REF-1_TC151-1.dml,NR SA,,,,,25,594,,,
