[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-75.375854,15.553281,,,,3.585232
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-76.192691,14.465033,,,,3.626085
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-77.029511,13.930702,,,,3.750892
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-81.121466,13.754308,,,,3.554083
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-78.674540,15.901245,,,,3.541414
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-78.548253,14.688709,,,,3.659943
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-80.937614,14.152110,,,,3.731980
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-81.350471,13.216330,,,,3.361485
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.474113,13.764058,,,,3.186476
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.237532,13.286342,,,,3.671638
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.835820,15.714204,,,,3.625342
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-78.959619,15.333682,,,,3.695980
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-80.193503,15.665780,,,,3.685602
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-81.326742,14.021900,,,,3.570223
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-81.931445,12.247100,,,,3.614383
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-82.417736,13.426013,,,,3.674814
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-81.298495,12.155344,,,,3.661165
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.561449,13.133867,,,,2.988833
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.525015,15.077484,,,,3.589581
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-80.984887,15.706401,,,,3.716799
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.594648,14.789792,,,,3.660718
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-80.496106,14.582686,,,,3.600835
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-80.707266,15.344695,,,,3.658728
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.866035,13.025774,,,,3.583510
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-78.811019,14.617164,,,,3.697011
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-78.747075,14.620901,,,,3.648329
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.267367,13.275514,,,,3.708160
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-78.816643,13.082191,,,,3.543797
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.650325,13.466415,,,,3.567722
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.627499,13.216340,,,,3.720072
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-80.867463,15.296416,,,,3.601070
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-81.213914,11.815110,,,,3.497041
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.009361,13.202620,,,,3.639830
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-80.330183,14.050089,,,,3.717144
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-81.975757,13.920144,,,,3.676901
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-82.467673,14.047394,,,,2.917845
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-81.542002,13.286237,,,,3.687323
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.348287,14.678738,,,,3.580391
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-79.746601,14.573633,,,,3.593882
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-80.586486,12.762193,,,,3.727106
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-78.651339,13.432275,,,,3.716299
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
,,,-78.890194,13.009185,,,,3.563823
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
NR SA,,,,,41,750,,
