[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
,,,N41(100),,266,-89.380000,16.030000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.680000,16.420000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.540000,15.610000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.760000,17.350000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.490000,17.620000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.500000,17.100000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.350000,20.930000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.510000,18.460000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.660000,20.960000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.940000,14.360000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.910000,15.830000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.360000,14.990000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.790000,12.330000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.640000,13.670000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.370000,15.390000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.220000,15.310000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.560000,15.040000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.960000,17.750000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.360000,17.670000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.550000,14.330000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.450000,15.010000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.680000,13.500000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.540000,15.430000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.520000,14.810000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.930000,12.760000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.240000,12.350000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.300000,13.970000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.800000,12.410000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.020000,16.850000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.620000,16.360000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.820000,13.740000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.430000,14.110000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.190000,14.890000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.830000,15.070000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.580000,15.610000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.000000,13.940000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.120000,14.300000,,,,,,,,16.562,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.360000,15.040000,,,,,,,,37.483,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.570000,14.160000,,,,,,,,69.640,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.020000,14.620000,,,,,,,,134.152,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.950000,15.190000,,,,,,,,245.198,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.470000,14.430000,,,,,,,,198.622,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.140000,16.000000,,,,,,,,5.772,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.840000,15.380000,,,,,,,,15.659,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.270000,15.480000,,,,,,,,201.610,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.920000,13.540000,,,,,,,,229.501,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.290000,13.890000,,,,,,,,211.595,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.780000,13.960000,,,,,,,,208.898,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.180000,14.240000,,,,,,,,220.368,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.960000,14.700000,,,,,,,,220.553,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.450000,16.800000,,,,,,,,230.754,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.400000,16.170000,,,,,,,,231.970,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.690000,16.990000,,,,,,,,238.045,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.850000,14.960000,,,,,,,,237.827,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.420000,14.870000,,,,,,,,213.484,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.410000,14.400000,,,,,,,,227.546,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.590000,13.670000,,,,,,,,231.441,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.330000,13.790000,,,,,,,,230.987,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.300000,13.860000,,,,,,,,228.748,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.700000,13.370000,,,,,,,,239.311,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.380000,13.060000,,,,,,,,231.487,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.390000,12.330000,,,,,,,,237.030,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.960000,13.560000,,,,,,,,235.754,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.920000,13.580000,,,,,,,,260.993,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.880000,13.950000,,,,,,,,268.839,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.710000,14.510000,,,,,,,,100.674,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.520000,14.320000,,,,,,,,16.581,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.620000,14.540000,,,,,,,,189.971,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.870000,14.300000,,,,,,,,265.838,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.290000,13.300000,,,,,,,,296.272,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.450000,13.210000,,,,,,,,309.715,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.600000,12.510000,,,,,,,,299.218,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.180000,13.420000,,,,,,,,294.657,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.120000,14.440000,,,,,,,,307.193,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.810000,13.100000,,,,,,,,283.559,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.850000,13.660000,,,,,,,,285.371,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.650000,13.470000,,,,,,,,248.324,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.050000,11.100000,,,,,,,,0.240,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.320000,10.950000,,,,,,,,5.183,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.140000,9.590000,,,,,,,,11.032,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.860000,9.280000,,,,,,,,27.498,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.790000,12.590000,,,,,,,,0.098,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.320000,11.790000,,,,,,,,12.734,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.950000,11.430000,,,,,,,,105.137,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.000000,12.800000,,,,,,,,183.976,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.520000,12.860000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.230000,13.290000,,,,,,,,201.670,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.320000,13.770000,,,,,,,,216.252,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.970000,14.140000,,,,,,,,227.244,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.790000,11.590000,,,,,,,,233.314,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.130000,11.390000,,,,,,,,239.748,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.290000,12.820000,,,,,,,,240.609,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.980000,13.230000,,,,,,,,247.019,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.010000,11.970000,,,,,,,,220.130,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.280000,10.080000,,,,,,,,213.712,,,,,,,,
,,,,,,,,,,,,,,Download End Request,,,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.540000,11.630000,,,,,,,,217.531,,,,,,,,
,,,N41(100)+N41(40),,266,-90.340000,12.240000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-90.140000,10.600000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-89.740000,11.780000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-91.050000,10.940000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-91.540000,12.260000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-91.040000,13.330000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-90.780000,13.160000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-90.930000,11.860000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.260000,7.820000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.520000,10.090000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.080000,10.880000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.540000,15.450000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.270000,14.040000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.700000,19.060000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.290000,12.830000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.800000,11.830000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.890000,10.770000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.670000,14.010000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.340000,10.720000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.640000,12.490000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.940000,12.660000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.740000,12.940000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.130000,16.830000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.080000,16.210000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.740000,17.190000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.000000,10.570000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.980000,10.300000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.270000,9.960000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.970000,7.810000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.980000,7.240000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.440000,8.630000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.180000,8.710000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.630000,11.160000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.440000,10.300000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.790000,13.110000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.130000,11.630000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.710000,13.610000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.500000,9.210000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.110000,16.290000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.930000,17.270000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.730000,15.470000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.000000,17.100000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.820000,16.800000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.410000,10.740000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.790000,12.980000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.010000,13.000000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.050000,11.800000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.680000,11.650000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.360000,9.980000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.760000,11.660000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.510000,10.590000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.390000,10.130000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.190000,12.280000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.430000,12.400000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.430000,12.210000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.970000,13.940000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.140000,14.770000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.920000,13.540000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.790000,12.300000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.020000,12.440000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.450000,10.730000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.640000,13.230000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.010000,14.590000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.400000,12.330000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.530000,12.870000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.610000,12.940000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.000000,15.520000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.920000,9.350000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.980000,10.750000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.040000,9.770000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.650000,12.000000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-99.560000,14.690000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-99.120000,15.100000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-98.670000,13.670000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-98.780000,14.540000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-97.520000,12.880000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-97.270000,12.380000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-97.590000,11.340000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.830000,12.230000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.950000,10.230000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.540000,14.750000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
,,,N41(100),NR SA,266,-96.300000,18.570000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,,,
,,,N41(100),NR SA,266,-98.240000,13.020000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.750000,12.820000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.280000,13.530000,,,,,,,,9.197,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.470000,12.850000,,,,,,,,19.271,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.140000,9.500000,,,,,,,,36.293,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.480000,12.240000,,,,,,,,69.422,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.680000,11.000000,,,,,,,,129.940,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.590000,14.510000,,,,,,,,207.022,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.940000,13.370000,,,,,,,,270.530,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.010000,12.660000,,,,,,,,258.844,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.790000,13.250000,,,,,,,,50.926,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.120000,12.230000,,,,,,,,17.677,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.640000,12.930000,,,,,,,,28.709,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.550000,11.920000,,,,,,,,0.109,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.730000,13.270000,,,,,,,,0.937,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.650000,13.120000,,,,,,,,1.813,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.780000,13.480000,,,,,,,,4.142,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.470000,12.940000,,,,,,,,8.214,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.280000,12.580000,,,,,,,,15.735,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.300000,12.450000,,,,,,,,28.175,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-102.050000,11.900000,,,,,,,,57.015,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.050000,13.320000,,,,,,,,101.089,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.910000,13.900000,,,,,,,,187.806,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.920000,13.450000,,,,,,,,261.364,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.810000,13.990000,,,,,,,,157.056,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.440000,12.350000,,,,,,,,142.751,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.990000,12.720000,,,,,,,,150.346,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.280000,12.380000,,,,,,,,113.899,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.860000,11.450000,,,,,,,,60.889,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.990000,12.550000,,,,,,,,43.899,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.390000,11.610000,,,,,,,,46.594,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-102.930000,11.600000,,,,,,,,49.977,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-102.240000,12.850000,,,,,,,,50.424,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.160000,12.650000,,,,,,,,49.530,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.540000,12.290000,,,,,,,,48.700,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-103.370000,12.180000,,,,,,,,55.357,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-103.610000,12.000000,,,,,,,,50.883,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.550000,12.380000,,,,,,,,54.178,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.640000,14.220000,,,,,,,,51.682,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.670000,12.260000,,,,,,,,53.939,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.570000,12.590000,,,,,,,,61.033,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.990000,10.880000,,,,,,,,61.315,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.140000,12.760000,,,,,,,,77.879,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.170000,10.360000,,,,,,,,76.842,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.570000,13.340000,,,,,,,,90.384,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.430000,16.860000,,,,,,,,75.948,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.860000,16.870000,,,,,,,,62.951,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.400000,14.360000,,,,,,,,44.684,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.010000,13.450000,,,,,,,,47.449,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.040000,11.300000,,,,,,,,50.926,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.020000,13.170000,,,,,,,,52.749,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.990000,13.140000,,,,,,,,52.847,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.860000,12.430000,,,,,,,,56.677,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.980000,12.170000,,,,,,,,52.018,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.730000,11.820000,,,,,,,,56.502,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.760000,13.510000,,,,,,,,55.792,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.050000,13.590000,,,,,,,,55.499,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.220000,13.840000,,,,,,,,60.311,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.940000,13.290000,,,,,,,,60.125,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.550000,13.820000,,,,,,,,65.821,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.710000,14.470000,,,,,,,,68.789,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.830000,13.730000,,,,,,,,60.457,,,,,,,,
,,,,,,,,,,,,,,Download End Request,,,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,,,
,,,N41(100)+N41(40),,266,-94.940000,13.360000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-96.460000,12.160000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-97.460000,12.920000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-95.960000,13.020000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-96.360000,12.920000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-96.780000,16.460000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-97.690000,14.330000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.440000,13.750000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.660000,12.740000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.770000,10.710000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.090000,11.510000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.460000,10.860000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.090000,11.630000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.390000,11.910000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.570000,13.100000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.630000,12.440000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.300000,14.300000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.290000,14.260000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.690000,12.540000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.390000,12.810000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.860000,12.660000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.780000,15.750000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.930000,12.950000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.750000,12.020000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.890000,11.580000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.100000,12.070000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.980000,12.450000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.810000,12.640000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.410000,12.100000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.450000,13.160000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.260000,13.380000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.800000,13.520000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.240000,13.680000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.090000,12.640000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-94.600000,13.360000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-92.860000,13.580000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-93.990000,13.620000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-95.920000,12.960000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-95.460000,11.820000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-94.700000,12.370000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-93.780000,12.580000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-92.900000,13.930000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-91.400000,13.500000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-94.380000,13.440000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-93.630000,16.430000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-92.500000,17.070000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-91.600000,13.340000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-90.700000,14.500000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-92.350000,10.630000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-93.620000,11.520000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.050000,10.370000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.800000,11.540000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
