[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.160000,10.380000,,,,,,,,35.228,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.990000,12.280000,,,,,,,,36.247,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.180000,10.260000,,,,,,,,43.414,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.780000,9.980000,,,,,,,,42.131,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.330000,10.150000,,,,,,,,52.820,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-97.890000,10.310000,,,,,,,,67.815,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-98.640000,10.310000,,,,,,,,75.841,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.370000,9.600000,,,,,,,,78.550,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.440000,9.690000,,,,,,,,53.237,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.970000,10.050000,,,,,,,,40.251,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.060000,9.830000,,,,,,,,41.254,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.960000,8.860000,,,,,,,,42.260,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-98.890000,9.640000,,,,,,,,46.867,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-97.800000,10.310000,,,,,,,,43.670,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.020000,8.330000,,,,,,,,43.779,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90)+N41(x),NR SA,266,-101.170000,7.360000,,,,,,,,42.293,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90)+N41(x),NR SA,266,-100.030000,8.620000,,,,,,,,46.165,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90)+N41(x),NR SA,266,-98.860000,11.080000,,,,,,,,48.443,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90)+N41(x),NR SA,266,-98.920000,11.010000,,,,,,,,50.144,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90)+N41(x),NR SA,266,-98.600000,10.480000,,,,,,,,50.716,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90)+N41(x),NR SA,266,-100.300000,10.060000,,,,,,,,56.525,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.380000,10.920000,,,,,,,,63.518,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.450000,10.670000,,,,,,,,68.906,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.330000,10.990000,,,,,,,,80.577,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.690000,13.000000,,,,,,,,76.061,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.200000,12.970000,,,,,,,,50.913,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.650000,11.410000,,,,,,,,53.087,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.580000,11.370000,,,,,,,,59.863,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.310000,10.170000,,,,,,,,59.126,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.580000,10.320000,,,,,,,,58.196,,,,,,,,
,,,,,,,,,,,,,,Download End Request,,,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.730000,10.520000,,,,,,,,59.928,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,266,-98.910000,12.790000,,,,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,266,-98.780000,9.160000,,,,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,266,-99.640000,7.400000,,,,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,266,-97.140000,9.930000,,,,,,,,,,,,,,,,
,,,N41(x)+N71(x)+N25(x)+N41(x),,266,-98.350000,9.640000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-98.880000,14.330000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-98.670000,13.520000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-97.680000,16.280000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.580000,13.750000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-101.000000,13.920000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-100.630000,13.170000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-102.050000,9.360000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-100.300000,10.550000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-102.540000,10.890000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-100.790000,9.930000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-102.210000,10.470000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-102.160000,10.690000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-95.240000,12.280000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-97.330000,13.910000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.420000,16.890000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-97.990000,15.830000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.560000,12.750000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-101.380000,10.910000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.440000,11.000000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-101.520000,10.410000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-98.790000,13.940000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-97.130000,18.790000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.000000,15.840000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-100.760000,11.370000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.280000,9.500000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.730000,10.700000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.120000,11.920000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-108.540000,3.950000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-103.090000,11.470000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.050000,8.310000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.580000,9.150000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.220000,9.770000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.560000,10.900000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-110.020000,6.070000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-103.660000,8.820000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-107.110000,5.380000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-107.790000,4.840000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.090000,10.880000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-108.850000,6.350000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-103.300000,9.130000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-101.460000,11.740000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-100.750000,11.580000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-99.960000,12.650000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-99.790000,13.900000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-100.770000,11.840000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-101.840000,11.830000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-101.630000,11.540000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-100.070000,12.480000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-100.170000,12.490000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-100.260000,12.610000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-101.170000,12.050000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-100.580000,12.460000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-100.700000,12.200000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-102.340000,11.510000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-102.440000,11.930000,,,,,,,,,,,,,,,,
,,,N41(40),,264,-102.310000,11.510000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-103.140000,10.800000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-103.290000,11.450000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.850000,13.000000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.360000,12.630000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.220000,13.190000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.700000,12.670000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.340000,12.790000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.340000,12.700000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-103.320000,11.880000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-103.980000,10.360000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-104.050000,10.850000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-108.470000,5.670000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-105.480000,12.160000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-103.230000,12.870000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-103.520000,11.860000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-104.960000,8.840000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-102.160000,10.720000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-103.200000,10.040000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.410000,10.330000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-103.190000,9.450000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-104.070000,8.200000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.270000,9.140000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.810000,13.470000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
,,,N41(100),NR SA,266,-100.410000,14.150000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.190000,13.280000,,,,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-104.490000,10.470000,,,,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-104.430000,10.730000,,,,,,,,122.578,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.550000,10.510000,,,,,,,,54.958,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.510000,10.720000,,,,,,,,3.527,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.870000,11.410000,,,,,,,,23.426,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.600000,10.130000,,,,,,,,14.978,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-104.150000,9.880000,,,,,,,,0.182,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-104.470000,9.280000,,,,,,,,0.876,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-104.490000,9.060000,,,,,,,,0.823,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-104.820000,9.260000,,,,,,,,0.898,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.970000,11.160000,,,,,,,,0.951,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.930000,11.840000,,,,,,,,0.962,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.120000,11.700000,,,,,,,,0.941,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.180000,11.010000,,,,,,,,0.962,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.970000,10.420000,,,,,,,,0.886,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.340000,11.840000,,,,,,,,0.963,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.230000,12.030000,,,,,,,,0.898,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.060000,11.190000,,,,,,,,0.834,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.530000,11.970000,,,,,,,,0.769,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.080000,10.700000,,,,,,,,0.813,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.700000,9.860000,,,,,,,,0.770,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.600000,9.960000,,,,,,,,0.834,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.150000,9.870000,,,,,,,,0.770,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.920000,10.120000,,,,,,,,0.823,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.630000,10.580000,,,,,,,,0.770,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.460000,10.560000,,,,,,,,0.833,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.250000,10.170000,,,,,,,,0.770,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.400000,9.450000,,,,,,,,0.770,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.340000,8.100000,,,,,,,,0.834,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.650000,8.540000,,,,,,,,0.770,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.980000,8.680000,,,,,,,,0.769,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.910000,11.350000,,,,,,,,0.813,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.200000,11.950000,,,,,,,,0.951,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.960000,10.230000,,,,,,,,0.941,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.360000,10.050000,,,,,,,,0.887,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.440000,10.800000,,,,,,,,0.973,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.110000,9.510000,,,,,,,,1.764,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.560000,10.010000,,,,,,,,2.704,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.950000,9.500000,,,,,,,,3.951,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-99.960000,9.890000,,,,,,,,5.028,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.890000,8.850000,,,,,,,,6.114,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.790000,9.150000,,,,,,,,7.033,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.420000,9.420000,,,,,,,,7.973,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.010000,10.000000,,,,,,,,12.184,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.760000,9.740000,,,,,,,,18.408,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.030000,9.410000,,,,,,,,28.544,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.280000,9.440000,,,,,,,,38.039,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.380000,8.410000,,,,,,,,51.473,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.560000,8.440000,,,,,,,,73.330,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.280000,9.080000,,,,,,,,83.217,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.240000,9.720000,,,,,,,,109.691,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.400000,10.350000,,,,,,,,85.440,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.490000,9.350000,,,,,,,,144.860,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.350000,9.740000,,,,,,,,190.204,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.010000,10.150000,,,,,,,,222.717,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.160000,10.250000,,,,,,,,156.002,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.590000,8.970000,,,,,,,,83.270,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.670000,9.490000,,,,,,,,100.221,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.630000,9.430000,,,,,,,,113.026,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-104.050000,8.520000,,,,,,,,127.989,,,,,,,,
,,,,,,,,,,,,,,Download End Request,,,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-103.370000,10.110000,,,,,,,,139.489,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,266,-102.280000,8.630000,,,,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,266,-100.540000,8.470000,,,,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,266,-100.070000,10.420000,,,,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,266,-98.840000,10.530000,,,,,,,,,,,,,,,,
,,,N41(40)+N71(x)+N25(x)+N41(x),,266,-98.650000,12.240000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-98.660000,11.380000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-97.710000,12.100000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-98.530000,10.510000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.110000,9.760000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.340000,9.950000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.960000,10.040000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.930000,10.030000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.270000,9.390000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.860000,10.210000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.070000,12.340000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.110000,10.570000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.760000,10.240000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.150000,10.070000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.250000,9.650000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.290000,9.530000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-103.380000,6.850000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.160000,9.880000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.060000,9.450000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.320000,9.870000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.470000,9.970000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.430000,11.010000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.320000,9.400000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.640000,12.190000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.740000,13.030000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-101.170000,9.740000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-101.500000,8.100000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-101.490000,7.980000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-101.940000,7.780000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-101.940000,8.670000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.820000,10.430000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.860000,11.680000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.440000,10.980000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.790000,10.360000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-106.180000,6.770000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-113.040000,2.840000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-106.860000,6.290000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-104.860000,6.430000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.010000,12.190000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.820000,11.960000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.190000,11.060000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.230000,13.190000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.960000,9.490000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.840000,9.760000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.040000,9.760000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.840000,11.760000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.710000,11.370000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.080000,9.400000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.950000,12.500000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.560000,11.340000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.980000,8.650000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.220000,8.160000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.630000,8.860000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.360000,8.030000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.970000,7.560000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.940000,7.980000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.370000,9.890000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.590000,10.380000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.810000,10.690000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.940000,10.510000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.300000,10.980000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.920000,10.940000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.810000,11.730000,,,,,,,,,,,,,,,,
,,,N41(x),,266,-97.900000,11.560000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-98.720000,9.600000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-98.400000,9.000000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.430000,6.840000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-98.920000,8.830000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-98.820000,7.490000,,,,,,,,,,,,,,,,
,,,N41(40),,266,-99.660000,6.600000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,,,
,,,N41(100),NR SA,266,-101.920000,8.040000,,,,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.730000,11.220000,,,,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.260000,10.870000,,,,,,,,42.814,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-102.160000,11.030000,,,,,,,,64.139,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.730000,11.020000,,,,,,,,55.588,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.840000,10.880000,,,,,,,,53.504,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.780000,13.060000,,,,,,,,56.497,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.380000,13.140000,,,,,,,,56.946,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.960000,14.290000,,,,,,,,58.747,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.570000,13.870000,,,,,,,,59.511,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.060000,13.590000,,,,,,,,59.447,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.890000,12.120000,,,,,,,,57.966,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.530000,11.190000,,,,,,,,54.990,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.640000,11.900000,,,,,,,,51.933,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-100.840000,12.420000,,,,,,,,54.680,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.220000,11.170000,,,,,,,,63.155,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,266,-101.200000,11.710000,,,,,,,,66.507,,,,,,,,
