DUT,REF
16.5,-1.4
16.5,-1.2
15.9,0.5
15.9,0.3
15.7,-1.1
16.2,-0.3
15.6,-0.1
16.1,0.3
16.8,-0.8
16.4,-0.6
16.6,-2.8
16.0,-2.1
16.6,-3.7
16.3,-1.4
15.2,-4.2
14.4,-5.1
14.4,-6.0
15.9,-6.8
17.1,-6.9
17.0,-5.5
17.0,-5.5
15.2,-5.5
14.3,-2.8
14.1,-4.2
12.5,-2.2
13.0,-3.5
12.3,-5.2
12.3,-6.0
11.9,-2.9
13.2,-3.3
14.3,-2.9
14.3,-3.5
16.9,-3.8
15.2,-7.4
14.4,-2.2
13.7,-3.8
12.1,-3.7
13.9,-4.8
13.9,-4.9
12.9,-4.2
13.1,-3.2
15.9,-3.9
16.5,-2.9
15.7,-1.2
16.4,-2.7
15.1,-1.0
15.6,-2.5
15.3,-4.0
14.8,-5.1
14.4,-4.1
15.2,-3.8
14.7,-2.4
15.3,-2.3
15.3,-3.6
15.1,-0.9
14.8,-3.6
11.7,-4.8
10.4,-8.0
11.1,-4.7
11.7,-3.4
10.3,-7.2
10.6,-7.1
14.6,-5.8
12.6,-6.4
13.1,-7.3
14.6,-7.2
13.7,-5.7
14.1,-1.5
14.9,-4.1
16.7,-2.3
17.0,-3.2
17.5,-1.7
16.6,-0.5
16.7,0.4
16.2,2.1
17.2,-1.2
16.7,-2.5
17.2,-2.3
17.4,-2.4
17.0,-2.6
15.0,0.0
15.5,-3.1
16.9,0.0
16.1,-0.6
15.9,-0.5
16.4,-0.1
16.6,2.0
17.4,2.4
15.9,1.7
17.2,3.3
17.6,5.1
17.9,4.4
18.7,3.6
18.3,1.9
18.5,1.0
17.3,4.4
17.0,1.1
17.1,1.8
17.5,0.9
18.4,2.2
18.1,0.3
17.7,-0.5
17.5,-0.1
17.0,-1.5
17.0,-0.6
17.5,-1.6
17.1,-1.6
17.3,-2.9
17.2,0.7
17.2,-2.7
16.7,1.1
17.6,-0.9
17.9,0.1
16.9,-1.3
17.8,-0.4
17.5,3.1
17.2,3.3
17.4,5.4
17.3,5.8
18.1,7.9
17.9,8.6
17.9,9.8
18.8,3.2
18.6,5.4
18.8,5.8
18.4,10.1
18.2,5.9
18.1,9.4
19.4,7.4
18.6,6.6
18.8,7.1
19.0,9.1
18.2,6.6
18.3,8.2
18.2,7.7
18.5,7.2
18.3,6.5
19.0,5.7
18.8,6.2
18.0,5.9
18.3,4.5
17.6,3.7
17.9,3.0
18.0,6.2
17.6,6.4
17.5,5.5
18.3,1.7
18.1,5.5
18.5,6.8
16.7,8.4
17.3,6.0
18.2,7.1
18.1,8.3
19.1,8.9
19.0,11.1
19.2,12.8
18.9,16.6
19.9,17.8
20.3,18.8
20.3,17.0
20.5,17.8
20.6,18.8
20.2,18.8
20.5,17.6
20.8,9.3
20.8,14.1
20.5,19.0
18.5,19.0
21.1,19.0
21.0,16.8
21.2,12.8
17.8,17.6
19.2,17.2
18.2,18.9
19.2,18.9
18.9,18.9
20.3,18.3
18.8,16.9
19.6,16.8
19.5,13.5
19.5,13.0
19.2,18.9
19.5,18.8
18.1,19.0
20.5,19.0
19.9,
18.8,
20.2,
17.6,
17.2,
17.3,
17.5,
17.7,
18.2,
