[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [System] Num of CC (Data),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[LTE] [Data Throughput] [Downlink (All)] [PDSCH] PDSCH TP (Total),[LTE] [Data Throughput] [Uplink (All)] [PUSCH] PUSCH TP (Total)
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-71.690000,20.700000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-71.120000,20.530000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-71.090000,19.670000,,,,,,,,,,,,,
,,,N41(x),,1,902,-70.580000,19.220000,,,,,,,,,,,,,
,,,N41(x),,0,902,-65.850000,19.790000,,,,,,,,,,,,,
,,,N41(x),,1,902,-70.240000,20.080000,,,,,,,,,,,,,
,,,N41(x),,0,902,-70.100000,19.690000,,,,,,,,,,,,,
,,,N41(x),,0,902,-70.050000,19.760000,,,,,,,,,,,,,
,,,N41(x),,1,902,-70.170000,18.580000,,,,,,,,,,,,,
,,,N41(x),,0,902,-69.560000,20.320000,,,,,,,,,,,,,
,,,N41(x),,0,902,-69.580000,20.440000,,,,,,,,,,,,,
,,,N41(x),,1,902,-69.980000,18.160000,,,,,,,,,,,,,
,,,N41(x),,0,902,-70.370000,17.660000,,,,,,,,,,,,,
,,,N41(x),,0,902,-69.960000,17.430000,,,,,,,,,,,,,
,,,N41(x),,1,902,-69.220000,19.070000,,,,,,,,,,,,,
,,,N41(x),,0,902,-69.740000,20.560000,,,,,,,,,,,,,
,,,N41(x),,1,902,-68.740000,20.180000,,,,,,,,,,,,,
,,,N41(x),,0,902,-67.540000,20.290000,,,,,,,,,,,,,
,,,N41(x),,0,902,-69.400000,19.330000,,,,,,,,,,,,,
,,,N41(x),,1,902,-67.560000,20.310000,,,,,,,,,,,,,
,,,N41(x),,0,902,-67.090000,20.580000,,,,,,,,,,,,,
,,,N41(x),,0,902,-66.730000,21.000000,,,,,,,,,,,,,
,,,N41(x),,1,902,-66.400000,21.110000,,,,,,,,,,,,,
,,,N41(x),,0,902,-66.440000,22.330000,,,,,,,,,,,,,
,,,N41(x),,1,902,-66.480000,25.350000,,,,,,,,,,,,,
,,,N41(x),,0,902,-66.690000,23.950000,,,,,,,,,,,,,
,,,N41(x),,0,902,-66.340000,24.390000,,,,,,,,,,,,,
,,,N41(x),,0,902,-66.000000,22.510000,,,,,,,,,,,,,
,,,N41(x),,1,902,-65.800000,21.760000,,,,,,,,,,,,,
,,,N41(x),,0,902,-65.800000,21.380000,,,,,,,,,,,,,
,,,N41(x),,0,902,-65.890000,23.190000,,,,,,,,,,,,,
,,,N41(x),,1,902,-65.960000,23.180000,,,,,,,,,,,,,
,,,N41(x),,0,902,-66.140000,21.550000,,,,,,,,,,,,,
,,,N41(x),,1,902,-67.640000,22.630000,,,,,,,,,,,,,
,,,N41(x),,0,902,-69.990000,19.600000,,,,,,,,,,,,,
,,,N41(x),,0,902,-67.280000,21.670000,,,,,,,,,,,,,
,,,N41(x),,1,902,-68.010000,21.850000,,,,,,,,,,,,,
,,,N41(x),,0,902,-68.260000,21.360000,,,,,,,,,,,,,
,,,N41(x),,0,902,-69.810000,21.540000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N41(100),NR SA,1,902,-71.330000,19.830000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,1,902,-67.680000,20.900000,,,,,,,,,,,,26.961000,0.015000
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.960000,19.900000,,,,,,,,,,,,199.837000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.890000,21.760000,,,,,,,,,200.133,,,143.571000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.840000,21.600000,,,,,,,,,119.941,,,266.526000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.920000,21.740000,,,,,,,,,218.676,,,423.960000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.950000,20.740000,,,,,,,,,373.161,,,438.423000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.870000,21.110000,,,,,,,,,397.594,,,491.565000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.960000,21.090000,,,,,,,,,497.601,,,438.793000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-70.220000,20.970000,,,,,,,,,381.070,,,238.866000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-70.160000,20.500000,,,,,,,,,253.999,,,257.616000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.440000,21.090000,,,,,,,,,218.977,,,343.563000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.840000,21.200000,,,,,,,,,286.535,,,462.299000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.200000,20.550000,,,,,,,,,432.554,,,517.089000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.580000,20.230000,,,,,,,,,478.491,,,608.053000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.510000,18.710000,,,,,,,,,566.485,,,595.982000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.280000,18.520000,,,,,,,,,598.699,,,376.699000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.030000,18.540000,,,,,,,,,362.100,,,424.169000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.130000,19.340000,,,,,,,,,388.423,,,439.203000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.330000,19.320000,,,,,,,,,396.260,,,432.598000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.530000,19.770000,,,,,,,,,413.517,,,438.926000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.360000,20.190000,,,,,,,,,417.270,,,440.268000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.860000,19.170000,,,,,,,,,410.041,,,462.296000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.060000,19.340000,,,,,,,,,441.332,,,493.202000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.120000,19.090000,,,,,,,,,463.613,,,432.012000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.130000,19.530000,,,,,,,,,439.223,,,364.197000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.290000,19.740000,,,,,,,,,335.496,,,389.984000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.190000,19.790000,,,,,,,,,354.799,,,487.937000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.970000,20.470000,,,,,,,,,455.587,,,477.727000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.730000,21.480000,,,,,,,,,460.215,,,393.271000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.160000,20.410000,,,,,,,,,381.604,,,386.936000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.850000,19.700000,,,,,,,,,366.470,,,392.058000,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.710000,20.190000,,,,,,,,,,,,402.459000,0.143000
,,,N41(100)+N71(20)+N25(20)+N41(90),,4,902,-69.100000,20.540000,,,,,,,,,,,,0.349000,0.003000
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-69.390000,22.420000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-87.140000,9.530000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-98.020000,9.200000,,,,,,,,,,,,,
,,,N41(x),,1,902,-70.220000,22.790000,,,,,,,,,,,,,
,,,N41(x),,1,599,-64.980000,17.120000,,,,,,,,,,,,,
,,,N41(x),,1,902,-65.700000,20.310000,,,,,,,,,,,,,
,,,N41(x),,1,902,-63.140000,22.440000,,,,,,,,,,,,,
,,,N41(x),,0,902,-62.150000,22.320000,,,,,,,,,,,,,
,,,N41(x),,0,902,-61.980000,21.880000,,,,,,,,,,,,,
,,,N41(x),,0,902,-62.150000,22.610000,,,,,,,,,,,,,
,,,N41(x),,1,902,-62.290000,21.970000,,,,,,,,,,,,,
,,,N41(x),,0,902,-62.460000,21.630000,,,,,,,,,,,,,
,,,N41(x),,1,902,-62.040000,22.700000,,,,,,,,,,,,,
,,,N41(x),,0,902,-61.770000,21.890000,,,,,,,,,,,,,
,,,N41(x),,0,902,-61.920000,22.420000,,,,,,,,,,,,,
,,,N41(x),,0,902,-62.550000,23.370000,,,,,,,,,,,,,
,,,N41(x),,1,902,-62.490000,22.730000,,,,,,,,,,,,,
,,,N41(x),,0,902,-62.980000,22.470000,,,,,,,,,,,,,
,,,N41(x),,0,902,-64.640000,22.220000,,,,,,,,,,,,,
,,,N41(x),,1,902,-64.160000,22.680000,,,,,,,,,,,,,
,,,N41(x),,0,902,-63.380000,22.910000,,,,,,,,,,,,,
,,,N41(x),,1,902,-63.310000,22.920000,,,,,,,,,,,,,
,,,N41(x),,0,902,-63.180000,22.980000,,,,,,,,,,,,,
,,,N41(x),,0,902,-63.070000,22.290000,,,,,,,,,,,,,
,,,N41(x),,1,902,-67.220000,20.270000,,,,,,,,,,,,,
,,,N41(x),,0,902,-67.580000,20.220000,,,,,,,,,,,,,
,,,N41(x),,1,902,-64.380000,23.500000,,,,,,,,,,,,,
,,,N41(x),,0,902,-62.630000,23.770000,,,,,,,,,,,,,
,,,N41(x),,0,902,-61.420000,25.400000,,,,,,,,,,,,,
,,,N41(x),,1,902,-61.570000,25.910000,,,,,,,,,,,,,
,,,N41(x),,0,902,-61.280000,24.840000,,,,,,,,,,,,,
,,,N41(x),,1,902,-61.110000,24.660000,,,,,,,,,,,,,
,,,N41(x),,0,902,-61.180000,23.530000,,,,,,,,,,,,,
,,,N41(x),,0,902,-62.940000,22.680000,,,,,,,,,,,,,
,,,N41(x),,0,902,-63.870000,22.300000,,,,,,,,,,,,,
,,,N41(x),,1,902,-63.760000,21.640000,,,,,,,,,,,,,
,,,N41(x),,0,902,-63.600000,22.420000,,,,,,,,,,,,,
,,,N41(x),,0,902,-64.160000,22.640000,,,,,,,,,,,,,
,,,N41(x),,1,902,-63.520000,22.490000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N41(x),NR SA,0,902,-64.220000,21.150000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,1,902,-65.850000,21.730000,,,,,,,,,,,,0.836000,0.007000
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-67.470000,20.090000,,,,,,,,,,,,81.890000,0.009000
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.110000,19.700000,,,,,,,,,120.130,,,134.505000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.380000,20.280000,,,,,,,,,135.393,,,225.447000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.710000,20.030000,,,,,,,,,171.701,,,65.223000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.600000,19.720000,,,,,,,,,71.379,,,164.138000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.710000,20.220000,,,,,,,,,162.891,,,250.926000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.700000,20.630000,,,,,,,,,370.984,,,561.747000,0.057000
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.250000,20.740000,,,,,,,,,429.724,,,130.040000,0.648000
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.050000,20.860000,,,,,,,,,17.325,,,82.117000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-67.930000,20.990000,,,,,,,,,43.618,,,109.563000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.180000,21.320000,,,,,,,,,164.980,,,308.367000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.280000,20.930000,,,,,,,,,415.731,,,561.631000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.890000,19.320000,,,,,,,,,555.519,,,509.836000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.110000,19.560000,,,,,,,,,463.432,,,493.039000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.030000,21.440000,,,,,,,,,473.193,,,513.276000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.110000,21.100000,,,,,,,,,296.905,,,30.141000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.790000,19.920000,,,,,,,,,4.692,,,38.474000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.600000,19.250000,,,,,,,,,62.888,,,160.147000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.610000,19.540000,,,,,,,,,186.003,,,233.600000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.280000,19.540000,,,,,,,,,222.171,,,234.359000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.540000,20.750000,,,,,,,,,227.815,,,266.593000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.010000,19.380000,,,,,,,,,255.999,,,272.965000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-67.580000,19.450000,,,,,,,,,264.857,,,282.487000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-67.700000,21.190000,,,,,,,,,280.637,,,325.519000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-67.890000,21.580000,,,,,,,,,329.908,,,355.836000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-67.650000,21.350000,,,,,,,,,310.219,,,294.031000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-68.450000,22.100000,,,,,,,,,279.000,,,294.807000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.180000,23.070000,,,,,,,,,274.652,,,275.178000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.460000,21.580000,,,,,,,,,253.549,,,273.635000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.130000,21.080000,,,,,,,,,264.083,,,267.222000,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-69.320000,20.540000,,,,,,,,,244.293,,,263.308000,
,,,N41(100)+N71(20)+N25(20)+N41(90),,4,902,-69.710000,20.360000,,,,,,,,,,,,144.257000,0.056000
,,,N41(100)+N71(20)+N25(20)+N41(90),,4,902,-69.470000,18.290000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-69.490000,17.370000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,4,902,-69.080000,19.960000,,,,,,,,,,,,13.665000,0.088000
,,,N41(100)+N71(20)+N25(20)+N41(90),,4,902,-69.380000,18.910000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-69.420000,18.240000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-66.740000,17.030000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-66.460000,18.150000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-66.930000,17.880000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-67.920000,15.150000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-68.330000,14.780000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-68.300000,15.440000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-67.230000,17.490000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-65.980000,19.360000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-67.300000,18.200000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-68.040000,17.290000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-67.760000,16.660000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-67.810000,16.660000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-67.590000,17.620000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-67.290000,18.010000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-67.100000,17.930000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-67.070000,17.530000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-66.590000,19.090000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-66.820000,19.420000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-66.690000,17.500000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-66.340000,18.600000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-66.730000,17.690000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,0,902,-67.290000,18.150000,,,,,,,,,,,,,
,,,N41(x),,0,902,-67.290000,18.150000,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.960000,18.020000,,,,,,,,,,,,0.057000,0.043000
,,,N41(100),,1,902,-70.950000,18.190000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.160000,17.360000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.560000,18.180000,,,,,,,,,,,,,
,,,N41(100),,0,902,-67.820000,20.380000,,,,,,,,,,,,,
,,,N41(100),,1,902,-66.910000,21.260000,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.940000,21.010000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.190000,20.010000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.430000,19.900000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.460000,19.600000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.530000,18.870000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.750000,17.840000,,,,,,,,,,,,,
,,,N41(100),,0,902,-69.950000,17.610000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.850000,18.650000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.650000,19.290000,,,,,,,,,,,,,
,,,N41(x),,1,902,-69.660000,19.240000,,,,,,,,,,,,,
,,,N41(x),,0,902,-69.160000,18.080000,,,,,,,,,,,,,
,,,N41(x),,0,902,-67.950000,18.630000,,,,,,,,,,,,,
,,,N41(x),,1,902,-68.130000,17.660000,,,,,,,,,,,,,
,,,N41(x),,0,902,-66.740000,20.060000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N41(x),NR SA,1,902,-68.340000,18.040000,,,,,,,,,,,,,
,,,N41(100),NR SA,1,902,-68.650000,19.540000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-70.260000,20.820000,,,,,,,,,,,,62.984000,0.021000
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-71.570000,21.090000,,,,,,,,,,,,195.992000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.010000,21.710000,,,,,,,,,239.871,,,222.476000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-71.890000,21.460000,,,,,,,,,167.823,,,324.705000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-71.720000,21.780000,,,,,,,,,297.961,,,477.533000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.520000,21.010000,,,,,,,,,453.026,,,447.471000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-75.080000,18.850000,,,,,,,,,417.591,,,300.454000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-75.740000,19.040000,,,,,,,,,270.524,,,296.433000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-74.210000,19.670000,,,,,,,,,272.842,,,395.279000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.970000,21.550000,,,,,,,,,348.943,,,381.219000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.620000,21.680000,,,,,,,,,360.187,,,413.524000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.280000,20.110000,,,,,,,,,392.908,,,467.735000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.460000,19.080000,,,,,,,,,438.759,,,499.856000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.540000,19.790000,,,,,,,,,473.236,,,540.470000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.560000,19.850000,,,,,,,,,514.871,,,500.869000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.560000,20.920000,,,,,,,,,470.978,,,508.204000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.590000,20.190000,,,,,,,,,475.306,,,402.596000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.560000,20.170000,,,,,,,,,388.188,,,314.170000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-73.770000,18.550000,,,,,,,,,307.451,,,354.100000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-73.460000,18.600000,,,,,,,,,331.253,,,352.486000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-73.000000,19.620000,,,,,,,,,333.401,,,382.795000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.770000,18.570000,,,,,,,,,362.655,,,371.276000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-71.320000,19.230000,,,,,,,,,351.924,,,378.266000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-71.090000,19.520000,,,,,,,,,358.582,,,373.011000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-71.020000,20.820000,,,,,,,,,354.800,,,378.878000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-71.270000,20.360000,,,,,,,,,357.749,,,377.329000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-70.920000,18.450000,,,,,,,,,359.938,,,405.373000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-71.420000,17.310000,,,,,,,,,382.994,,,398.038000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-72.250000,17.100000,,,,,,,,,375.245,,,431.829000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-73.430000,16.360000,,,,,,,,,410.045,,,444.106000,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-73.780000,15.880000,,,,,,,,,419.397,,,450.145000,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),NR SA,4,902,-74.380000,14.230000,,,,,,,,,444.118,,,444.385000,0.015000
,,,N41(100)+N71(20)+N25(20)+N41(90),,4,902,-74.080000,14.650000,,,,,,,,,,,,18.708000,0.110000
,,,N41(100)+N71(20)+N25(20)+N41(90),,4,902,-75.760000,15.330000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-74.600000,16.770000,,,,,,,,,,,,2.286000,0.012000
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-72.320000,17.490000,,,,,,,,,,,,2.032000,0.008000
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-77.820000,15.980000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-70.210000,19.040000,,,,,,,,,,,,,
,,,N41(100)+N71(20)+N25(20)+N41(90),,1,902,-72.530000,18.890000,,,,,,,,,,,,,
,,,N41(x),,1,902,-72.710000,18.320000,,,,,,,,,,,,,
,,,N41(x),,1,902,-69.690000,19.500000,,,,,,,,,,,,,
,,,N41(x),,1,902,-71.850000,16.330000,,,,,,,,,,,,,
,,,N41(x),,0,902,-73.740000,16.500000,,,,,,,,,,,,,
,,,N41(x),,1,902,-73.380000,15.860000,,,,,,,,,,,,,
,,,N41(x),,0,902,-71.230000,18.020000,,,,,,,,,,,,,
,,,N41(x),,0,902,-71.240000,19.730000,,,,,,,,,,,,,
,,,N41(x),,1,902,-73.380000,17.770000,,,,,,,,,,,,,
,,,N41(x),,0,902,-73.600000,19.160000,,,,,,,,,,,,,
,,,N41(x),,0,902,-72.820000,19.350000,,,,,,,,,,,,,
,,,N41(x),,0,902,-71.630000,21.920000,,,,,,,,,,,,,
,,,N41(x),,1,902,-70.230000,23.240000,,,,,,,,,,,,,
,,,N41(x),,0,902,-70.480000,21.710000,,,,,,,,,,,,,
,,,N41(x),,0,902,-70.510000,23.520000,,,,,,,,,,,,,
,,,N41(x),,1,902,-69.710000,23.080000,,,,,,,,,,,,,
,,,N41(x),,0,902,-70.620000,19.850000,,,,,,,,,,,,,
,,,N41(x),,1,902,-72.310000,17.080000,,,,,,,,,,,,,
,,,N41(x),,0,902,-71.230000,17.510000,,,,,,,,,,,,,
,,,N41(x),,1,902,-70.130000,18.010000,,,,,,,,,,,,,
,,,N41(x),,0,902,-71.020000,19.510000,,,,,,,,,,,,,
