IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
767,1,,,-122.1277032,47.6306617,2025-09-14 23:13:29.000,DUTMergedFile.dml,442,-109.510000,5.380000,B66(20)+N41(90),NR NSA,67,-106.890000,18.200000,,,,,,,,397.099,,,,,,,,
768,1,,,-122.1277032,47.6306617,2025-09-14 23:13:30.000,DUTMergedFile.dml,442,-108.680000,5.000000,B66(20)+N41(90),NR NSA,67,-105.520000,17.010000,,,,,,,,349.075,,,,,,,,
769,1,,,-122.1277032,47.6306617,2025-09-14 23:13:31.000,DUTMergedFile.dml,442,-108.750000,5.450000,B66(20)+N41(90),NR NSA,67,-104.840000,14.680000,,,,,,,,315.662,,,,,,,,
770,1,,,-122.1277032,47.6306617,2025-09-14 23:13:32.000,DUTMergedFile.dml,442,-109.290000,5.390000,B66(20)+N41(90),NR NSA,67,-103.330000,14.950000,,,,,,,,326.607,,,,,,,,
771,1,,,-122.1277032,47.6306617,2025-09-14 23:13:33.000,DUTMergedFile.dml,442,-110.290000,5.020000,B66(20)+N41(90),NR NSA,67,-102.840000,18.100000,,,,,,,,329.649,,,,,,,,
772,1,,,-122.1277033,47.6306617,2025-09-14 23:13:34.000,DUTMergedFile.dml,442,-109.710000,5.720000,B66(20)+N41(90),NR NSA,67,-101.900000,17.960000,,,,,,,,327.065,,,,,,,,
773,1,,,-122.1277033,47.6306617,2025-09-14 23:13:35.000,DUTMergedFile.dml,442,-109.520000,5.690000,B66(20)+N41(90),NR NSA,67,-101.720000,18.170000,,,,,,,,330.088,,,,,,,,
774,1,,,-122.1277033,47.6306617,2025-09-14 23:13:36.000,DUTMergedFile.dml,442,-109.660000,5.280000,B66(20)+N41(90),NR NSA,67,-101.920000,15.610000,,,,,,,,274.590,,,,,,,,
775,1,,,-122.1277033,47.6306618,2025-09-14 23:13:37.000,DUTMergedFile.dml,442,-109.370000,6.200000,B66(20)+N41(90),NR NSA,67,-101.160000,16.950000,,,,,,,,252.427,,,,,,,,
776,1,,,-122.1277033,47.6306618,2025-09-14 23:13:38.000,DUTMergedFile.dml,442,-108.900000,5.580000,B66(20)+N41(90),NR NSA,67,-102.150000,18.280000,,,,,,,,243.850,,,,,,,,
777,1,,,-122.1277033,47.6306618,2025-09-14 23:13:39.000,DUTMergedFile.dml,442,-109.100000,5.580000,B66(20)+N41(90),NR NSA,67,-103.260000,18.070000,,,,,,,,235.295,,,,,,,,
778,1,,,-122.1277033,47.6306618,2025-09-14 23:13:40.000,DUTMergedFile.dml,442,-109.040000,5.350000,B66(20)+N41(90),NR NSA,67,-101.830000,15.750000,,,,,,,,248.608,,,,,,,,
779,1,,,-122.1277033,47.6306618,2025-09-14 23:13:41.000,DUTMergedFile.dml,442,-109.220000,5.900000,B66(20)+N41(90),NR NSA,67,-100.940000,17.060000,,,,,,,,238.864,,,,,,,,
780,1,,,-122.1277033,47.6306618,2025-09-14 23:13:42.000,DUTMergedFile.dml,442,-110.990000,4.630000,B66(20)+N41(90),NR NSA,67,-101.920000,16.840000,,,,,,,,256.508,,,,,,,,
781,1,,,-122.1277033,47.6306618,2025-09-14 23:13:43.000,DUTMergedFile.dml,442,-110.190000,4.780000,B66(20)+N41(90),NR NSA,67,-102.500000,16.800000,,,,,,,,239.573,,,,,,,,
782,1,,,-122.1277033,47.6306618,2025-09-14 23:13:43.798,DUTMergedFile.dml,,,,,,,,,,,,,,,Download End Request,,,,,,,,,
783,1,,,-122.1277033,47.6306618,2025-09-14 23:13:43.889,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Ended,,,,,,,,,
784,1,,,-122.1277033,47.6306618,2025-09-14 23:13:44.000,DUTMergedFile.dml,442,-109.270000,4.830000,B66(20)+N41(90),NR NSA,67,-102.250000,17.050000,,,,,,,,,,,,,,,,
785,1,,,-122.1277033,47.6306618,2025-09-14 23:13:45.000,DUTMergedFile.dml,442,-108.500000,5.680000,B66(20)+N41(90),,67,-101.620000,16.880000,,,,,,,,,,,,,,,,
786,1,,,-122.1277033,47.6306618,2025-09-14 23:13:46.000,DUTMergedFile.dml,442,-110.250000,4.800000,B66(20)+N41(90),,67,-102.420000,12.980000,,,,,,,,,,,,,,,,
787,1,,,-122.1277033,47.6306618,2025-09-14 23:13:47.000,DUTMergedFile.dml,442,-109.560000,5.050000,B66(20)+N41(90),,67,-101.710000,11.990000,,,,,,,,,,,,,,,,
788,1,,,-122.1277033,47.6306618,2025-09-14 23:13:48.000,DUTMergedFile.dml,442,-111.460000,4.600000,B66(20)+N41(90),,67,-103.520000,12.700000,,,,,,,,,,,,,,,,
789,1,,,-122.1277033,47.6306618,2025-09-14 23:13:49.000,DUTMergedFile.dml,442,-108.960000,6.630000,B66(20)+N41(90),,67,-104.350000,14.780000,,,,,,,,,,,,,,,,
790,1,,,-122.1277033,47.6306618,2025-09-14 23:13:50.000,DUTMergedFile.dml,442,-109.960000,5.070000,B66(20)+N41(90),,67,-100.600000,12.690000,,,,,,,,,,,,,,,,
791,1,,,-122.1277033,47.6306618,2025-09-14 23:13:51.000,DUTMergedFile.dml,442,-110.900000,4.430000,B66(20)+N41(90),,67,-102.630000,12.240000,,,,,,,,,,,,,,,,
792,1,,,-122.1277033,47.6306618,2025-09-14 23:13:52.000,DUTMergedFile.dml,442,-110.220000,4.150000,B66(20)+N41(90),,67,-104.840000,14.120000,,,,,,,,,,,,,,,,
793,1,,,-122.1277033,47.6306618,2025-09-14 23:13:53.000,DUTMergedFile.dml,442,-110.200000,4.350000,B66(20)+N41(90),,67,-101.640000,11.340000,,,,,,,,,,,,,,,,
794,1,,,-122.1277033,47.6306618,2025-09-14 23:13:54.000,DUTMergedFile.dml,442,-109.940000,5.180000,B66(20)+N41(90),,67,-102.080000,15.330000,,,,,,,,,,,,,,,,
795,1,,,-122.1277033,47.6306618,2025-09-14 23:13:55.000,DUTMergedFile.dml,442,-108.190000,7.600000,B66(20)+N41(90),,67,-101.900000,14.320000,,,,,,,,,,,,,,,,
796,1,,,-122.1277033,47.6306618,2025-09-14 23:13:56.000,DUTMergedFile.dml,442,-108.520000,7.730000,B66(20)+N41(90),,67,-103.010000,12.710000,,,,,,,,,,,,,,,,
797,1,,,-122.1277033,47.6306618,2025-09-14 23:13:57.000,DUTMergedFile.dml,442,-110.390000,4.810000,B66(20)+N41(90),,67,-102.770000,13.580000,,,,,,,,,,,,,,,,
798,1,,,-122.1277033,47.6306618,2025-09-14 23:13:58.000,DUTMergedFile.dml,442,-110.060000,4.200000,B66(20)+N41(90),,67,-104.090000,10.160000,,,,,,,,,,,,,,,,
799,1,,,-122.1277033,47.6306618,2025-09-14 23:13:59.000,DUTMergedFile.dml,442,-109.000000,4.950000,B66(20)+N41(90),,67,-103.940000,11.720000,,,,,,,,,,,,,,,,
800,1,,,-122.1277033,47.6306618,2025-09-14 23:14:00.000,DUTMergedFile.dml,442,-110.460000,4.500000,B66(20)+N41(90),,67,-103.120000,12.390000,,,,,,,,,,,,,,,,
801,1,,,-122.1277033,47.6306617,2025-09-14 23:14:01.000,DUTMergedFile.dml,442,-110.640000,4.780000,B66(20)+N41(90),,67,-101.260000,14.170000,,,,,,,,,,,,,,,,
802,1,,,-122.1277033,47.6306617,2025-09-14 23:14:02.000,DUTMergedFile.dml,442,-109.080000,6.070000,B66(20)+N41(90),,67,-103.460000,15.630000,,,,,,,,,,,,,,,,
803,1,,,-122.1277033,47.6306617,2025-09-14 23:14:03.000,DUTMergedFile.dml,442,-109.140000,5.240000,B66(20)+N41(90),,67,-104.500000,16.680000,,,,,,,,,,,,,,,,
804,1,,,-122.1277033,47.6306617,2025-09-14 23:14:04.000,DUTMergedFile.dml,442,-109.950000,4.550000,B66(20),,,,,,,,,,,,,,,,,,,,
805,1,,,-122.1277033,47.6306617,2025-09-14 23:14:05.000,DUTMergedFile.dml,442,-107.880000,3.700000,B66(20),,,,,,,,,,,,,,,,,,,,
806,1,,,-122.1277033,47.6306617,2025-09-14 23:14:06.000,DUTMergedFile.dml,442,-107.500000,6.800000,B66(20),,,,,,,,,,,,,,,,,,,,
807,1,,,-122.1277033,47.6306617,2025-09-14 23:14:07.000,DUTMergedFile.dml,442,-109.250000,6.300000,B66(20),,,,,,,,,,,,,,,,,,,,
808,1,,,-122.1277033,47.6306617,2025-09-14 23:14:08.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
809,1,,,-122.1277033,47.6306617,2025-09-14 23:14:09.000,DUTMergedFile.dml,442,-107.620000,5.500000,B66(20),,,,,,,,,,,,,,,,,,,,
810,1,,,-122.1277033,47.6306617,2025-09-14 23:14:10.000,DUTMergedFile.dml,442,-108.310000,6.200000,B66(20),,,,,,,,,,,,,,,,,,,,
811,1,,,-122.1277033,47.6306617,2025-09-14 23:14:11.000,DUTMergedFile.dml,442,-107.690000,5.400000,B66(20),,,,,,,,,,,,,,,,,,,,
812,1,,,-122.1277033,47.6306617,2025-09-14 23:14:12.000,DUTMergedFile.dml,442,-106.620000,7.300000,B66(20),,,,,,,,,,,,,,,,,,,,
813,1,,,-122.1277033,47.6306617,2025-09-14 23:14:13.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
814,1,,,-122.1277033,47.6306617,2025-09-14 23:14:14.000,DUTMergedFile.dml,442,-106.440000,3.600000,B66(20),,,,,,,,,,,,,,,,,,,,
815,1,,,-122.1277033,47.6306617,2025-09-14 23:14:15.000,DUTMergedFile.dml,442,-105.620000,5.700000,B66(20),,,,,,,,,,,,,,,,,,,,
816,1,,,-122.1277033,47.6306617,2025-09-14 23:14:16.000,DUTMergedFile.dml,442,-108.120000,6.900000,B66(20),,,,,,,,,,,,,,,,,,,,
817,1,,,-122.1277033,47.6306617,2025-09-14 23:14:17.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
818,1,,,-122.1277033,47.6306617,2025-09-14 23:14:18.000,DUTMergedFile.dml,442,-107.250000,7.400000,B66(20),,,,,,,,,,,,,,,,,,,,
819,1,,,-122.1277033,47.6306617,2025-09-14 23:14:19.000,DUTMergedFile.dml,442,-108.000000,7.600000,B66(20),,,,,,,,,,,,,,,,,,,,
820,1,,,-122.1277033,47.6306617,2025-09-14 23:14:20.000,DUTMergedFile.dml,442,-110.250000,4.800000,B66(20),,,,,,,,,,,,,,,,,,,,
821,1,,,-122.1277033,47.6306617,2025-09-14 23:14:21.000,DUTMergedFile.dml,442,-108.500000,3.400000,B66(20),,,,,,,,,,,,,,,,,,,,
822,1,,,-122.1277034,47.6306617,2025-09-14 23:14:22.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
823,1,,,-122.1277034,47.6306617,2025-09-14 23:14:23.000,DUTMergedFile.dml,442,-108.440000,4.800000,B66(20),,,,,,,,,,,,,,,,,,,,
824,1,,,-122.1277034,47.6306617,2025-09-14 23:14:24.000,DUTMergedFile.dml,442,-108.620000,3.800000,B66(20),,,,,,,,,,,,,,,,,,,,
825,1,,,-122.1277034,47.6306617,2025-09-14 23:14:25.000,DUTMergedFile.dml,442,-108.000000,3.900000,B66(20),,,,,,,,,,,,,,,,,,,,
826,1,,,-122.1277034,47.6306617,2025-09-14 23:14:26.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
827,1,,,-122.1277034,47.6306617,2025-09-14 23:14:26.816,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
828,1,,,-122.1277034,47.6306617,2025-09-14 23:14:27.000,DUTMergedFile.dml,442,-107.500000,6.400000,B66(20),LTE (20 MHz),,,,,,,,,,,,,,,,,,,
829,1,,,-122.1277034,47.6306617,2025-09-14 23:14:28.000,DUTMergedFile.dml,442,-109.400000,4.120000,B66(20)+B12(15)+B2(5)+N41(90),NR NSA,462,-100.490000,15.210000,,,,,,,,,,,,,,,,
830,1,,,-122.1277034,47.6306617,2025-09-14 23:14:28.229,DUTMergedFile.dml,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
831,1,,,-122.1277034,47.6306617,2025-09-14 23:14:28.229,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Started,,,,,,,,,
832,1,,,-122.1277034,47.6306617,2025-09-14 23:14:29.000,DUTMergedFile.dml,442,-108.260000,5.830000,B66(20)+N41(90),NR NSA,462,-102.660000,16.710000,,,,,,,,,,,,,,,,
833,1,,,-122.1277034,47.6306617,2025-09-14 23:14:30.000,DUTMergedFile.dml,442,-105.990000,4.270000,B66(20)+N41(90),NR NSA,462,-102.010000,16.240000,,,,,,,,,,,,,,,,
834,1,,,-122.1277034,47.6306617,2025-09-14 23:14:31.000,DUTMergedFile.dml,442,-108.090000,6.780000,B66(20)+N41(90),NR NSA,462,-101.560000,13.570000,,,,,,,,257.885,,,,,,,,
835,1,,,-122.1277034,47.6306617,2025-09-14 23:14:32.000,DUTMergedFile.dml,442,-108.790000,5.420000,B66(20)+N41(90),NR NSA,462,-103.250000,13.390000,,,,,,,,154.676,,,,,,,,
836,1,,,-122.1277034,47.6306617,2025-09-14 23:14:33.000,DUTMergedFile.dml,442,-108.670000,6.530000,B66(20)+N41(90),NR NSA,462,-102.530000,15.090000,,,,,,,,189.116,,,,,,,,
837,1,,,-122.1277035,47.6306616,2025-09-14 23:14:34.000,DUTMergedFile.dml,442,-107.500000,7.940000,B66(20)+N41(90),NR NSA,462,-100.350000,15.280000,,,,,,,,296.662,,,,,,,,
838,1,,,-122.1277036,47.6306616,2025-09-14 23:14:35.000,DUTMergedFile.dml,442,-110.530000,4.370000,B66(20)+N41(90),NR NSA,462,-103.860000,13.440000,,,,,,,,329.621,,,,,,,,
839,1,,,-122.1277036,47.6306616,2025-09-14 23:14:36.000,DUTMergedFile.dml,442,-109.720000,5.400000,B66(20)+N41(90),NR NSA,462,-105.980000,12.370000,,,,,,,,328.015,,,,,,,,
840,1,,,-122.1277036,47.6306616,2025-09-14 23:14:37.000,DUTMergedFile.dml,442,-108.280000,6.910000,B66(20)+N41(90),NR NSA,462,-104.040000,12.860000,,,,,,,,200.355,,,,,,,,
841,1,,,-122.1277036,47.6306616,2025-09-14 23:14:38.000,DUTMergedFile.dml,442,-108.700000,6.210000,B66(20)+N41(90),NR NSA,462,-104.380000,13.280000,,,,,,,,194.703,,,,,,,,
842,1,,,-122.1277036,47.6306616,2025-09-14 23:14:39.000,DUTMergedFile.dml,442,-108.650000,5.600000,B66(20)+N41(90),NR NSA,462,-102.020000,14.030000,,,,,,,,182.776,,,,,,,,
843,1,,,-122.1277036,47.6306616,2025-09-14 23:14:40.000,DUTMergedFile.dml,442,-109.220000,5.640000,B66(20)+N41(90),NR NSA,462,-102.990000,11.470000,,,,,,,,163.505,,,,,,,,
844,1,,,-122.1277036,47.6306616,2025-09-14 23:14:41.000,DUTMergedFile.dml,442,-108.330000,6.200000,B66(20)+N41(90),NR NSA,462,-103.240000,13.710000,,,,,,,,215.294,,,,,,,,
845,1,,,-122.1277036,47.6306616,2025-09-14 23:14:42.000,DUTMergedFile.dml,442,-108.150000,6.730000,B66(20)+N41(90),NR NSA,462,-104.010000,13.860000,,,,,,,,248.718,,,,,,,,
846,1,,,-122.1277036,47.6306616,2025-09-14 23:14:43.000,DUTMergedFile.dml,442,-109.210000,6.040000,B66(20)+N41(90),NR NSA,462,-104.430000,13.130000,,,,,,,,254.315,,,,,,,,
847,1,,,-122.1277036,47.6306616,2025-09-14 23:14:44.000,DUTMergedFile.dml,442,-110.130000,5.190000,B66(20)+N41(90),NR NSA,462,-105.220000,12.160000,,,,,,,,188.330,,,,,,,,
848,1,,,-122.1277036,47.6306616,2025-09-14 23:14:45.000,DUTMergedFile.dml,442,-109.360000,5.690000,B66(20)+N41(90),NR NSA,462,-106.200000,12.610000,,,,,,,,204.742,,,,,,,,
849,1,,,-122.1277036,47.6306616,2025-09-14 23:14:46.000,DUTMergedFile.dml,442,-109.490000,5.470000,B66(20)+N41(90),NR NSA,462,-105.890000,10.990000,,,,,,,,241.635,,,,,,,,
850,1,,,-122.1277036,47.6306616,2025-09-14 23:14:47.000,DUTMergedFile.dml,442,-109.210000,5.920000,B66(20)+N41(90),NR NSA,462,-105.110000,11.500000,,,,,,,,275.332,,,,,,,,
851,1,,,-122.1277036,47.6306616,2025-09-14 23:14:48.000,DUTMergedFile.dml,442,-108.640000,7.270000,B66(20)+N41(90),NR NSA,462,-104.010000,11.720000,,,,,,,,337.705,,,,,,,,
852,1,,,-122.1277036,47.6306616,2025-09-14 23:14:49.000,DUTMergedFile.dml,442,-109.290000,6.890000,B66(20)+N41(90),NR NSA,462,-104.100000,13.760000,,,,,,,,359.279,,,,,,,,
853,1,,,-122.1277036,47.6306616,2025-09-14 23:14:50.000,DUTMergedFile.dml,442,-109.770000,5.750000,B66(20)+N41(90),NR NSA,462,-103.240000,14.790000,,,,,,,,371.509,,,,,,,,
854,1,,,-122.1277036,47.6306615,2025-09-14 23:14:51.000,DUTMergedFile.dml,442,-109.840000,6.280000,B66(20)+N41(90),NR NSA,462,-102.280000,13.940000,,,,,,,,354.100,,,,,,,,
855,1,,,-122.1277036,47.6306615,2025-09-14 23:14:52.000,DUTMergedFile.dml,442,-109.790000,6.020000,B66(20)+N41(90),NR NSA,462,-101.990000,12.750000,,,,,,,,206.924,,,,,,,,
856,1,,,-122.1277037,47.6306616,2025-09-14 23:14:53.000,DUTMergedFile.dml,442,-110.690000,5.110000,B66(20)+N41(90),NR NSA,462,-102.780000,13.790000,,,,,,,,123.695,,,,,,,,
857,1,,,-122.1277037,47.6306616,2025-09-14 23:14:54.000,DUTMergedFile.dml,442,-108.380000,7.040000,B66(20)+N41(90),NR NSA,462,-103.110000,13.930000,,,,,,,,157.028,,,,,,,,
858,1,,,-122.1277037,47.6306616,2025-09-14 23:14:55.000,DUTMergedFile.dml,442,-108.610000,6.870000,B66(20)+N41(90),NR NSA,462,-100.530000,14.570000,,,,,,,,193.252,,,,,,,,
859,1,,,-122.1277037,47.6306616,2025-09-14 23:14:56.000,DUTMergedFile.dml,442,-110.710000,5.410000,B66(20)+N41(90),NR NSA,462,-101.180000,14.090000,,,,,,,,283.898,,,,,,,,
860,1,,,-122.1277037,47.6306616,2025-09-14 23:14:57.000,DUTMergedFile.dml,442,-107.800000,7.780000,B66(20)+N41(90),NR NSA,462,-102.990000,11.410000,,,,,,,,310.910,,,,,,,,
861,1,,,-122.1277037,47.6306616,2025-09-14 23:14:58.000,DUTMergedFile.dml,442,-108.540000,6.710000,B66(20)+N41(90),NR NSA,462,-104.190000,11.020000,,,,,,,,231.435,,,,,,,,
862,1,,,-122.1277037,47.6306616,2025-09-14 23:14:59.000,DUTMergedFile.dml,442,-107.060000,8.580000,B66(20)+N41(90),NR NSA,462,-105.970000,11.180000,,,,,,,,251.893,,,,,,,,
863,1,,,-122.1277037,47.6306616,2025-09-14 23:14:59.229,DUTMergedFile.dml,,,,,,,,,,,,,,,Download End Request,,,,,,,,,
864,1,,,-122.1277037,47.6306616,2025-09-14 23:14:59.292,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Ended,,,,,,,,,
865,1,,,-122.1277037,47.6306616,2025-09-14 23:15:00.000,DUTMergedFile.dml,442,-108.310000,7.010000,B66(20)+N41(90),,462,-106.980000,13.160000,,,,,,,,249.026,,,,,,,,
866,1,,,-122.1277037,47.6306616,2025-09-14 23:15:01.000,DUTMergedFile.dml,442,-108.880000,7.730000,B66(20)+N41(90),,462,-106.260000,10.240000,,,,,,,,,,,,,,,,
867,1,,,-122.1277037,47.6306616,2025-09-14 23:15:02.000,DUTMergedFile.dml,442,-108.250000,8.200000,B66(20)+N41(90),,462,-103.530000,12.660000,,,,,,,,,,,,,,,,
868,1,,,-122.1277037,47.6306616,2025-09-14 23:15:03.000,DUTMergedFile.dml,442,-108.410000,6.810000,B66(20)+N41(90),,462,-104.950000,10.950000,,,,,,,,,,,,,,,,
869,1,,,-122.1277037,47.6306616,2025-09-14 23:15:04.000,DUTMergedFile.dml,442,-108.780000,7.750000,B66(20)+N41(90),,462,-102.620000,13.450000,,,,,,,,,,,,,,,,
870,1,,,-122.1277037,47.6306616,2025-09-14 23:15:05.000,DUTMergedFile.dml,442,-108.840000,7.700000,B66(20)+N41(90),,462,-103.020000,13.350000,,,,,,,,,,,,,,,,
871,1,,,-122.1277037,47.6306616,2025-09-14 23:15:06.000,DUTMergedFile.dml,442,-109.340000,7.030000,B66(20)+N41(90),,462,-102.090000,13.440000,,,,,,,,,,,,,,,,
872,1,,,-122.1277038,47.6306616,2025-09-14 23:15:07.000,DUTMergedFile.dml,442,-109.410000,6.650000,B66(20)+N41(90),,462,-102.590000,13.480000,,,,,,,,,,,,,,,,
873,1,,,-122.1277038,47.6306616,2025-09-14 23:15:08.000,DUTMergedFile.dml,442,-110.230000,3.550000,B66(20)+N41(90),,462,-102.560000,12.730000,,,,,,,,,,,,,,,,
874,1,,,-122.1277038,47.6306616,2025-09-14 23:15:09.000,DUTMergedFile.dml,442,-110.830000,3.510000,B66(20)+N41(90),,462,-101.600000,16.390000,,,,,,,,,,,,,,,,
875,1,,,-122.1277038,47.6306616,2025-09-14 23:15:10.000,DUTMergedFile.dml,442,-111.520000,2.470000,B66(20)+N41(90),,462,-101.510000,14.540000,,,,,,,,,,,,,,,,
876,1,,,-122.1277038,47.6306616,2025-09-14 23:15:11.000,DUTMergedFile.dml,442,-109.230000,4.570000,B66(20)+N41(90),,462,-100.830000,14.220000,,,,,,,,,,,,,,,,
877,1,,,-122.1277038,47.6306616,2025-09-14 23:15:12.000,DUTMergedFile.dml,442,-108.710000,5.730000,B66(20)+N41(90),,462,-102.110000,12.630000,,,,,,,,,,,,,,,,
878,1,,,-122.1277038,47.6306616,2025-09-14 23:15:13.000,DUTMergedFile.dml,442,-107.280000,5.840000,B66(20),,462,-103.790000,13.270000,,,,,,,,,,,,,,,,
879,1,,,-122.1277040,47.6306615,2025-09-14 23:15:14.000,DUTMergedFile.dml,442,-109.460000,4.890000,B66(20)+N41(90),,67,-99.910000,13.810000,,,,,,,,,,,,,,,,
880,1,,,-122.1277041,47.6306615,2025-09-14 23:15:15.000,DUTMergedFile.dml,442,-108.980000,5.470000,B66(20)+N41(90),,67,-100.600000,14.440000,,,,,,,,,,,,,,,,
881,1,,,-122.1277041,47.6306615,2025-09-14 23:15:16.000,DUTMergedFile.dml,442,-110.790000,4.000000,B66(20)+N41(90),,67,-101.820000,13.810000,,,,,,,,,,,,,,,,
882,1,,,-122.1277041,47.6306615,2025-09-14 23:15:17.000,DUTMergedFile.dml,442,-109.880000,4.300000,B66(20)+N41(90),,67,-100.820000,16.640000,,,,,,,,,,,,,,,,
883,1,,,-122.1277041,47.6306615,2025-09-14 23:15:18.000,DUTMergedFile.dml,442,-108.650000,7.270000,B66(20)+N41(90),,67,-101.660000,16.690000,,,,,,,,,,,,,,,,
884,1,,,-122.1277041,47.6306615,2025-09-14 23:15:19.000,DUTMergedFile.dml,442,-109.580000,7.030000,B66(20)+N41(90),,67,-101.040000,15.950000,,,,,,,,,,,,,,,,
885,1,,,-122.1277041,47.6306615,2025-09-14 23:15:20.000,DUTMergedFile.dml,442,-108.190000,6.850000,B66(20)+N41(90),,67,-101.970000,13.130000,,,,,,,,,,,,,,,,
886,1,,,-122.1277041,47.6306615,2025-09-14 23:15:21.000,DUTMergedFile.dml,442,-110.040000,5.630000,B66(20)+N41(90),,67,-103.720000,11.850000,,,,,,,,,,,,,,,,
887,1,,,-122.1277041,47.6306615,2025-09-14 23:15:22.000,DUTMergedFile.dml,442,-109.900000,4.130000,B66(20)+N41(90),,67,-102.400000,12.490000,,,,,,,,,,,,,,,,
888,1,,,-122.1277041,47.6306615,2025-09-14 23:15:23.000,DUTMergedFile.dml,442,-108.310000,6.350000,B66(20)+N41(90),,67,-101.130000,13.310000,,,,,,,,,,,,,,,,
889,1,,,-122.1277041,47.6306615,2025-09-14 23:15:24.000,DUTMergedFile.dml,442,-109.230000,5.070000,B66(20)+N41(90),,67,-101.180000,13.310000,,,,,,,,,,,,,,,,
890,1,,,-122.1277041,47.6306615,2025-09-14 23:15:25.000,DUTMergedFile.dml,442,-108.200000,6.630000,B66(20),,,,,,,,,,,,,,,,,,,,
891,1,,,-122.1277041,47.6306615,2025-09-14 23:15:26.000,DUTMergedFile.dml,442,-108.830000,6.160000,B66(20),,,,,,,,,,,,,,,,,,,,
892,1,,,-122.1277041,47.6306615,2025-09-14 23:15:27.000,DUTMergedFile.dml,442,-109.370000,4.800000,B66(20),,,,,,,,,,,,,,,,,,,,
893,1,,,-122.1277041,47.6306615,2025-09-14 23:15:28.000,DUTMergedFile.dml,442,-110.120000,5.900000,B66(20),,,,,,,,,,,,,,,,,,,,
894,1,,,-122.1277041,47.6306615,2025-09-14 23:15:29.000,DUTMergedFile.dml,442,-106.120000,8.300000,B66(20),,,,,,,,,,,,,,,,,,,,
895,1,,,-122.1277041,47.6306615,2025-09-14 23:15:30.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
896,1,,,-122.1277041,47.6306615,2025-09-14 23:15:31.000,DUTMergedFile.dml,442,-107.500000,7.100000,B66(20),,,,,,,,,,,,,,,,,,,,
897,1,,,-122.1277041,47.6306615,2025-09-14 23:15:32.000,DUTMergedFile.dml,442,-108.810000,3.500000,B66(20),,,,,,,,,,,,,,,,,,,,
898,1,,,-122.1277041,47.6306615,2025-09-14 23:15:33.000,DUTMergedFile.dml,442,-107.550000,6.030000,B66(20),,,,,,,,,,,,,,,,,,,,
899,1,,,-122.1277041,47.6306615,2025-09-14 23:15:34.000,DUTMergedFile.dml,442,-108.450000,5.580000,B66(20)+N41(90),,67,-98.720000,14.400000,,,,,,,,,,,,,,,,
900,1,,,-122.1277041,47.6306615,2025-09-14 23:15:35.000,DUTMergedFile.dml,442,-109.650000,4.800000,B66(20)+N41(90),,67,-100.500000,13.130000,,,,,,,,,,,,,,,,
901,1,,,-122.1277041,47.6306615,2025-09-14 23:15:36.000,DUTMergedFile.dml,442,-108.150000,6.600000,B66(20)+N41(90),,67,-99.320000,13.160000,,,,,,,,,,,,,,,,
902,1,,,-122.1277041,47.6306615,2025-09-14 23:15:37.000,DUTMergedFile.dml,442,-107.850000,6.300000,B66(20)+N41(90),,67,-98.630000,12.430000,,,,,,,,,,,,,,,,
903,1,,,-122.1277041,47.6306615,2025-09-14 23:15:38.000,DUTMergedFile.dml,442,-106.960000,6.200000,B66(20)+N41(90),,67,-99.580000,16.250000,,,,,,,,,,,,,,,,
904,1,,,-122.1277041,47.6306615,2025-09-14 23:15:39.000,DUTMergedFile.dml,442,-107.850000,4.170000,B66(20)+N41(90),,67,-99.810000,14.370000,,,,,,,,,,,,,,,,
