IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
301,1,,,-122.1276994,47.6306580,2025-09-14 23:06:13.000,REFMergedFile.dml,442,-107.250000,6.000000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,67,-102.540000,11.930000,,,,,,,,464.554,,,,,,,,
302,1,,,-122.1276994,47.6306580,2025-09-14 23:06:14.000,REFMergedFile.dml,442,-108.000000,4.500000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,67,-102.700000,12.660000,,,,,,,,523.488,,,,,,,,
303,1,,,-122.1276994,47.6306580,2025-09-14 23:06:15.000,REFMergedFile.dml,442,-107.750000,6.500000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,67,-102.220000,13.360000,,,,,,,,407.277,,,,,,,,
304,1,,,-122.1276994,47.6306580,2025-09-14 23:06:16.000,REFMergedFile.dml,442,-107.750000,6.000000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,67,-102.370000,12.330000,,,,,,,,345.027,,,,,,,,
305,1,,,-122.1276994,47.6306580,2025-09-14 23:06:17.000,REFMergedFile.dml,442,-108.000000,3.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-102.300000,12.660000,,,,,,,,332.976,,,,,,,,
306,1,,,-122.1276994,47.6306580,2025-09-14 23:06:18.000,REFMergedFile.dml,442,-110.000000,6.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-101.640000,12.960000,,,,,,,,338.403,,,,,,,,
307,1,,,-122.1276994,47.6306580,2025-09-14 23:06:19.000,REFMergedFile.dml,442,-109.500000,5.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-102.020000,12.890000,,,,,,,,367.432,,,,,,,,
308,1,,,-122.1276994,47.6306580,2025-09-14 23:06:20.000,REFMergedFile.dml,442,-109.500000,5.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-101.720000,13.220000,,,,,,,,372.231,,,,,,,,
309,1,,,-122.1276994,47.6306580,2025-09-14 23:06:21.000,REFMergedFile.dml,442,-108.500000,7.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-102.050000,13.360000,,,,,,,,378.345,,,,,,,,
310,1,,,-122.1276994,47.6306580,2025-09-14 23:06:22.000,REFMergedFile.dml,442,-109.500000,3.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-102.000000,13.090000,,,,,,,,381.262,,,,,,,,
311,1,,,-122.1276994,47.6306580,2025-09-14 23:06:23.000,REFMergedFile.dml,442,-109.500000,3.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-101.810000,13.150000,,,,,,,,388.402,,,,,,,,
312,1,,,-122.1276994,47.6306580,2025-09-14 23:06:24.000,REFMergedFile.dml,442,-108.500000,5.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-102.410000,11.360000,,,,,,,,386.478,,,,,,,,
313,1,,,-122.1276994,47.6306580,2025-09-14 23:06:25.000,REFMergedFile.dml,442,-108.500000,5.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-102.300000,12.020000,,,,,,,,393.949,,,,,,,,
314,1,,,-122.1276994,47.6306580,2025-09-14 23:06:26.000,REFMergedFile.dml,442,-107.500000,7.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-102.200000,12.500000,,,,,,,,398.214,,,,,,,,
315,1,,,-122.1276994,47.6306580,2025-09-14 23:06:27.000,REFMergedFile.dml,442,-107.500000,7.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-102.410000,12.550000,,,,,,,,418.457,,,,,,,,
316,1,,,-122.1276994,47.6306580,2025-09-14 23:06:28.000,REFMergedFile.dml,442,-108.000000,4.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-102.530000,13.010000,,,,,,,,424.360,,,,,,,,
317,1,,,-122.1276994,47.6306580,2025-09-14 23:06:29.000,REFMergedFile.dml,442,-107.500000,8.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-102.500000,12.400000,,,,,,,,469.395,,,,,,,,
318,1,,,-122.1276994,47.6306580,2025-09-14 23:06:29.459,REFMergedFile.dml,,,,,,,,,,,,,,,Download End Request,,,,,,,,,
319,1,,,-122.1276994,47.6306580,2025-09-14 23:06:29.505,REFMergedFile.dml,,,,,,,,,,,,,,,Download Ended,,,,,,,,,
320,1,,,-122.1276994,47.6306580,2025-09-14 23:06:30.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20)+N41(90)+N41(100),NR NSA,67,-102.810000,13.080000,,,,,,,,433.666,,,,,,,,
321,1,,,-122.1276994,47.6306580,2025-09-14 23:06:31.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20)+N41(90)+N41(100),,67,-102.890000,12.320000,,,,,,,,,,,,,,,,
322,1,,,-122.1276994,47.6306580,2025-09-14 23:06:32.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20)+N41(90)+N41(100),,67,-102.830000,12.610000,,,,,,,,,,,,,,,,
323,1,,,-122.1276994,47.6306580,2025-09-14 23:06:33.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20)+N41(90)+N41(100),,67,-101.090000,13.620000,,,,,,,,,,,,,,,,
324,1,,,-122.1276994,47.6306580,2025-09-14 23:06:34.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20)+N41(90)+N41(100),,67,-100.790000,13.690000,,,,,,,,,,,,,,,,
325,1,,,-122.1276994,47.6306580,2025-09-14 23:06:35.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20)+N41(90)+N41(100),,67,-100.280000,14.720000,,,,,,,,,,,,,,,,
326,1,,,-122.1276994,47.6306580,2025-09-14 23:06:36.000,REFMergedFile.dml,442,-107.500000,7.000000,B66(20)+N41(90)+N41(100),,67,-99.850000,13.530000,,,,,,,,,,,,,,,,
327,1,,,-122.1276994,47.6306580,2025-09-14 23:06:37.000,REFMergedFile.dml,442,-107.500000,7.000000,B66(20)+N41(90)+N41(100),,67,-101.740000,12.020000,,,,,,,,,,,,,,,,
328,1,,,-122.1276994,47.6306580,2025-09-14 23:06:38.000,REFMergedFile.dml,442,-107.500000,7.000000,B66(20)+N41(90)+N41(100),,67,-100.110000,13.510000,,,,,,,,,,,,,,,,
329,1,,,-122.1276994,47.6306580,2025-09-14 23:06:39.000,REFMergedFile.dml,442,-107.500000,7.000000,B66(20)+N41(90)+N41(100),,67,-100.410000,14.600000,,,,,,,,,,,,,,,,
330,1,,,-122.1276994,47.6306580,2025-09-14 23:06:40.000,REFMergedFile.dml,442,-107.500000,7.000000,B66(20)+N41(90)+N41(100),,67,-98.340000,16.870000,,,,,,,,,,,,,,,,
331,1,,,-122.1276994,47.6306580,2025-09-14 23:06:41.000,REFMergedFile.dml,442,-108.000000,12.000000,B66(20),,,,,,,,,,,,,,,,,,,,
332,1,,,-122.1276994,47.6306580,2025-09-14 23:06:42.000,REFMergedFile.dml,442,-108.000000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
333,1,,,-122.1276994,47.6306580,2025-09-14 23:06:43.000,REFMergedFile.dml,442,-108.750000,4.500000,B66(20),,,,,,,,,,,,,,,,,,,,
334,1,,,-122.1276994,47.6306580,2025-09-14 23:06:44.000,REFMergedFile.dml,442,-109.000000,4.000000,B66(20),,,,,,,,,,,,,,,,,,,,
335,1,,,-122.1276994,47.6306580,2025-09-14 23:06:45.000,REFMergedFile.dml,442,-109.000000,2.000000,B66(20),,,,,,,,,,,,,,,,,,,,
336,1,,,-122.1276994,47.6306580,2025-09-14 23:06:46.000,REFMergedFile.dml,442,-109.500000,4.000000,B66(20),,,,,,,,,,,,,,,,,,,,
337,1,,,-122.1276994,47.6306580,2025-09-14 23:06:47.000,REFMergedFile.dml,442,-109.500000,3.000000,B66(20),,,,,,,,,,,,,,,,,,,,
338,1,,,-122.1276994,47.6306580,2025-09-14 23:06:48.000,REFMergedFile.dml,442,-109.500000,3.000000,B66(20),,,,,,,,,,,,,,,,,,,,
339,1,,,-122.1276994,47.6306580,2025-09-14 23:06:49.000,REFMergedFile.dml,442,-109.500000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
340,1,,,-122.1276994,47.6306580,2025-09-14 23:06:50.000,REFMergedFile.dml,442,-109.500000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
341,1,,,-122.1276994,47.6306580,2025-09-14 23:06:51.000,REFMergedFile.dml,442,-109.000000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
342,1,,,-122.1276994,47.6306580,2025-09-14 23:06:52.000,REFMergedFile.dml,442,-109.500000,0.000000,B66(20),,,,,,,,,,,,,,,,,,,,
343,1,,,-122.1276994,47.6306580,2025-09-14 23:06:53.000,REFMergedFile.dml,442,-109.500000,0.000000,B66(20),,,,,,,,,,,,,,,,,,,,
344,1,,,-122.1276994,47.6306580,2025-09-14 23:06:54.000,REFMergedFile.dml,442,-110.000000,4.000000,B66(20),,,,,,,,,,,,,,,,,,,,
345,1,,,-122.1276994,47.6306580,2025-09-14 23:06:55.000,REFMergedFile.dml,442,-110.000000,2.000000,B66(20),,,,,,,,,,,,,,,,,,,,
346,1,,,-122.1276994,47.6306580,2025-09-14 23:06:56.000,REFMergedFile.dml,442,-110.000000,3.000000,B66(20),,,,,,,,,,,,,,,,,,,,
347,1,,,-122.1276994,47.6306580,2025-09-14 23:06:57.000,REFMergedFile.dml,442,-110.500000,4.000000,B66(20),,,,,,,,,,,,,,,,,,,,
348,1,,,-122.1276994,47.6306580,2025-09-14 23:06:58.000,REFMergedFile.dml,442,-110.500000,4.000000,B66(20),,,,,,,,,,,,,,,,,,,,
349,1,,,-122.1276994,47.6306580,2025-09-14 23:06:59.000,REFMergedFile.dml,442,-111.000000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
350,1,,,-122.1276994,47.6306580,2025-09-14 23:07:00.000,REFMergedFile.dml,442,-111.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
351,1,,,-122.1276994,47.6306580,2025-09-14 23:07:01.000,REFMergedFile.dml,442,-110.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
352,1,,,-122.1276994,47.6306580,2025-09-14 23:07:02.000,REFMergedFile.dml,442,-109.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
353,1,,,-122.1276994,47.6306580,2025-09-14 23:07:03.000,REFMergedFile.dml,442,-109.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
354,1,,,-122.1276994,47.6306580,2025-09-14 23:07:04.000,REFMergedFile.dml,442,-109.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
355,1,,,-122.1276994,47.6306580,2025-09-14 23:07:05.000,REFMergedFile.dml,442,-109.000000,2.000000,B66(20),,,,,,,,,,,,,,,,,,,,
356,1,,,-122.1276994,47.6306580,2025-09-14 23:07:06.000,REFMergedFile.dml,442,-109.000000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
357,1,,,-122.1276994,47.6306580,2025-09-14 23:07:07.000,REFMergedFile.dml,442,-109.000000,2.670000,B66(20),,,,,,,,,,,,,,,,,,,,
358,1,,,-122.1276994,47.6306580,2025-09-14 23:07:08.000,REFMergedFile.dml,442,-107.500000,1.000000,B66(20)+N41(100),,264,-101.000000,12.950000,,,,,,,,,,,,,,,,
359,1,,,-122.1276994,47.6306580,2025-09-14 23:07:09.000,REFMergedFile.dml,442,-107.500000,1.000000,B66(20)+N41(100),,264,-101.220000,12.650000,,,,,,,,,,,,,,,,
360,1,,,-122.1276994,47.6306580,2025-09-14 23:07:10.000,REFMergedFile.dml,442,-108.000000,6.000000,B66(20)+N41(100),,264,-101.120000,12.050000,,,,,,,,,,,,,,,,
361,1,,,-122.1276994,47.6306580,2025-09-14 23:07:10.474,REFMergedFile.dml,,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
362,1,,,-122.1276994,47.6306580,2025-09-14 23:07:11.000,REFMergedFile.dml,442,-108.000000,6.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-99.670000,13.600000,,,,,,,,,,,,,,,,
363,1,,,-122.1276994,47.6306580,2025-09-14 23:07:11.646,REFMergedFile.dml,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
364,1,,,-122.1276994,47.6306580,2025-09-14 23:07:11.646,REFMergedFile.dml,,,,,,,,,,,,,,,Download Started,,,,,,,,,
365,1,,,-122.1276994,47.6306580,2025-09-14 23:07:12.000,REFMergedFile.dml,442,-108.500000,12.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-100.060000,13.750000,,,,,,,,,,,,,,,,
366,1,,,-122.1276994,47.6306580,2025-09-14 23:07:13.000,REFMergedFile.dml,442,-108.500000,12.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-100.760000,13.290000,,,,,,,,,,,,,,,,
367,1,,,-122.1276994,47.6306580,2025-09-14 23:07:14.000,REFMergedFile.dml,442,-108.500000,12.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-101.280000,12.410000,,,,,,,,144.341,,,,,,,,
368,1,,,-122.1276994,47.6306580,2025-09-14 23:07:15.000,REFMergedFile.dml,442,-108.500000,12.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-101.560000,12.040000,,,,,,,,130.456,,,,,,,,
369,1,,,-122.1276994,47.6306580,2025-09-14 23:07:16.000,REFMergedFile.dml,442,-108.500000,12.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-101.990000,11.290000,,,,,,,,64.459,,,,,,,,
370,1,,,-122.1276994,47.6306580,2025-09-14 23:07:17.000,REFMergedFile.dml,442,-108.500000,12.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-103.450000,9.830000,,,,,,,,71.007,,,,,,,,
371,1,,,-122.1276994,47.6306580,2025-09-14 23:07:18.000,REFMergedFile.dml,442,-108.500000,12.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.850000,11.530000,,,,,,,,78.137,,,,,,,,
372,1,,,-122.1276994,47.6306580,2025-09-14 23:07:19.000,REFMergedFile.dml,442,-108.500000,12.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-101.810000,12.770000,,,,,,,,81.931,,,,,,,,
373,1,,,-122.1276994,47.6306580,2025-09-14 23:07:20.000,REFMergedFile.dml,442,-108.500000,12.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.020000,12.000000,,,,,,,,85.942,,,,,,,,
374,1,,,-122.1276994,47.6306580,2025-09-14 23:07:21.000,REFMergedFile.dml,442,-108.500000,12.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.000000,10.990000,,,,,,,,95.508,,,,,,,,
375,1,,,-122.1276994,47.6306580,2025-09-14 23:07:22.000,REFMergedFile.dml,442,-109.000000,3.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.200000,11.790000,,,,,,,,116.392,,,,,,,,
376,1,,,-122.1276994,47.6306580,2025-09-14 23:07:23.000,REFMergedFile.dml,442,-109.000000,3.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.130000,12.100000,,,,,,,,148.403,,,,,,,,
377,1,,,-122.1276994,47.6306580,2025-09-14 23:07:24.000,REFMergedFile.dml,442,-109.000000,3.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-101.450000,12.880000,,,,,,,,194.522,,,,,,,,
378,1,,,-122.1276994,47.6306580,2025-09-14 23:07:25.000,REFMergedFile.dml,442,-109.000000,3.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-100.100000,13.890000,,,,,,,,287.144,,,,,,,,
379,1,,,-122.1276994,47.6306580,2025-09-14 23:07:26.000,REFMergedFile.dml,442,-109.000000,3.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-100.230000,13.510000,,,,,,,,387.597,,,,,,,,
380,1,,,-122.1276994,47.6306580,2025-09-14 23:07:27.000,REFMergedFile.dml,442,-109.000000,3.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-101.920000,12.330000,,,,,,,,160.759,,,,,,,,
381,1,,,-122.1276994,47.6306580,2025-09-14 23:07:28.000,REFMergedFile.dml,442,-109.000000,3.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.560000,11.810000,,,,,,,,201.170,,,,,,,,
382,1,,,-122.1276994,47.6306580,2025-09-14 23:07:29.000,REFMergedFile.dml,442,-109.000000,7.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-103.050000,11.280000,,,,,,,,249.907,,,,,,,,
383,1,,,-122.1276994,47.6306580,2025-09-14 23:07:30.000,REFMergedFile.dml,442,-109.000000,7.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.860000,11.280000,,,,,,,,319.304,,,,,,,,
384,1,,,-122.1276994,47.6306580,2025-09-14 23:07:31.000,REFMergedFile.dml,442,-109.500000,4.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.860000,11.220000,,,,,,,,370.510,,,,,,,,
385,1,,,-122.1276994,47.6306580,2025-09-14 23:07:32.000,REFMergedFile.dml,442,-110.000000,4.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-104.010000,10.960000,,,,,,,,271.176,,,,,,,,
386,1,,,-122.1276994,47.6306580,2025-09-14 23:07:33.000,REFMergedFile.dml,442,-108.000000,5.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-103.160000,12.020000,,,,,,,,155.136,,,,,,,,
387,1,,,-122.1276994,47.6306580,2025-09-14 23:07:34.000,REFMergedFile.dml,442,-109.000000,5.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-103.280000,12.220000,,,,,,,,123.222,,,,,,,,
388,1,,,-122.1276994,47.6306580,2025-09-14 23:07:35.000,REFMergedFile.dml,442,-109.500000,6.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-103.220000,11.880000,,,,,,,,110.118,,,,,,,,
389,1,,,-122.1276994,47.6306580,2025-09-14 23:07:36.000,REFMergedFile.dml,442,-111.000000,6.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.230000,12.120000,,,,,,,,164.713,,,,,,,,
390,1,,,-122.1276994,47.6306580,2025-09-14 23:07:37.000,REFMergedFile.dml,442,-110.500000,5.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.560000,12.100000,,,,,,,,175.743,,,,,,,,
391,1,,,-122.1276994,47.6306580,2025-09-14 23:07:38.000,REFMergedFile.dml,442,-110.000000,5.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.420000,12.730000,,,,,,,,176.507,,,,,,,,
392,1,,,-122.1276994,47.6306580,2025-09-14 23:07:39.000,REFMergedFile.dml,442,-110.500000,5.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.250000,12.630000,,,,,,,,189.752,,,,,,,,
393,1,,,-122.1276994,47.6306580,2025-09-14 23:07:40.000,REFMergedFile.dml,442,-110.000000,6.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-103.130000,11.530000,,,,,,,,174.471,,,,,,,,
394,1,,,-122.1276994,47.6306580,2025-09-14 23:07:41.000,REFMergedFile.dml,442,-110.000000,6.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.860000,12.260000,,,,,,,,174.963,,,,,,,,
395,1,,,-122.1276994,47.6306580,2025-09-14 23:07:42.000,REFMergedFile.dml,442,-111.000000,6.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-103.380000,11.250000,,,,,,,,175.518,,,,,,,,
396,1,,,-122.1276994,47.6306580,2025-09-14 23:07:42.646,REFMergedFile.dml,,,,,,,,,,,,,,,Download End Request,,,,,,,,,
397,1,,,-122.1276994,47.6306580,2025-09-14 23:07:42.694,REFMergedFile.dml,,,,,,,,,,,,,,,Download Ended,,,,,,,,,
398,1,,,-122.1276994,47.6306580,2025-09-14 23:07:43.000,REFMergedFile.dml,442,-110.500000,6.000000,B66(20)+N41(100)+N41(90),NR NSA,264,-102.060000,11.910000,,,,,,,,,,,,,,,,
399,1,,,-122.1276994,47.6306580,2025-09-14 23:07:44.000,REFMergedFile.dml,442,-110.500000,6.000000,B66(20)+N41(100)+N41(90),,264,-101.810000,12.210000,,,,,,,,,,,,,,,,
400,1,,,-122.1276994,47.6306580,2025-09-14 23:07:45.000,REFMergedFile.dml,442,-109.000000,6.000000,B66(20)+N41(100)+N41(90),,264,-103.080000,11.420000,,,,,,,,,,,,,,,,
401,1,,,-122.1276994,47.6306580,2025-09-14 23:07:46.000,REFMergedFile.dml,442,-110.000000,5.000000,B66(20)+N41(100)+N41(90),,264,-103.160000,11.020000,,,,,,,,,,,,,,,,
402,1,,,-122.1276994,47.6306580,2025-09-14 23:07:47.000,REFMergedFile.dml,442,-110.000000,5.000000,B66(20)+N41(100)+N41(90),,264,-101.640000,11.430000,,,,,,,,,,,,,,,,
403,1,,,-122.1276994,47.6306580,2025-09-14 23:07:48.000,REFMergedFile.dml,442,-110.000000,5.000000,B66(20)+N41(100)+N41(90),,264,-102.660000,10.880000,,,,,,,,,,,,,,,,
404,1,,,-122.1276994,47.6306580,2025-09-14 23:07:49.000,REFMergedFile.dml,442,-106.000000,4.500000,B66(20),,,,,,,,,,,,,,,,,,,,
405,1,,,-122.1276994,47.6306580,2025-09-14 23:07:50.000,REFMergedFile.dml,442,-106.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
406,1,,,-122.1276994,47.6306580,2025-09-14 23:07:51.000,REFMergedFile.dml,442,-106.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
407,1,,,-122.1276994,47.6306580,2025-09-14 23:07:52.000,REFMergedFile.dml,442,-106.000000,7.000000,B66(20),,,,,,,,,,,,,,,,,,,,
408,1,,,-122.1276994,47.6306580,2025-09-14 23:07:53.000,REFMergedFile.dml,442,-107.000000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
409,1,,,-122.1276994,47.6306580,2025-09-14 23:07:54.000,REFMergedFile.dml,442,-108.000000,7.000000,B66(20),,,,,,,,,,,,,,,,,,,,
410,1,,,-122.1276994,47.6306580,2025-09-14 23:07:55.000,REFMergedFile.dml,442,-108.000000,6.500000,B66(20),,,,,,,,,,,,,,,,,,,,
411,1,,,-122.1276994,47.6306580,2025-09-14 23:07:56.000,REFMergedFile.dml,442,-108.000000,6.500000,B66(20),,,,,,,,,,,,,,,,,,,,
412,1,,,-122.1276994,47.6306580,2025-09-14 23:07:57.000,REFMergedFile.dml,442,-108.000000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
413,1,,,-122.1276994,47.6306580,2025-09-14 23:07:58.000,REFMergedFile.dml,442,-108.000000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
414,1,,,-122.1276994,47.6306580,2025-09-14 23:07:59.000,REFMergedFile.dml,442,-108.000000,10.000000,B66(20),,,,,,,,,,,,,,,,,,,,
415,1,,,-122.1276994,47.6306580,2025-09-14 23:08:00.000,REFMergedFile.dml,442,-107.000000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
416,1,,,-122.1276994,47.6306580,2025-09-14 23:08:01.000,REFMergedFile.dml,442,-107.000000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
417,1,,,-122.1276994,47.6306580,2025-09-14 23:08:02.000,REFMergedFile.dml,442,-106.500000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
418,1,,,-122.1276994,47.6306580,2025-09-14 23:08:03.000,REFMergedFile.dml,442,-106.000000,4.500000,B66(20),,,,,,,,,,,,,,,,,,,,
419,1,,,-122.1276994,47.6306580,2025-09-14 23:08:04.000,REFMergedFile.dml,442,-106.000000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
420,1,,,-122.1276994,47.6306580,2025-09-14 23:08:05.000,REFMergedFile.dml,442,-106.000000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
421,1,,,-122.1276994,47.6306580,2025-09-14 23:08:06.000,REFMergedFile.dml,442,-107.000000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
422,1,,,-122.1276994,47.6306580,2025-09-14 23:08:07.000,REFMergedFile.dml,442,-107.000000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
423,1,,,-122.1276994,47.6306580,2025-09-14 23:08:08.000,REFMergedFile.dml,442,-107.000000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
424,1,,,-122.1276994,47.6306580,2025-09-14 23:08:09.000,REFMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
425,1,,,-122.1276994,47.6306580,2025-09-14 23:08:10.000,REFMergedFile.dml,442,-107.500000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
426,1,,,-122.1276994,47.6306580,2025-09-14 23:08:11.000,REFMergedFile.dml,442,-107.830000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
427,1,,,-122.1276994,47.6306580,2025-09-14 23:08:12.000,REFMergedFile.dml,442,-106.330000,5.000000,B66(20)+N41(90),,67,-101.650000,10.710000,,,,,,,,,,,,,,,,
428,1,,,-122.1276994,47.6306580,2025-09-14 23:08:13.000,REFMergedFile.dml,442,-105.500000,5.000000,B66(20)+N41(90),,67,-102.220000,10.090000,,,,,,,,,,,,,,,,
429,1,,,-122.1276994,47.6306580,2025-09-14 23:08:14.000,REFMergedFile.dml,442,-108.000000,7.000000,B66(20)+N41(90),,67,-103.950000,8.880000,,,,,,,,,,,,,,,,
430,1,,,-122.1276994,47.6306580,2025-09-14 23:08:15.000,REFMergedFile.dml,442,-108.000000,7.000000,B66(20)+N41(90),,67,-101.920000,12.490000,,,,,,,,,,,,,,,,
431,1,,,-122.1276994,47.6306580,2025-09-14 23:08:16.000,REFMergedFile.dml,442,-108.000000,7.000000,B66(20)+N41(90),,67,-102.430000,10.810000,,,,,,,,,,,,,,,,
432,1,,,-122.1276994,47.6306580,2025-09-14 23:08:17.000,REFMergedFile.dml,442,-108.000000,7.000000,B66(20)+N41(90),,67,-101.000000,13.490000,,,,,,,,,,,,,,,,
433,1,,,-122.1276994,47.6306580,2025-09-14 23:08:18.000,REFMergedFile.dml,442,-108.000000,8.000000,B66(20)+N41(90),,67,-100.600000,13.070000,,,,,,,,,,,,,,,,
434,1,,,-122.1276994,47.6306580,2025-09-14 23:08:19.000,REFMergedFile.dml,442,-108.000000,8.000000,B66(20)+N41(90),,67,-101.680000,12.930000,,,,,,,,,,,,,,,,
435,1,,,-122.1276994,47.6306580,2025-09-14 23:08:20.000,REFMergedFile.dml,442,-108.000000,8.000000,B66(20)+N41(90),,67,-102.240000,12.890000,,,,,,,,,,,,,,,,
436,1,,,-122.1276994,47.6306580,2025-09-14 23:08:21.000,REFMergedFile.dml,442,-108.000000,8.000000,B66(20)+N41(90),,67,-100.630000,14.980000,,,,,,,,,,,,,,,,
437,1,,,-122.1276994,47.6306580,2025-09-14 23:08:22.000,REFMergedFile.dml,442,-107.500000,5.670000,B66(20)+N41(90),,67,-99.250000,13.160000,,,,,,,,,,,,,,,,
