[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
,,,,,25,181,,,
,,,,,25,181,,,
,,,,,25,181,,,
,,,,,25,181,,,
,,,,,25,181,,,
,,,,,25,181,,,
,,,,,25,181,,,
,,,,,25,181,,,
,,,,,25,181,,,
,,,,,25,181,,,
,,,,,25,181,,,
,,,,,25,181,,,
,,,,,25,181,,,
LTE 3CA,-71.170000,32,,,,,,,
,,,,,,,,4.050558,0.338770
LTE 3CA,-71.170000,32,,,,,,,
LTE 3CA,-71.000000,32,,,,,,,
LTE 3CA,-71.170000,32,,,,,,,
LTE 3CA,-71.170000,32,,,,,,,
LTE 3CA,-71.170000,32,,,,,,,
LTE 3CA,-71.170000,32,,,,,,,
LTE 3CA,-71.170000,32,,,,,,,
LTE 3CA,-71.000000,32,,,,,,,
LTE 3CA,-70.830000,32,,,,,,,
LTE 3CA,-71.000000,32,,,,,,,
LTE 3CA,-71.000000,32,,,,,,,
LTE 3CA,-70.830000,32,,,,,,,
LTE 3CA,-71.000000,32,,,,,,,
LTE 3CA,-71.000000,32,,,,,,,
,,,,,,,,4.032768,0.328886
LTE 3CA,-71.000000,32,,,,,,,
LTE 3CA,-71.000000,32,,,,,,,
LTE 3CA,-70.670000,32,,,,,,,
LTE 3CA,-70.500000,32,,,,,,,
LTE 3CA,-71.000000,32,,,,,,,
LTE 3CA,-70.170000,32,,,,,,,
LTE 3CA,-70.500000,32,,,,,,,
LTE 3CA,-70.000000,32,,,,,,,
LTE 3CA,-70.000000,32,,,,,,,
LTE 3CA,-70.000000,32,,,,,,,
LTE 2CA,-69.780000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-69.670000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
,,,,,,,,3.971351,0.305339
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-73.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
,,,,,,,,3.977866,0.325754
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.080000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
,,,,,,,,3.982765,0.320659
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.080000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.830000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.750000,32,,,,,,,
,,,,,,,,4.099668,0.300861
LTE 2CA (15 + 20 MHz),-76.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-77.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
,,,,,,,,3.979456,0.333506
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
,,,,,,,,4.097922,0.318307
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
,,,,,,,,4.082907,0.345126
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.080000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.580000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
,,,,,,,,3.980491,0.315443
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
,,,,,,,,4.118915,0.330652
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.670000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
,,,,,,,,4.118029,0.324366
LTE 2CA (15 + 20 MHz),-76.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-77.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-77.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-77.000000,32,,,,,,,
,,,,,,,,3.978555,0.324242
LTE 2CA (15 + 20 MHz),-76.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-77.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.920000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-76.500000,32,,,,,,,
,,,,,,,,4.069726,0.337057
LTE 2CA (15 + 20 MHz),-74.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.750000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-75.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.000000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.250000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.500000,32,,,,,,,
LTE 2CA (15 + 20 MHz),-74.000000,32,,,,,,,
