[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [System] Num of CC (Data),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[LTE] [Data Throughput] [Downlink (All)] [PDSCH] PDSCH TP (Total),[LTE] [Data Throughput] [Uplink (All)] [PUSCH] PUSCH TP (Total)
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-108.620000,-3.820000,,,,,,,,,8.097,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.920000,-3.510000,,,,,,,,,9.406,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.910000,-3.010000,,,,,,,,,8.730,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.610000,-3.430000,,,,,,,,,9.821,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.710000,-3.500000,,,,,,,,,4.954,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-103.620000,-0.980000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.890000,-3.040000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.840000,-0.190000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.500000,-3.870000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,1,75,-107.370000,-5.580000,,,,,,,,,0.000,,,,
,,,N25(20),NR SA,1,75,-109.140000,-5.910000,,,,,,,,,0.000,,,,
,,,N25(20),NR SA,1,75,-106.790000,-4.320000,,,,,,,,,0.000,,,,
,,,N25(20),NR SA,1,75,-106.160000,-5.470000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,75,-108.680000,-5.820000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,75,-115.120000,-9.080000,,,,,,,,,6.220,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,670,-113.420000,-2.850000,,,,,,,,,14.186,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,670,-106.140000,-2.130000,,,,,,,,,11.763,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,670,-108.290000,-4.600000,,,,,,,,,7.060,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,670,-110.510000,-7.430000,,,,,,,,,3.950,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,1,872,-110.890000,-7.020000,,,,,,,,,1.593,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-103.040000,-0.220000,,,,,,,,,6.962,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-104.200000,-1.520000,,,,,,,,,5.172,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-104.190000,-2.670000,,,,,,,,,6.536,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-104.200000,-0.030000,,,,,,,,,9.232,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-101.150000,3.240000,,,,,,,,,6.536,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-102.890000,-0.780000,,,,,,,,,9.712,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.860000,-2.930000,,,,,,,,,9.242,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-109.170000,-3.920000,,,,,,,,,7.958,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-108.630000,-4.110000,,,,,,,,,6.095,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-108.740000,-2.300000,,,,,,,,,10.017,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.270000,-1.050000,,,,,,,,,3.303,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.890000,-2.100000,,,,,,,,,5.587,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.200000,-2.470000,,,,,,,,,5.713,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.330000,-0.770000,,,,,,,,,2.281,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-108.470000,-3.900000,,,,,,,,,3.017,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.000000,2.700000,,,,,,,,,3.936,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.590000,-0.500000,,,,,,,,,5.303,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.510000,3.550000,,,,,,,,,7.006,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.330000,0.770000,,,,,,,,,7.409,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.420000,1.570000,,,,,,,,,7.060,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-104.950000,2.620000,,,,,,,,,7.347,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.460000,0.470000,,,,,,,,,7.712,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-108.900000,-2.210000,,,,,,,,,7.562,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.650000,-2.440000,,,,,,,,,10.988,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.580000,-0.640000,,,,,,,,,11.098,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.870000,1.150000,,,,,,,,,7.584,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.760000,0.270000,,,,,,,,,5.063,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.520000,-0.450000,,,,,,,,,6.393,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-109.320000,-2.240000,,,,,,,,,2.272,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-109.130000,-2.740000,,,,,,,,,10.759,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.950000,-0.540000,,,,,,,,,8.315,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,2,872,-106.940000,-1.080000,,,,,,,,,9.081,,,,
,,,N25(20)+N71(20),NR SA,2,872,-106.940000,-0.350000,,,,,,,,,10.716,,,,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N25(20)+N71(20),NR SA,2,872,-107.720000,0.540000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-103.950000,1.340000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-103.480000,1.380000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-107.320000,-0.410000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-107.270000,-1.270000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-105.650000,0.190000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-103.540000,1.170000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.500000,0.000000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.830000,0.890000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.620000,-4.850000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.530000,-0.130000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.770000,-1.220000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.780000,-6.360000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.380000,-7.550000,,,,,,,,,,,,,
,,,N25(20),,1,872,-111.190000,-5.290000,,,,,,,,,,,,,
,,,N25(20),,1,872,-111.390000,-4.870000,,,,,,,,,,,,,
,,,N25(20),,1,75,-109.070000,-5.610000,,,,,,,,,,,,,
,,,N25(20),,1,75,-108.120000,-6.740000,,,,,,,,,,,,,
,,,N25(20),,1,75,-109.170000,-8.550000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,75,-110.160000,-8.580000,,,,,,,,,,,,,
,,,N25(20),,1,75,-106.660000,-6.180000,,,,,,,,,,,,,
,,,N25(20),,1,75,-110.120000,-5.740000,,,,,,,,,,,,,
,,,N25(20),,1,75,-109.660000,-1.230000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.470000,-1.830000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.530000,-1.550000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.890000,-6.260000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.600000,-1.850000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.910000,-4.230000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.620000,-3.160000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.220000,-4.430000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.030000,-1.180000,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.920000,-1.130000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.120000,-0.590000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.510000,-2.410000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.100000,-0.520000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.920000,1.690000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.480000,-2.930000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.160000,-3.180000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.400000,-5.130000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.120000,-4.040000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.270000,-5.360000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.080000,-3.280000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.090000,0.760000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.360000,0.940000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.130000,-2.650000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.180000,-1.450000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.070000,0.380000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.740000,-2.540000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.170000,-1.580000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.660000,0.270000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.650000,-0.710000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.770000,-3.230000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.230000,-3.430000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.190000,-3.830000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.090000,-2.550000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.320000,-1.770000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.630000,-1.740000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.860000,-0.870000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.980000,-1.820000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.900000,-3.770000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.040000,0.450000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.400000,-4.810000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.640000,-2.050000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.820000,-7.340000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.980000,-0.900000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.460000,-3.120000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.080000,-1.300000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-104.880000,0.790000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.590000,-1.910000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.180000,0.040000,,,,,,,,,6.032,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,1,670,-110.820000,-5.060000,,,,,,,,,12.036,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,670,-103.190000,-1.790000,,,,,,,,,14.415,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,670,-107.310000,-5.160000,,,,,,,,,9.919,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-111.930000,-3.440000,,,,,,,,,11.381,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-105.270000,-2.160000,,,,,,,,,6.235,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-105.360000,-3.360000,,,,,,,,,11.207,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-105.460000,-1.870000,,,,,,,,,14.248,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.510000,-3.070000,,,,,,,,,11.130,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.370000,-1.830000,,,,,,,,,7.235,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.600000,-0.950000,,,,,,,,,8.315,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-103.670000,2.580000,,,,,,,,,4.245,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-104.340000,-0.380000,,,,,,,,,5.652,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.250000,-0.420000,,,,,,,,,4.987,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-109.880000,-1.820000,,,,,,,,,7.486,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-109.630000,-2.030000,,,,,,,,,7.238,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.610000,-2.630000,,,,,,,,,7.013,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-105.900000,-1.000000,,,,,,,,,11.458,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-104.990000,-0.520000,,,,,,,,,6.301,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.030000,-1.250000,,,,,,,,,26.964,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.440000,-2.380000,,,,,,,,,51.338,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.470000,-2.260000,,,,,,,,,34.122,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.350000,-2.150000,,,,,,,,,36.421,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.150000,-2.350000,,,,,,,,,37.214,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.820000,-3.120000,,,,,,,,,41.378,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.490000,-5.590000,,,,,,,,,42.371,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.160000,-2.640000,,,,,,,,,40.702,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-103.610000,-0.420000,,,,,,,,,46.068,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.210000,-4.190000,,,,,,,,,34.593,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.770000,-2.870000,,,,,,,,,12.112,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.220000,-2.340000,,,,,,,,,19.532,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-108.770000,-2.660000,,,,,,,,,50.217,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-107.230000,-1.660000,,,,,,,,,49.071,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-106.060000,-0.870000,,,,,,,,,46.147,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-105.500000,-0.110000,,,,,,,,,39.152,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-105.550000,-2.070000,,,,,,,,,32.747,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-110.860000,-4.240000,,,,,,,,,33.172,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-109.250000,-2.420000,,,,,,,,,39.774,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-104.520000,1.690000,,,,,,,,,36.457,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-103.510000,-0.940000,,,,,,,,,39.665,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-103.770000,-0.780000,,,,,,,,,35.668,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-105.500000,-0.940000,,,,,,,,,35.390,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-106.460000,-2.700000,,,,,,,,,38.579,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-107.700000,-2.140000,,,,,,,,,40.841,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-106.440000,-1.440000,,,,,,,,,8.882,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-104.790000,1.660000,,,,,,,,,13.474,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-104.250000,-0.010000,,,,,,,,,15.543,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-104.520000,-0.990000,,,,,,,,,17.896,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-104.290000,0.150000,,,,,,,,,9.930,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-108.280000,-0.830000,,,,,,,,,14.589,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-110.750000,-1.890000,,,,,,,,,14.404,,,,
,,,N25(20)+N41(100)+N41(100),NR SA,2,872,-109.840000,-1.460000,,,,,,,,,16.837,,,,
,,,N25(20)+N41(100),NR SA,1,872,-107.610000,-2.490000,,,,,,,,,13.749,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-114.420000,-3.460000,,,,,,,,,15.844,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-102.900000,0.910000,,,,,,,,,16.630,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-104.590000,-1.280000,,,,,,,,,10.803,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-105.970000,-1.990000,,,,,,,,,5.882,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-104.700000,-1.740000,,,,,,,,,7.584,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.330000,-7.010000,,,,,,,,,6.220,,,,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.700000,-3.190000,,,,,,,,,2.224,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-106.070000,-1.810000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-105.060000,-1.770000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-107.150000,-0.960000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-106.070000,-0.930000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-107.700000,-2.680000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-105.050000,1.080000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.700000,-2.070000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.310000,0.410000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.760000,-0.110000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.540000,0.600000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.820000,-2.070000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.620000,-3.040000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.600000,-0.200000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.120000,-0.450000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.620000,-1.180000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.120000,0.440000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.780000,2.710000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.200000,-0.080000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.930000,-1.890000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.080000,-1.710000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.990000,-1.080000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.710000,-3.380000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.110000,0.670000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.050000,1.510000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.920000,-1.250000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.200000,-0.920000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.630000,-0.200000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.600000,-1.420000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.990000,-3.490000,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.880000,0.000000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.510000,-5.250000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.980000,-5.290000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.950000,-4.400000,,,,,,,,,,,,,
,,,N25(20),,1,872,-111.610000,-12.390000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.370000,-1.710000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-101.800000,0.380000,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.760000,-0.230000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.240000,-3.630000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.770000,-1.590000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.020000,-1.950000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.330000,-0.650000,,,,,,,,,,,,,
,,,N25(20),,1,872,-101.550000,2.410000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.580000,0.820000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.150000,1.550000,,,,,,,,,,,,,
,,,N25(20),,1,872,-101.120000,-0.800000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.160000,-2.330000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.450000,-0.720000,,,,,,,,,,,,,
,,,N25(20),,1,75,-103.610000,-1.680000,,,,,,,,,,,,,
,,,N25(20),,1,75,-103.910000,-3.300000,,,,,,,,,,,,,
,,,N25(20),,1,75,-106.910000,-5.460000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.710000,0.530000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.360000,-0.160000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.520000,-4.320000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.240000,-2.880000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.140000,-3.200000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.670000,1.310000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.290000,0.690000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.670000,-0.930000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.980000,1.050000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.340000,-1.010000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.960000,0.720000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.100000,-1.590000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.270000,-0.580000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.710000,-1.800000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.720000,-0.650000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.930000,-2.610000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.850000,-0.440000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.180000,-2.750000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.220000,1.170000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N25(20),NR SA,1,872,-103.360000,3.470000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.060000,-3.850000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.990000,-1.950000,,,,,,,,,4.206,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.760000,-1.380000,,,,,,,,,8.053,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.940000,-1.430000,,,,,,,,,11.207,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.590000,-0.540000,,,,,,,,,10.126,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-105.560000,0.490000,,,,,,,,,9.504,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-103.960000,-0.190000,,,,,,,,,3.052,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-102.630000,0.700000,,,,,,,,,10.846,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-101.240000,1.190000,,,,,,,,,7.726,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-103.550000,-2.160000,,,,,,,,,5.631,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.510000,-4.170000,,,,,,,,,5.969,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.300000,-1.930000,,,,,,,,,5.500,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.820000,-1.070000,,,,,,,,,2.237,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.230000,-1.090000,,,,,,,,,0.076,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.070000,-2.730000,,,,,,,,,2.630,,,,
,,,N25(20)+N41(100),NR SA,1,872,-109.130000,-2.140000,,,,,,,,,1.551,,,,
