[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N25(20)+N71(20)+N41(100),NR SA,872,-113.010000,-7.270000,,,,,,,,,,,,,9.740,0.120
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.450000,-1.420000,,,,,,,,,,,,,11.118,0.170
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.240000,-2.470000,,,,,,,,,,,,,20.248,0.274
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.790000,-2.550000,,,,,,,,,,,,,13.998,0.187
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.210000,-2.000000,,,,,,,,,,,,,16.897,0.209
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.970000,-2.470000,,,,,,,,,,,,,16.984,0.214
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.040000,-1.010000,,,,,,,,,,,,,24.053,0.269
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.530000,-1.750000,,,,,,,,,,,,,41.277,0.361
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.850000,-4.100000,,,,,,,,,,,,,71.365,0.528
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.790000,-2.650000,,,,,,,,,,,,,14.405,0.253
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.810000,-1.850000,,,,,,,,,,,,,12.364,0.345
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.770000,-2.380000,,,,,,,,,,,,,19.637,0.335
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.690000,-2.450000,,,,,,,,,,,,,24.485,0.213
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.820000,-3.270000,,,,,,,,,,,,,0.006,0.001
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.250000,-3.760000,,,,,,,,,,,,,0.002,0.004
,,,N25(20)+N71(20)+N41(100),NR SA,872,-112.160000,-3.810000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.000000,-2.790000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.270000,-2.150000,,,,,,,,,,,,,0.004,0.030
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.730000,-3.880000,,,,,,,,,,,,,0.114,0.134
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.800000,-6.610000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.480000,-5.330000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.090000,-1.910000,,,,,,,,,,,,,0.024,0.011
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.940000,-3.700000,,,,,,,,,,,,,0.000,0.002
,,,N25(20)+N71(20)+N41(100),NR SA,872,-112.220000,-3.540000,,,,,,,,,,,,,0.000,0.001
,,,N25(20)+N71(20)+N41(100),NR SA,872,-113.360000,-3.410000,,,,,,,,,,,,,0.003,0.005
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.080000,-2.560000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.640000,-3.440000,,,,,,,,,,,,,0.000,0.001
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.420000,-3.030000,,,,,,,,,,,,,0.000,0.001
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.300000,-3.000000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N25(20),NR SA,872,-113.670000,-0.130000,,,,,,,,,,,,,0.001,0.030
,,,N25(20),NR SA,872,-110.540000,-0.020000,,,,,,,,,,,,,0.013,0.033
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.510000,-2.910000,,,,,,,,,,,,,0.161,0.176
,,,N25(20)+N71(20)+N41(100),NR SA,872,-113.400000,-4.460000,,,,,,,,,,,,,0.086,0.096
,,,N25(20)+N71(20)+N41(100),NR SA,872,-114.140000,-2.590000,,,,,,,,,,,,,0.175,0.204
,,,N25(20)+N71(20)+N41(100),NR SA,872,-113.490000,-1.850000,,,,,,,,,,,,,0.150,0.116
,,,N25(20)+N71(20)+N41(100),NR SA,872,-113.710000,-2.170000,,,,,,,,,,,,,0.208,0.217
,,,N25(20)+N71(20)+N41(100),NR SA,872,-113.540000,-3.880000,,,,,,,,,,,,,6.176,0.233
,,,N25(20)+N71(20)+N41(100),NR SA,872,-113.070000,-2.890000,,,,,,,,,,,,,10.355,0.153
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.350000,0.290000,,,,,,,,,,,,,8.149,0.151
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.290000,-3.080000,,,,,,,,,,,,,6.879,0.092
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.260000,-1.000000,,,,,,,,,,,,,7.308,0.100
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.630000,-1.180000,,,,,,,,,,,,,4.220,0.093
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.090000,-1.930000,,,,,,,,,,,,,3.814,0.089
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.420000,0.290000,,,,,,,,,,,,,10.020,0.140
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.300000,-0.730000,,,,,,,,,,,,,7.228,0.133
