[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.970000,2.950000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.040000,3.310000,,,,,,,,,44.040,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.360000,3.390000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.260000,2.670000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.810000,2.980000,,,,,,,,,8.380,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.760000,2.830000,,,,,,,,,35.687,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.440000,3.510000,,,,,,,,,10.486,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.660000,3.100000,,,,,,,,,22.020,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.220000,3.590000,,,,,,,,,13.618,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.080000,3.660000,,,,,,,,,38.836,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.370000,3.430000,,,,,,,,,23.069,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.440000,3.490000,,,,,,,,,41.943,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.900000,2.710000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.170000,3.140000,,,,,,,,,0.000,,,,,,,
,,,,,,,,,,,,,,Upload End Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.060000,3.000000,,,,,,,,,22.020,,,,,,,
,,,,,,,,,,,,,,Upload Ended,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.350000,2.950000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-90.680000,3.620000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-90.580000,3.560000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-90.900000,3.210000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-89.270000,3.580000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-88.460000,3.920000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-88.770000,3.560000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-88.310000,3.400000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-88.640000,3.500000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Start Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-88.910000,3.620000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.250000,3.060000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.300000,2.910000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.060000,3.310000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.360000,2.850000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Started,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.820000,3.460000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.940000,3.870000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.790000,2.800000,,,,,,,,,62.915,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.410000,2.960000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.430000,3.030000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.130000,3.010000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.340000,2.890000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.250000,2.860000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.040000,2.660000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.310000,2.600000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.420000,2.650000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-88.900000,2.760000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.280000,2.830000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.110000,3.300000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.050000,3.000000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.520000,2.660000,,,,,,,,,12.583,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.400000,2.770000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.920000,3.280000,,,,,,,,,23.069,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.490000,2.380000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.210000,2.690000,,,,,,,,,12.583,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.510000,2.820000,,,,,,,,,12.583,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.850000,2.220000,,,,,,,,,15.729,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.930000,3.540000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.380000,2.740000,,,,,,,,,15.713,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.280000,3.180000,,,,,,,,,20.993,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.630000,2.850000,,,,,,,,,20.972,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.140000,1.980000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.740000,2.060000,,,,,,,,,16.777,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.840000,2.580000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.690000,2.810000,,,,,,,,,15.729,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.340000,2.870000,,,,,,,,,12.583,,,,,,,
,,,,,,,,,,,,,,Upload End Request,,,,,,,,,
,,,,,,,,,,,,,,Upload Ended,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.650000,2.470000,,,,,,,,,8.380,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-89.760000,2.240000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.320000,2.100000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.950000,1.480000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.010000,1.590000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-90.890000,2.930000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.350000,2.360000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.630000,2.230000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-90.760000,3.390000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.020000,3.200000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Start Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.490000,2.620000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.860000,2.180000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Started,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.890000,2.310000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.640000,2.830000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.550000,2.460000,,,,,,,,,78.643,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.900000,2.060000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.670000,2.550000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.410000,2.800000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.390000,2.400000,,,,,,,,,30.409,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.910000,3.080000,,,,,,,,,19.923,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.990000,2.900000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.370000,2.420000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.250000,2.510000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.190000,2.210000,,,,,,,,,26.241,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.300000,2.820000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.410000,2.730000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.020000,2.220000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.130000,2.040000,,,,,,,,,23.069,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.510000,2.400000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.610000,2.430000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.920000,1.850000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.610000,1.180000,,,,,,,,,6.285,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.990000,2.150000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.080000,1.720000,,,,,,,,,25.166,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.240000,1.810000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.310000,2.090000,,,,,,,,,22.020,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.400000,1.850000,,,,,,,,,5.243,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.090000,2.390000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.460000,2.270000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.640000,2.020000,,,,,,,,,23.069,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.420000,2.510000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.770000,2.070000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.070000,1.630000,,,,,,,,,33.554,,,,,,,
,,,,,,,,,,,,,,Upload End Request,,,,,,,,,
,,,,,,,,,,,,,,Upload Ended,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.940000,1.430000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.830000,1.690000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.000000,1.500000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.760000,1.720000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-90.700000,2.000000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-90.050000,1.860000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-89.570000,2.320000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-89.510000,2.530000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-89.370000,2.760000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-89.040000,2.940000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Start Request,,,,,,,,,
,,,,,,,,,,,,,,Upload Started,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.130000,2.720000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.250000,2.120000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.920000,2.010000,,,,,,,,,78.565,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-89.300000,2.670000,,,,,,,,,22.042,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.760000,1.890000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.540000,2.030000,,,,,,,,,48.283,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.660000,3.200000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.700000,2.910000,,,,,,,,,22.020,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.540000,3.040000,,,,,,,,,29.360,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.480000,2.670000,,,,,,,,,22.020,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.440000,2.960000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.690000,2.990000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.860000,3.210000,,,,,,,,,5.243,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.730000,3.270000,,,,,,,,,32.506,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.900000,3.270000,,,,,,,,,68.089,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.960000,3.170000,,,,,,,,,9.447,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.540000,2.170000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.130000,2.800000,,,,,,,,,22.020,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.350000,3.050000,,,,,,,,,34.603,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.580000,2.680000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.050000,3.380000,,,,,,,,,8.389,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.210000,2.660000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.420000,2.830000,,,,,,,,,33.554,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.460000,2.990000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.680000,2.330000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.350000,3.460000,,,,,,,,,7.333,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.680000,3.020000,,,,,,,,,40.935,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.410000,2.530000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.700000,2.130000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.950000,1.490000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.780000,1.820000,,,,,,,,,6.291,,,,,,,
,,,,,,,,,,,,,,Upload End Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.890000,1.440000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Ended,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.000000,1.550000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.900000,1.710000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.430000,2.560000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.500000,2.310000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.160000,1.620000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.560000,2.450000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.780000,1.960000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.770000,2.170000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.560000,3.090000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Start Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.550000,3.140000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.070000,3.760000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Started,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.070000,3.360000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.480000,2.650000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.620000,2.920000,,,,,,,,,78.643,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.220000,1.990000,,,,,,,,,21.998,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.980000,2.680000,,,,,,,,,22.042,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.480000,3.090000,,,,,,,,,77.595,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.180000,3.030000,,,,,,,,,20.972,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.760000,3.070000,,,,,,,,,28.312,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.970000,2.890000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.780000,2.830000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.380000,2.620000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.480000,3.000000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.880000,2.850000,,,,,,,,,46.137,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.600000,3.050000,,,,,,,,,13.631,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.870000,2.840000,,,,,,,,,22.020,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.850000,2.620000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.130000,1.940000,,,,,,,,,45.089,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.450000,1.970000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.100000,1.990000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.460000,1.750000,,,,,,,,,7.333,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.320000,1.700000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.060000,1.590000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.310000,1.440000,,,,,,,,,23.069,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.490000,1.410000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.170000,1.990000,,,,,,,,,28.312,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.940000,0.960000,,,,,,,,,44.040,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.380000,0.970000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.090000,1.130000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.980000,1.490000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.110000,2.390000,,,,,,,,,21.998,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.940000,2.260000,,,,,,,,,7.347,,,,,,,
,,,,,,,,,,,,,,Upload End Request,,,,,,,,,
,,,,,,,,,,,,,,Upload Ended,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.270000,1.930000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.840000,2.520000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.670000,2.380000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.940000,2.100000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.480000,2.430000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.090000,2.630000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.330000,2.540000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.100000,2.970000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.120000,3.160000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.380000,2.930000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Start Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.580000,3.310000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.560000,3.360000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.460000,3.340000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Started,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.860000,3.280000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.760000,3.260000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.880000,2.800000,,,,,,,,,78.643,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.000000,2.810000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.470000,3.130000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.980000,2.520000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.820000,2.840000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.140000,2.780000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.330000,2.700000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.180000,3.170000,,,,,,,,,0.000,,,,,,,
