[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-75.729083,12.236203,,,,4.328468
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.320000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-80.571713,11.271424,,,,4.401505
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.320000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-79.951388,11.531810,,,,4.225646
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.210000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-78.514923,11.916390,,,,4.371609
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.200000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-80.051981,11.478884,,,,4.370152
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.270000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-76.793479,11.839002,,,,4.386283
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.230000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-79.280559,10.074795,,,,4.405344
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.230000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-80.527689,11.091335,,,,4.376171
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.300000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-77.496913,12.336445,,,,4.382063
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.320000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-77.879864,12.924492,,,,4.375788
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.410000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-72.665924,18.759650,,,,4.377906
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.400000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-78.421113,21.390929,,,,4.323861
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.400000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-84.392219,18.686468,,,,4.370546
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.380000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-84.850655,17.572390,,,,4.451500
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.440000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-83.593541,22.509870,,,,4.423584
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.350000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,25,679,,
NR SA,,,,,25,679,,
NR SA,,,,,25,679,,
,,,-104.994065,3.422959,,,,4.356750
NR SA,,,,,25,339,,
NR SA,,,,,25,339,,
NR SA,,,,,25,339,,
NR SA,,,,,25,339,,
NR SA,,,,,25,339,,
NR SA,,,,,25,339,,
,,,,,,,4.000000,
NR SA,,,,,25,339,,
NR SA,,,,,25,339,,
NR SA,,,,,25,339,,
NR SA,,,,,25,339,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
,,,-87.514858,3.968936,,,,4.311614
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,71,335,,
,,,,,,,4.020000,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
,,,-103.590774,2.689268,,,,4.365862
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
,,,,,,,4.410000,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
,,,-86.902582,0.353055,,,,4.294780
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
,,,,,,,4.420000,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
,,,-89.029620,3.135736,,,,4.374056
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
,,,,,,,4.420000,
NR SA,,,,,25,752,,
NR SA,,,,,25,752,,
NR SA,,,,,25,752,,
NR SA,,,,,25,752,,
NR SA,,,,,25,752,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-96.070274,9.396991,,,,4.283660
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,3.840000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-98.595219,9.452754,,,,4.362627
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.400000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-93.754574,11.946850,,,,4.354171
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.190000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-97.140792,9.284121,,,,4.380707
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.430000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-92.159197,11.119149,,,,4.341815
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.440000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-93.458025,10.763320,,,,4.377611
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.390000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-94.044880,11.643404,,,,4.338432
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.460000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-92.152678,5.901551,,,,4.336312
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.380000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-84.382345,2.909462,,,,4.373447
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.390000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-85.776496,3.687712,,,,4.377136
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.400000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-82.040097,7.464506,,,,4.327097
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.410000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-89.754050,12.588424,,,,4.333153
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.350000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-91.811526,10.739302,,,,4.361239
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.340000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-85.883784,9.007736,,,,4.354052
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.200000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-87.817374,8.111911,,,,4.396764
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.480000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-85.973759,10.828050,,,,4.357057
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.410000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-84.945263,8.668078,,,,4.384745
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.330000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-85.322220,8.207883,,,,4.397646
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.430000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-87.029388,9.441619,,,,4.389714
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.380000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-85.841233,4.725809,,,,4.385917
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.450000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,-87.108674,8.095233,,,,4.420054
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
,,,,,,,4.290000,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
NR SA,,,,,41,569,,
