PC2,PC3
-119.0,-116.5
-119.14,-116.88
-119.12,-118.33
-118.28,-116.64
-119.14,-117.9
-118.93,-116.76
-118.9,-116.65
-119.58,-116.75
-119.16,-117.3
-118.79,-117.33
-118.72,-117.1
-118.44,-116.88
-119.56,-117.22
-118.87,-116.97
-118.69,-117.0
-117.48,-116.93
-118.83,-117.04
-118.0,-116.83
-118.08,-116.3
-117.05,-116.48
-117.5,-116.4
-117.2,-115.85
-117.33,-116.1
-118.18,-117.44
-117.39,-117.03
-117.15,-117.22
-118.56,-118.33
-117.38,-117.93
-116.42,-116.1
-116.42,-116.22
-117.55,-116.4
-116.72,-116.19
-116.3,-115.77
-116.97,-116.07
-116.7,-115.3
-114.72,-112.44
-114.68,-114.13
-118.47,-117.74
-120.45,-118.0
-115.0,-113.62
-113.3,-113.06
-114.33,-115.59
-117.7,-117.58
-117.96,-119.56
-118.48,-118.89
-118.22,-118.27
-116.0,-118.75
,-117.9
-116.68,-116.17
-115.0,-113.64
-114.03,-115.39
-115.82,-116.38
-117.33,-118.46
-117.63,-118.45
-118.36,-117.58
-120.6,-118.85
-121.33,-120.89
-121.75,-121.38
-121.44,-119.58
-120.52,-120.12
-119.81,-120.19
-121.63,-122.22
-122.39,-123.11
-122.32,-123.2
-121.97,-121.83
-120.35,-120.5
-118.11,-119.47
-122.6,-122.92
-120.31,-121.75
-119.4,-119.27
-119.59,-119.22
-120.41,-119.41
-118.72,-117.61
-117.92,-115.42
-119.64,-118.58
-121.05,-120.9
-121.89,-121.0
-124.0,-123.22
-124.36,-123.97
-125.03,-125.7
-126.4,-125.69
-125.97,-125.82
-126.43,-126.58
-126.07,-124.67
-124.54,-122.62
-123.53,-116.92
-123.32,-116.63
-121.67,
-121.73,
-122.4,
-122.63,
-124.9,
-125.18,
-123.67,
-123.31,
-124.95,
-123.95,
-124.0,
-124.44,
-122.0,
