PC2,PC3
-119.87,-117.7
-118.57,-117.0
-118.55,-117.0
-117.78,-115.52
-115.6,-114.27
-119.28,-117.89
-116.0,-116.1
-116.16,-115.19
-117.56,-116.35
-116.56,-116.47
-118.43,-117.52
-118.37,-117.23
-117.77,-117.33
-119.78,-119.18
-120.93,-120.17
-119.59,-119.07
-119.37,-118.81
-118.52,-118.43
-119.89,-118.78
-120.47,-118.85
-119.93,-118.67
-119.3,-117.35
-117.81,-116.56
-116.44,-115.35
-117.23,-116.11
-117.13,-115.88
-117.93,-116.08
-117.27,-116.75
-117.37,-117.33
-117.73,-117.7
-116.96,-117.25
-115.78,-115.97
-115.39,-115.32
-116.29,-116.72
,-115.95
,-116.86
,-116.6
,-115.14
-112.86,-113.02
-114.07,-113.67
-117.27,-117.45
-119.93,-118.97
-114.83,-113.63
-112.67,-113.04
-116.23,-116.4
-118.07,-118.44
-118.64,-119.39
-118.21,-117.78
-118.28,-118.47
-118.72,
-118.56,-116.62
-116.55,-115.72
-114.04,-113.9
-115.46,-116.37
-116.81,-118.72
-118.33,-119.29
-118.73,-118.86
-119.89,-118.85
-121.3,-120.11
-120.94,-122.02
-121.05,-120.06
-120.88,-120.33
-119.67,-120.64
-120.35,-121.88
-120.81,-122.53
-121.5,-123.92
-122.11,-123.56
-119.52,-120.98
-117.39,-120.81
-121.95,-122.68
-121.5,-122.33
-118.25,-119.6
-118.33,-119.31
-120.18,-119.38
-118.86,-118.6
-117.2,-115.56
-118.81,-119.35
-121.05,-121.42
-121.81,-122.12
-123.28,-123.36
-123.92,-124.47
-125.52,-126.08
-116.74,-120.4
-119.58,-120.79
,-119.94
