PC2,PC3
-117.56,-116.59
-118.23,-116.73
-117.93,-117.11
-118.7,-116.87
-118.52,-116.81
-118.33,-118.07
-117.9,-117.59
-118.33,-117.1
-118.47,-117.67
-118.22,-116.4
-116.6,-115.81
-116.56,-116.0
-117.63,-116.86
-117.22,-116.2
-117.07,-116.0
-116.96,-116.5
-117.2,-116.03
-116.04,-115.04
-114.5,-113.37
-115.89,-114.96
-118.73,-118.0
-120.0,-119.23
-115.22,-104.5
-113.39,-103.0
-116.57,-105.17
-118.28,-104.25
-118.93,-105.33
-119.4,-104.47
,-104.25
,-103.53
-118.67,-104.38
-117.65,-103.62
-114.75,-102.81
-115.56,-102.63
-117.24,-106.17
-119.13,-107.37
-118.68,-106.06
-120.42,-106.29
-120.96,-109.0
-122.35,-110.92
-121.42,-109.17
-121.15,-109.22
-120.03,-112.2
-121.35,-112.55
-122.44,-112.89
-121.98,-114.62
-122.67,-111.45
-120.02,-112.8
-118.64,-109.2
-121.65,-110.78
-121.83,-112.8
-118.44,-109.67
-119.06,-108.08
-119.9,-106.33
-119.8,-109.2
-119.0,-113.3
-117.52,-111.38
-121.56,-111.81
-121.31,-112.17
-121.71,-114.56
-123.47,-115.65
-124.85,-116.2
-126.65,-117.97
-126.52,-119.11
-123.23,-119.23
-122.2,-120.62
-119.31,-118.03
,-116.66
,-117.48
,-116.33
,-115.47
,-116.33
,-117.35
,-117.32
,-119.03
,-117.9
,-117.75
