DUT,REF
0.94,1.93
2.18,2.07
1.81,
1.02,
1.86,
3.93,
2.61,
-1.28,
-2.17,
-0.18,
-0.03,
-0.22,
-0.15,
-1.56,
-2.87,
-6.5,
-7.76,
-8.44,
-8.61,
-9.17,
-8.43,
-7.74,
-5.44,
-7.26,
-6.29,
-7.33,
-8.7,
-8.31,
-9.24,
-9.0,
-9.95,
-10.3,
-10.07,
-11.0,
