[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N25(20),NR SA,872,-106.960000,-3.390000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-105.380000,1.130000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-104.400000,4.690000,,,,,,,,,,,,,0.001,0.000
,,,N25(20),NR SA,872,-107.030000,2.490000,,,,,,,,,,,,,0.013,0.015
,,,N25(20),NR SA,872,-108.480000,0.310000,,,,,,,,,,,,,0.000,0.002
,,,N25(20),NR SA,872,-107.520000,-1.170000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-106.020000,1.350000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-104.840000,1.400000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-104.400000,3.080000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-105.550000,3.530000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-104.430000,3.350000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-103.180000,2.560000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-103.190000,1.700000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-104.120000,0.830000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,0.760000,,,,,,,,,,,,,,
,,,N25(20),NR SA,872,-109.800000,0.520000,,,,,,,,,,,,,0.001,0.044
,,,N25(20),NR SA,872,-110.260000,-3.130000,,,,,,,,,,,,,0.051,0.068
,,,N25(20),NR SA,872,-112.050000,-2.840000,,,,,,,,,,,,,0.121,0.116
,,,N25(20),NR SA,872,-110.230000,-2.910000,,,,,,,,,,,,,0.024,0.066
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.340000,-0.990000,,,,,,,,,,,,,0.234,0.191
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.430000,-5.690000,,,,,,,,,,,,,0.531,0.438
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.370000,-1.660000,,,,,,,,,,,,,34.735,0.385
,,,N25(20)+N71(20)+N41(100),NR SA,872,-112.730000,-3.900000,,,,,,,,,,,,,47.974,0.525
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.450000,-3.350000,,,,,,,,,,,,,49.425,0.411
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.190000,-3.370000,,,,,,,,,,,,,24.456,0.235
,,,N25(20)+N71(20)+N41(100),NR SA,872,-112.290000,-7.400000,,,,,,,,,,,,,24.912,0.227
,,,N25(20)+N71(20)+N41(90),NR SA,872,-111.480000,-5.300000,,,,,,,,,,,,,16.091,0.219
,,,N25(20)+N71(20)+N41(90),NR SA,872,-110.730000,-3.170000,,,,,,,,,,,,,42.402,0.361
,,,N25(20)+N71(20)+N41(90),NR SA,872,-108.350000,0.200000,,,,,,,,,,,,,47.508,0.386
,,,N25(20)+N71(20)+N41(90),NR SA,872,-107.900000,-3.520000,,,,,,,,,,,,,54.721,0.515
,,,N25(20)+N71(20)+N41(90),NR SA,872,-109.200000,-1.040000,,,,,,,,,,,,,87.092,0.705
