[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40)+N41(40),NR SA,902,-76.820000,18.440000,,,,,,,,,,,,,55.437,0.157
,,,N41(40)+N41(40),NR SA,902,-76.340000,20.370000,,,,,,,,,,,,,17.438,0.209
,,,N41(40)+N41(40),NR SA,902,-77.030000,21.630000,,,,,,,,,,,,,59.215,0.503
,,,N41(40)+N41(40),NR SA,902,-77.340000,19.850000,,,,,,,,,,,,,5.861,0.255
,,,N41(40)+N41(40),NR SA,902,-78.380000,17.470000,,,,,,,,,,,,,65.170,0.644
,,,N41(40)+N41(40),NR SA,902,-79.400000,16.110000,,,,,,,,,,,,,0.073,0.217
,,,N41(40)+N41(40),NR SA,902,-77.890000,19.050000,,,,,,,,,,,,,0.003,0.009
,,,N41(40)+N41(40),NR SA,902,-76.720000,21.510000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-79.840000,17.360000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.920000,19.880000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-76.850000,15.140000,,,,,,,,,,,,,0.000,0.002
,,,N41(40)+N41(40),NR SA,902,-76.100000,18.740000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.240000,18.230000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-76.810000,12.430000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-76.720000,16.930000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.990000,19.940000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
