Device,DUT,REF
1153,-60.0,-70.0
1154,-60.0,-70.0
1155,-60.0,-69.0
1156,-58.0,-68.0
1157,-58.0,-68.0
1158,-58.0,-69.0
1159,-57.0,-69.0
1160,-57.0,-69.0
1161,-57.0,-69.0
1162,-60.0,-69.0
1163,-60.0,-69.0
1164,-60.0,-70.0
1165,-61.0,-70.0
1166,-61.0,-70.0
1167,-61.0,-70.0
1168,-63.0,-70.0
1169,-63.0,-70.0
1170,-63.0,-69.0
1171,-57.0,-69.0
1172,-57.0,-69.0
1173,-57.0,-70.0
1174,-59.0,-70.0
1175,-59.0,-70.0
1176,-59.0,-68.0
1177,-60.0,-68.0
1178,-60.0,-68.0
1179,-60.0,-68.0
1180,-58.0,-68.0
1181,-58.0,-68.0
1182,-58.0,-68.0
1183,-59.0,-68.0
1184,-59.0,-68.0
1185,-59.0,-68.0
1186,-58.0,-68.0
1187,-58.0,-68.0
1188,-58.0,-68.0
1189,-61.0,-68.0
1190,-61.0,-68.0
1191,-61.0,-68.0
1192,-59.0,-68.0
1193,-59.0,-68.0
1194,-59.0,-68.0
1195,-61.0,-68.0
1196,-61.0,-68.0
1197,-61.0,-68.0
1198,-60.0,-68.0
1199,-60.0,-68.0
1200,-60.0,-68.0
1201,-57.0,-68.0
1202,-57.0,-64.0
1203,-57.0,-64.0
1204,-56.0,-59.0
1205,-56.0,-59.0
1206,-56.0,-58.5
1207,-55.0,-58.0
1208,-55.0,-58.0
1209,-55.0,-62.0
1210,-60.0,-62.0
1211,-60.0,-63.0
1212,-60.0,-63.0
1213,-60.0,-63.0
1214,-60.0,-63.0
1215,-60.0,-63.0
1216,-58.0,-64.5
1217,-58.0,-66.0
1218,-58.0,-66.0
1219,-58.0,-67.0
1220,-58.0,-67.0
1221,-58.0,-67.0
1222,-60.0,-65.0
1223,-60.0,-65.0
1224,-60.0,-65.0
1225,-59.0,-66.0
1226,-59.0,-66.0
1227,-59.0,-66.0
1228,-60.0,-65.0
1229,-60.0,-65.0
1230,-60.0,-65.0
1231,-64.0,-66.0
1232,-64.0,-66.0
1233,-63.0,-66.0
1234,-63.0,-65.0
1235,-63.0,-65.0
1236,-62.0,-65.0
1237,-61.0,-64.0
1238,-61.0,-64.0
1239,-61.0,-64.0
1240,-61.0,-63.0
1241,-61.0,-63.0
1242,-63.0,-63.0
1243,-63.0,-60.0
1244,-63.0,-59.0
1245,-63.0,-59.0
1246,-63.0,-59.0
1247,-63.0,-59.0
1248,-62.0,-59.0
1249,-62.0,-59.0
1250,-62.0,-57.0
1251,-64.0,-57.0
1252,-64.0,-57.0
1253,-64.0,-57.0
1254,-61.0,-57.0
1255,-61.0,-57.0
1256,-61.0,-60.0
1257,-62.0,-60.0
1258,-62.0,-60.0
1259,-62.0,-65.0
1260,-62.0,-65.0
1261,-62.0,-65.0
1262,-62.0,-64.0
1263,-64.0,-64.0
1264,-64.0,-64.0
1265,-64.0,-64.0
1266,-63.0,-64.0
1267,-63.0,-64.0
1268,-62.0,-66.0
1269,-62.0,-66.0
1270,-63.0,-66.0
1271,-62.5,-65.0
1272,-62.0,-65.0
1273,-62.0,-65.0
1274,-63.0,-64.0
1275,-63.0,-64.0
1276,-62.0,-64.0
1277,-62.0,-66.0
1278,-62.0,-66.0
1279,-59.0,-66.0
1280,-59.0,-64.0
1281,-59.0,-64.0
1282,-57.0,-64.0
1283,-57.0,-65.0
1284,-61.0,-65.0
1285,-61.0,-65.0
1286,-59.0,-64.0
1287,-59.0,-64.0
1288,-59.0,-64.0
1289,-60.0,-64.0
1290,-60.0,-64.0
1291,-60.0,-64.0
1292,-61.0,-64.0
1293,-61.0,-64.0
1294,-61.0,-64.0
1295,-59.0,-64.0
1296,-59.0,-64.0
1297,-59.0,-64.0
1298,-61.0,-62.0
1299,-61.0,-62.0
1300,-61.0,-62.0
1301,-59.0,-63.0
1302,-59.0,-63.0
1303,-59.0,-69.0
1304,-57.0,-69.0
1305,-57.0,-69.0
1306,-57.0,-68.0
1307,-60.0,-68.0
1308,-60.0,-68.0
1309,-60.0,-64.0
1310,-60.0,-64.0
1311,-60.0,-64.0
1312,-60.0,-64.0
1313,-56.0,-64.0
1314,-56.0,-64.0
1315,-56.0,-65.0
1316,-59.0,-65.0
1317,-59.0,-65.0
1318,-59.0,-69.0
1319,-59.0,-69.0
1320,-59.0,-69.0
1321,-59.0,-68.0
1322,-56.0,-68.0
1323,-56.0,-67.0
1324,-56.0,-67.0
1325,-56.0,-67.0
1326,-56.0,-67.0
1327,-56.0,-67.0
1328,-60.0,-67.0
1329,-60.0,-67.0
1330,-60.0,-67.0
1331,-59.0,-67.0
1332,-59.0,-65.0
1333,-59.0,-65.0
1334,-58.0,-63.0
1335,-58.0,-63.0
1336,-58.0,-63.0
1337,-60.0,-65.0
1338,-60.0,-65.0
1339,-60.0,-67.5
1340,-59.0,-70.0
1341,-59.0,-70.0
1342,-59.0,-70.0
1343,-59.0,-70.0
1344,-59.0,-70.0
1345,-59.0,-67.0
1346,-56.0,-67.0
1347,-56.0,-67.0
1348,-56.0,-67.0
1349,-57.0,-67.5
1350,-57.0,-68.0
1351,-57.0,-68.0
1352,-60.0,-68.0
1353,-60.0,-69.0
1354,-60.0,-69.0
1355,-62.0,-69.0
1356,-62.0,-67.0
1357,-62.0,-67.0
1358,-58.0,-65.0
1359,-58.0,-65.0
1360,-58.0,-65.0
1361,-56.0,-65.0
1362,-56.0,-65.0
1363,-56.0,-65.5
1364,-58.0,-66.0
1365,-58.0,-65.0
1366,-58.0,-64.0
1367,-59.0,-64.0
1368,-59.0,-63.0
1369,-59.0,-63.0
1370,-61.0,-63.0
1371,-61.0,-68.0
1372,-61.0,-68.0
1373,-57.0,-68.0
1374,-57.0,-69.0
1375,-57.0,-69.0
1376,-59.0,-69.0
1377,-59.0,-64.0
1378,-59.0,-64.0
1379,-61.0,-64.0
1380,-61.0,-64.0
1381,-61.0,-64.0
1382,-60.0,-64.0
1383,-60.0,-65.0
1384,-60.0,-65.0
1385,-60.0,-65.0
1386,-60.0,-68.0
1387,-60.0,-68.0
1388,-60.0,-68.0
1389,-60.0,-65.0
1390,-60.0,-65.0
1391,-57.0,-65.0
1392,-57.0,-63.0
1393,-57.0,-63.0
1394,-57.0,-63.0
1395,-57.0,-63.0
1396,-57.0,-63.0
1397,-57.0,-65.0
1398,-57.0,-65.0
1399,-57.0,-65.0
1400,-59.0,-69.0
1401,-59.0,-69.0
1402,-59.0,-69.0
1403,-57.0,-70.0
1404,-57.0,-70.0
1405,-57.0,-70.0
1406,-56.0,-70.0
1407,-56.0,-70.0
1408,-56.0,-70.0
1409,-60.0,-60.0
1410,-60.0,-60.0
1411,-59.5,-60.0
1412,-59.0,-62.0
1413,-59.0,-62.0
1414,-61.0,-62.0
1415,-61.0,-64.0
1416,-61.0,-64.0
1417,-58.0,-64.0
1418,-58.0,-64.0
1419,-59.5,-64.0
1420,-61.0,-64.0
1421,-63.0,-68.0
1422,-63.0,-68.0
1423,-60.0,-68.0
1424,-57.0,-70.0
1425,-57.0,-70.0
1426,-60.0,-70.0
1427,-60.0,-70.0
1428,-60.0,-70.0
1429,-62.0,-68.0
1430,-62.0,-68.0
1431,-61.0,-68.0
1432,-61.0,-67.0
1433,-61.0,-67.0
1434,-59.0,-67.0
1435,-59.0,-65.0
1436,-59.0,-65.0
1437,-57.0,-65.0
1438,-57.0,-64.0
1439,-57.0,-64.0
1440,-59.0,-64.0
1441,-59.0,-69.0
1442,-59.0,-69.0
1443,-60.0,-69.0
1444,-60.0,-65.0
1445,-60.0,-65.0
1446,-60.0,-65.0
1447,-60.0,-66.0
1448,-60.0,-66.0
1449,-51.0,-66.0
1450,-51.0,-70.0
1451,-51.0,-70.0
1452,-60.0,-70.0
1453,-60.0,-68.0
1454,-60.0,-68.0
1455,-59.0,-68.0
1456,-59.0,-70.0
1457,-59.0,-70.0
1458,-63.0,-70.0
1459,-63.0,-63.0
1460,-63.0,-63.0
1461,-62.0,-63.0
1462,-62.0,-63.0
1463,-62.0,-63.0
1464,-60.0,-63.0
1465,-60.0,-63.0
1466,-60.0,-61.0
1467,-59.0,-61.0
1468,-59.0,-61.0
1469,-59.0,-60.0
1470,-59.0,-60.0
1471,-59.0,-60.0
1472,-59.0,-62.0
1473,-59.0,-62.0
1474,-59.0,-62.0
1475,-59.0,-63.0
1476,-56.0,-63.0
1477,-56.0,-63.0
1478,-56.0,-59.0
1479,-59.0,-59.0
1480,-59.0,-59.0
1481,-59.0,-58.0
1482,-60.0,-58.0
1483,-60.0,-58.0
1484,-60.0,-58.0
1485,-61.0,-58.0
1486,-61.0,-58.0
1487,-61.0,-56.0
1488,-63.0,-56.0
1489,-63.0,-56.0
1490,-63.0,-57.0
1491,-64.0,-57.0
1492,-64.0,-57.0
1493,-64.0,-58.0
1494,-59.0,-58.0
1495,-59.0,-58.0
1496,-59.0,-58.0
1497,-61.0,-58.0
1498,-61.0,-58.0
1499,-61.0,-58.0
1500,-57.0,-58.0
1501,-57.0,-58.0
1502,-57.0,-58.0
1503,-57.0,-58.0
1504,-57.0,-58.0
1505,-57.0,-58.0
1506,-59.0,-67.0
1507,-59.0,-67.0
1508,-59.0,-67.0
1509,-60.0,-67.0
1510,-60.0,-67.0
1511,-60.0,-67.0
1512,-61.0,-67.0
1513,-61.0,-67.0
1514,-61.0,-67.0
1515,-58.0,-63.0
1516,-58.0,-63.0
1517,-58.0,-63.0
1518,-64.0,-62.0
1519,-64.0,-62.0
1520,-64.0,-62.0
1521,-64.0,-68.0
1522,-64.0,-68.0
1523,-64.0,-68.0
1524,-58.0,-67.0
1525,-58.0,-67.0
1526,-58.0,-67.0
1527,-61.0,-65.0
1528,-61.0,-69.5
1529,-61.0,-74.0
1530,-57.0,-74.0
1531,-57.0,-74.0
1532,-57.0,-74.0
1533,-59.0,-74.0
1534,-59.0,-68.0
1535,-59.0,-68.0
1536,-61.0,-68.0
1537,-61.0,-68.0
1538,-61.0,-68.0
1539,-66.0,-66.0
1540,-66.0,-66.0
1541,-66.0,-66.0
1542,-60.0,-70.0
1543,-60.0,-70.0
1544,-60.0,-70.0
1545,-59.0,-70.0
1546,-59.0,-70.5
1547,-59.0,-71.0
1548,-65.0,-71.0
1549,-65.0,-71.0
1550,-65.0,-71.0
1551,-64.0,-64.0
1552,-64.0,-64.5
1553,-64.0,-65.0
1554,-60.0,-66.0
1555,-60.0,-66.0
1556,-60.0,-66.0
1557,-65.0,-68.0
1558,-65.0,-68.0
1559,-65.0,-68.0
1560,-60.0,-68.0
1561,-60.0,-68.0
1562,-60.0,-68.0
1563,-60.0,-68.0
1564,-60.0,-70.0
1565,-60.0,-70.0
1566,-59.0,-70.0
1567,-59.0,-70.0
1568,-59.0,-70.0
1569,-56.0,-70.0
1570,-56.0,-68.0
1571,-56.0,-68.0
1572,-58.0,-68.0
1573,-58.0,-69.0
1574,-58.0,-69.0
1575,-60.0,-69.0
1576,-60.0,-67.0
1577,-60.0,-67.0
1578,-66.0,-67.0
1579,-66.0,-67.0
1580,-66.0,-67.0
1581,-65.0,-67.0
1582,-65.0,-66.0
1583,-65.0,-66.0
1584,-61.0,-66.0
1585,-61.0,-63.0
1586,-61.0,-63.0
1587,-64.0,-63.0
1588,-64.0,-64.0
1589,-64.0,-64.0
1590,-58.0,-64.0
1591,-58.0,-67.0
1592,-58.0,-67.0
1593,-58.0,-67.0
1594,-58.0,-68.0
1595,-58.0,-68.0
1596,-57.0,-68.0
1597,-57.0,-68.0
1598,-62.0,-68.0
1599,-62.0,-68.0
1600,-62.0,-68.0
1601,-61.0,-70.0
1602,-61.0,-70.0
1603,-61.0,-70.0
1604,-58.0,-70.0
1605,-58.0,-70.0
1606,-59.0,-70.0
1607,-59.0,-69.0
1608,-58.0,-69.0
1609,-58.0,-69.0
1610,-59.5,-61.0
1611,-61.0,-61.0
1612,-61.0,-61.0
1613,-65.0,-65.0
1614,-65.0,-65.0
1615,-65.0,-65.0
1616,-59.0,-68.0
1617,-59.0,-68.0
1618,-59.0,-68.0
1619,-59.0,-61.0
1620,-59.0,-61.0
1621,-59.0,-61.0
1622,-60.0,-60.0
1623,-60.0,-60.0
1624,-60.0,-60.0
1625,-66.0,-61.0
1626,-66.0,-61.0
1627,-66.0,-61.0
1628,-64.0,-58.0
1629,-64.0,-58.0
1630,-64.0,-58.0
1631,-63.0,-57.0
1632,-63.0,-57.0
1633,-63.0,-57.0
1634,-67.0,-57.0
1635,-67.0,-57.0
1636,-67.0,-57.0
1637,-60.0,-57.0
1638,-60.0,-57.0
1639,-60.0,-65.0
1640,-60.0,-65.0
1641,-60.0,-65.0
1642,-60.0,-67.0
1643,-56.0,-67.0
1644,-56.0,-67.0
1645,-56.0,-68.0
1646,-57.0,-68.0
1647,-57.0,-68.0
1648,-57.0,-66.0
1649,-56.0,-66.0
1650,-56.0,-66.0
1651,-56.0,-72.0
1652,-61.0,-72.0
1653,-61.0,-72.0
1654,-61.0,-72.0
1655,-65.0,-72.0
1656,-65.0,-72.0
1657,-65.0,-66.0
1658,-61.0,-66.0
1659,-61.0,-66.0
1660,-61.0,-61.0
1661,-63.0,-61.0
1662,-63.0,-61.0
1663,-63.0,-59.0
1664,-59.0,-59.0
1665,-59.0,-59.0
1666,-59.0,-58.0
1667,-62.0,-58.0
1668,-62.0,-58.0
1669,-62.0,-65.0
1670,-58.0,-65.0
1671,-58.0,-65.0
1672,-58.0,-65.0
1673,-61.0,-65.0
1674,-61.0,-65.0
1675,-61.0,-65.0
1676,-59.0,-65.0
1677,-59.0,-65.0
1678,-59.0,-65.0
1679,-58.0,-65.0
1680,-58.0,-65.0
1681,-58.0,-65.0
1682,-59.0,-65.0
1683,-59.0,-65.0
1684,-59.0,-65.0
1685,-64.0,-65.0
1686,-64.0,-63.0
1687,-64.0,-63.0
1688,-66.0,-63.0
1689,-66.0,-60.0
1690,-66.0,-60.0
1691,-65.0,-60.0
1692,-65.0,-60.0
1693,-65.0,-60.0
1694,-63.0,-60.0
1695,-63.0,-65.0
1696,-63.0,-65.0
1697,-57.0,-64.0
1698,-57.0,-63.0
1699,-57.0,-63.0
1700,-60.0,-62.0
1701,-60.0,-62.0
1702,-60.0,-62.0
1703,-62.0,-59.0
1704,-62.0,-59.0
1705,-62.0,-59.0
1706,-63.0,-59.0
1707,-63.0,-59.0
1708,-63.0,-59.0
1709,-60.0,-59.0
1710,-60.0,-59.0
1711,-60.0,-59.0
1712,-61.0,-55.0
1713,-61.0,-55.0
1714,-61.0,-55.0
1715,-63.0,-55.0
1716,-63.0,-55.0
1717,-63.0,-55.0
1718,-62.0,-55.0
1719,-62.0,-55.0
1720,-62.0,-55.0
1721,-58.0,-55.0
1722,-58.0,-55.0
1723,-58.0,-55.0
1724,-56.0,-55.0
1725,-56.0,-55.0
1726,-56.0,-55.0
1727,-54.0,-55.0
1728,-54.0,-55.0
1729,-54.0,-70.0
1730,-60.0,-70.0
1731,-60.0,-70.0
1732,-60.0,-69.0
1733,-56.0,-69.0
1734,-56.0,-69.0
1735,-56.0,-66.0
1736,-59.0,-66.0
1737,-59.0,-66.0
1738,-59.0,-66.0
1739,-57.0,-66.0
1740,-57.0,-66.0
1741,-57.0,-63.0
1742,-57.0,-63.0
1743,-57.0,-63.0
1744,-57.0,-59.0
1745,-59.0,-59.0
1746,-59.0,-59.0
1747,-59.0,-60.0
1748,-56.0,-60.0
1749,-56.0,-60.0
1750,-56.0,-64.0
1751,-60.0,-64.0
1752,-60.0,-64.0
1753,-60.0,-64.0
1754,-62.0,-64.0
1755,-62.0,-64.0
1756,-62.0,-65.0
1757,-63.0,-65.0
1758,-63.0,-65.0
1759,-63.0,-63.0
1760,-56.0,-63.0
1761,-56.0,-63.0
1762,-56.0,-63.0
1763,-56.0,-63.0
1764,-56.0,-63.0
1765,-56.0,-63.0
1766,-57.0,-63.0
1767,-57.0,-60.0
1768,-61.0,-60.0
1769,-61.0,-60.0
1770,-60.5,-65.0
1771,-60.0,-65.0
1772,-60.0,-65.0
1773,-59.0,-65.0
1774,-59.0,-65.0
1775,-59.0,-65.0
1776,-58.0,-64.0
1777,-58.0,-64.0
1778,-60.0,-64.0
1779,-60.0,-65.0
1780,-61.0,-65.0
1781,-61.0,-65.0
1782,-61.0,-62.0
1783,-62.0,-62.0
1784,-62.0,-62.0
1785,-62.0,-57.0
1786,-58.0,-57.0
1787,-58.0,-57.0
1788,-58.0,-56.0
1789,-62.0,-56.0
1790,-62.0,-56.0
1791,-62.0,-57.0
1792,-62.0,-57.0
1793,-62.0,-57.0
1794,-62.0,-61.0
1795,-61.0,-61.0
1796,-61.0,-61.0
1797,-61.0,-66.0
1798,-57.0,-66.0
1799,-57.0,-66.0
1800,-57.0,-66.0
1801,-56.0,-66.0
1802,-56.0,-65.0
1803,-56.0,-65.0
1804,-59.0,-65.0
1805,-59.0,-65.0
1806,-59.0,-65.0
1807,-58.0,-65.0
1808,-58.0,-65.0
1809,-58.0,-65.0
1810,-58.0,-65.0
1811,-58.0,-64.0
1812,-58.0,-64.0
1813,-60.0,-64.0
1814,-60.0,-60.0
1815,-60.0,-60.0
1816,-57.0,-60.0
1817,-57.0,-58.0
1818,-57.0,-58.0
1819,-58.0,-58.0
1820,-58.0,-60.0
1821,-58.0,-60.0
1822,-55.0,-60.0
1823,-55.0,-59.0
1824,-55.0,-59.0
1825,-57.0,-59.0
1826,-57.0,-66.0
1827,-57.0,-66.0
1828,-59.0,-66.0
1829,-59.0,-65.0
1830,-59.0,-65.0
1831,-58.0,-65.0
1832,-58.0,-67.0
1833,-58.0,-67.0
1834,-57.0,-68.0
1835,-57.0,-68.0
1836,-57.0,-68.0
1837,-57.0,-67.0
1838,-57.0,-67.0
1839,-57.0,-67.0
1840,-57.0,-65.0
1841,-57.0,-65.0
1842,-57.0,-65.0
1843,-58.0,-61.0
1844,-58.0,-61.0
1845,-58.0,-61.0
1846,-60.0,-59.0
1847,-60.0,-59.0
1848,-60.0,-59.0
1849,-62.0,-58.0
1850,-62.0,-58.0
1851,-62.0,-58.0
1852,-59.0,-59.0
1853,-59.0,-59.0
1854,-59.0,-59.0
1855,-60.0,-58.0
1856,-60.0,-58.0
1857,-60.0,-58.0
1858,-63.0,-60.0
1859,-63.0,-60.0
1860,-63.0,-60.0
1861,-65.0,-60.0
1862,-65.0,-60.0
1863,-65.0,-60.0
1864,-59.0,-59.0
1865,-59.0,-59.0
1866,-59.0,-59.0
1867,-59.0,-59.0
1868,-59.0,-59.0
1869,-59.0,-59.0
1870,-59.0,-59.0
1871,-59.0,-59.0
1872,-59.0,-59.0
1873,-62.0,-59.0
1874,-62.0,-59.0
1875,-62.0,-59.0
1876,-58.0,-59.0
1877,-58.0,-59.0
1878,-58.0,-61.0
1879,-59.0,-61.0
1880,-59.0,-61.0
1881,-59.0,-65.0
1882,-61.0,-65.0
1883,-61.0,-65.0
1884,-61.0,-68.0
1885,-61.0,-68.0
1886,-61.0,-68.0
1887,-61.0,-70.0
1888,-60.0,-70.0
1889,-60.0,-70.0
1890,-60.0,-68.0
1891,-61.0,-68.0
1892,-61.0,-68.0
1893,-61.0,-66.0
1894,-58.0,-66.0
1895,-58.0,-66.0
1896,-58.0,-67.0
1897,-59.0,-67.0
1898,-59.0,-67.0
1899,-59.0,-60.0
1900,-57.0,-60.0
1901,-57.0,-60.0
1902,-57.0,-67.0
1903,-62.0,-67.0
1904,-62.0,-67.0
1905,-62.0,-68.0
1906,-60.0,-68.0
1907,-60.0,-68.0
1908,-60.0,-68.0
1909,-56.0,-68.0
1910,-56.0,-68.0
1911,-56.0,-68.0
1912,-60.0,-68.0
1913,-60.0,-68.0
1914,-60.0,-65.0
1915,-60.0,-65.0
1916,-60.0,-65.0
1917,-60.0,-65.0
1918,-55.0,-65.0
1919,-55.0,-65.0
1920,-55.0,-65.0
1921,-57.0,-65.0
1922,-57.0,-65.0
1923,-57.0,-65.0
1924,-58.0,-65.0
1925,-58.0,-65.0
1926,-59.0,-62.0
1927,-60.0,-62.0
1928,-60.0,-62.0
1929,-57.0,-58.0
1930,-57.0,-58.0
1931,-57.0,-58.0
1932,-58.0,-55.0
1933,-58.0,-55.0
1934,-58.0,-55.0
1935,-58.0,-56.0
1936,-58.0,-56.0
1937,-58.0,-56.0
1938,-58.0,-60.0
1939,-58.0,-60.0
1940,-58.0,-60.0
1941,-58.0,-60.0
1942,-58.0,-60.0
1943,-58.0,-60.0
1944,-62.0,-58.0
1945,-59.5,-58.0
1946,-57.0,-58.0
1947,-57.0,-58.0
1948,-56.0,-58.0
1949,-56.0,-58.0
1950,-56.0,-58.0
1951,-61.0,-58.0
1952,-61.0,-58.0
1953,-61.0,-58.0
1954,-57.0,-58.0
1955,-57.0,-58.0
1956,-57.0,-58.0
1957,-56.0,-64.0
1958,-56.0,-64.0
1959,-56.0,-64.0
1960,-55.0,-61.0
1961,-55.0,-61.0
1962,-55.0,-61.0
1963,-57.0,-62.0
1964,-57.0,-62.0
1965,-57.0,-62.0
1966,-59.0,-62.0
1967,-59.0,-62.0
1968,-59.0,-62.0
1969,-60.0,-65.0
1970,-60.0,-65.0
1971,-60.0,-65.0
1972,-59.0,-65.0
1973,-59.0,-62.0
1974,-59.0,-62.0
1975,-57.0,-62.0
1976,-57.0,-67.0
1977,-57.0,-67.0
1978,-59.0,-67.0
1979,-59.0,-67.0
1980,-59.0,-67.0
1981,-57.0,-67.0
1982,-57.0,-62.0
1983,-57.0,-62.0
1984,-60.0,-62.0
1985,-60.0,-63.0
1986,-60.0,-63.0
1987,-57.0,-63.0
1988,-57.0,-61.0
1989,-57.0,-61.0
1990,-57.0,-61.0
1991,-57.0,-61.0
1992,-57.0,-61.0
1993,-55.0,-61.0
1994,-55.0,-60.0
1995,-55.0,-60.0
1996,-62.0,-60.0
1997,-62.0,-61.0
1998,-62.0,-61.0
1999,-57.0,-61.0
2000,-57.0,-59.0
2001,-57.0,-59.0
2002,-59.0,-59.0
2003,-59.0,-62.0
2004,-59.0,-62.0
2005,-56.0,-62.0
2006,-56.0,-58.0
2007,-56.0,-58.0
2008,-58.0,-58.0
2009,-58.0,-61.0
2010,-58.0,-61.0
2011,-62.0,-61.0
2012,-62.0,-61.0
2013,,-61.0
2014,,-61.0
2015,,-61.0
2016,,-61.0
2017,,-61.0
2018,,-63.0
2019,,-63.0
2020,,-63.0
2021,,-62.0
2022,,-62.0
2023,,-62.0
2024,,-61.0
2025,,-61.0
2026,,-61.0
2027,,-61.0
2028,,-61.0
2029,,-61.0
