Device,MO DUT,MT DUT,MO REF,MT REF
635,-62.0,-73.0,-74.0,-69.0
636,-62.0,-73.0,-74.0,-70.0
637,-62.0,-73.0,-74.0,-70.0
638,-62.0,-73.0,-74.0,-70.0
639,-62.0,-73.0,-74.0,-71.0
640,-62.0,-73.0,-74.0,-71.0
641,-62.0,-73.0,-74.0,-70.0
642,-62.0,-73.0,-74.0,-70.0
643,-62.0,-73.0,-74.0,-70.5
644,-62.0,-73.0,-74.0,-71.0
645,-62.0,-73.0,-74.0,-71.0
646,-62.0,-73.0,-74.0,-70.0
647,-62.0,-73.0,-74.0,-70.0
648,-62.0,-73.0,-74.0,-71.0
649,-62.0,-73.0,-74.0,-71.0
650,-62.0,-73.0,-74.0,-71.0
651,-62.0,-73.0,-74.0,-71.0
652,-63.0,-73.0,-74.0,-71.0
653,-63.0,-73.0,-74.0,-71.0
654,-63.0,-73.0,-74.0,-71.0
655,-62.0,-73.0,-74.0,-71.0
656,-62.0,-73.0,-74.0,-71.0
657,-62.0,-73.0,-74.0,-71.0
658,-62.0,-74.0,-74.0,-71.0
659,-62.0,-74.0,-74.0,-71.0
660,-62.0,-74.0,-74.0,-70.0
661,-62.0,-73.0,-74.0,-70.0
662,-62.0,-73.0,-74.0,-70.0
663,-62.0,-73.0,-74.0,-71.0
664,-63.0,-73.0,-74.0,-71.0
665,-63.0,-73.0,-74.0,-71.0
666,-63.0,-73.0,-74.0,-69.0
667,-62.0,-74.0,-74.0,-69.0
668,-62.0,-74.0,-74.0,-69.0
669,-62.0,-74.0,-74.0,-69.0
670,-63.0,-74.0,-74.0,-69.0
671,-63.0,-74.0,-74.0,-69.0
672,-63.0,-74.0,-74.0,-69.0
673,-63.0,-74.0,-74.0,-69.0
674,-63.0,-74.0,-74.0,-69.0
675,-63.0,-74.0,-74.0,-69.0
676,-62.0,-74.0,-74.0,-69.0
677,-62.0,-74.0,-74.0,-69.0
678,-62.0,-74.0,-74.0,-69.0
679,-62.0,-74.0,-74.0,-69.0
680,-62.0,-74.0,-74.0,-69.0
681,-62.0,-74.0,-74.0,-68.0
682,-63.0,-74.0,-74.0,-68.0
683,-63.0,-74.0,-74.0,-68.0
684,-63.0,-74.0,-74.0,-69.0
685,-62.0,-73.0,-74.0,-69.0
686,-62.0,-73.0,-74.0,-69.0
687,-62.0,-73.0,-74.0,-70.0
688,-62.0,-73.0,-74.0,-70.0
689,-62.0,-73.0,-74.0,-70.0
690,-62.0,-73.0,-74.0,-71.0
691,-62.0,-73.0,-74.0,-71.0
692,-62.0,-73.0,-79.0,-71.0
693,-62.0,-73.0,-79.0,-71.0
694,-61.0,-73.0,-78.0,-71.0
695,-61.0,-73.0,-78.0,-71.0
696,-61.0,-73.0,-78.0,-69.0
697,-61.0,-73.0,-78.0,-69.0
698,-61.0,-73.0,-78.0,-69.0
699,-61.0,-73.0,-78.0,-69.0
700,-62.0,-73.0,-79.0,-69.0
701,-62.0,-73.0,-79.0,-69.0
702,-62.0,-73.0,-79.0,-69.0
703,-62.0,-73.0,-77.0,-69.0
704,-62.0,-73.0,-77.0,-69.0
705,-62.0,-73.0,-77.0,-69.0
706,-62.0,-73.0,-77.0,-69.0
707,-62.0,-73.0,-79.0,-69.0
708,-62.0,-73.0,-79.0,-69.0
709,-63.0,-73.0,-79.0,-69.0
710,-63.0,-73.0,-78.0,-69.0
711,-63.0,-73.0,-78.5,-69.0
712,-62.0,-73.0,-79.0,-69.0
713,-62.0,-73.0,-79.0,-69.0
714,-62.0,-73.0,-79.0,-69.0
715,-63.0,-73.0,-79.0,-69.0
716,-63.0,-73.0,-79.0,-69.0
717,-63.0,-73.0,-79.0,-71.0
718,-63.0,-73.0,-79.0,-71.0
719,-63.0,-73.0,-78.0,-71.0
720,-63.0,-73.0,-77.0,-71.0
721,-63.0,-73.0,-77.0,-71.0
722,-63.0,-73.0,-76.0,-71.0
723,-63.0,-73.0,-76.0,-71.0
724,-63.0,-73.0,-76.0,-71.0
725,-63.0,-73.0,-76.0,-71.0
726,-63.0,-73.0,-76.0,-69.0
727,-63.0,-73.0,-76.0,-69.0
728,-63.0,-73.0,-77.0,-69.0
729,-63.0,-73.0,-77.0,-69.0
730,-63.0,-73.0,-77.5,-69.0
731,-63.0,-73.0,-78.0,-69.0
732,-63.0,-73.0,-78.0,-69.0
733,-63.0,-73.0,-77.0,-69.0
734,-63.0,-73.0,-77.0,-69.0
735,-63.0,-73.0,-77.0,-69.0
736,-63.0,-73.0,-77.0,-69.0
737,-63.0,-73.0,-77.0,-69.0
738,-63.0,-73.0,-77.0,-69.0
739,-64.0,-73.0,-77.0,-69.0
740,-64.0,-73.0,-76.0,-69.0
741,-64.0,-73.0,-76.0,-69.0
742,-63.0,-73.0,-77.0,-69.0
743,-63.0,-73.0,-77.0,-69.0
744,-63.0,-73.0,-77.0,-69.0
745,-63.0,-73.0,-77.0,-69.0
746,-63.0,-73.0,-77.0,-70.0
747,-63.0,-73.0,-77.0,-70.0
748,-63.0,-73.0,-77.0,-70.0
749,-63.0,-73.0,-77.0,-71.0
750,-63.0,-73.0,-77.0,-71.0
751,-63.0,-73.0,-77.0,-71.0
752,-63.0,-73.0,-77.0,-71.0
753,-63.0,-73.0,-77.0,-71.0
754,-62.0,-73.0,-77.0,-70.0
755,-62.0,-73.0,-77.0,-70.0
756,-62.0,-73.0,-77.0,-70.0
757,-62.0,-73.0,-77.0,-70.0
758,-62.0,-73.0,-77.0,-70.0
759,-62.0,-73.0,-77.0,-71.0
760,-62.0,-73.0,-77.0,-71.0
761,-62.0,-73.0,-77.0,-71.0
762,-62.0,-73.0,-77.0,-71.0
763,-62.0,-73.0,-77.0,-71.0
764,-62.0,-73.0,-77.0,-71.0
765,-62.0,-73.0,-77.0,-71.0
766,-61.0,-73.0,-77.0,-71.0
767,-61.0,-73.0,-77.0,-71.0
768,-61.0,-73.0,-77.0,-71.0
769,-63.0,-73.0,-77.0,-71.0
770,-63.0,-73.0,-77.0,-71.0
771,-63.0,-73.0,-77.0,-69.0
772,-62.0,-73.0,-77.0,-69.0
773,-62.0,-73.0,-77.0,-69.0
774,-62.0,-73.0,-77.0,-69.0
775,-62.0,-73.0,-77.0,-70.0
776,-62.0,-73.0,-77.0,-69.5
777,-62.0,-73.0,-77.0,-69.0
778,-62.0,-74.0,-77.0,-69.0
779,-62.0,-74.0,-77.0,-69.0
780,-62.0,-74.0,-77.0,-69.0
781,-63.0,-73.0,-77.0,-69.0
782,-63.0,-73.0,-77.0,-69.0
783,-63.0,-73.0,-77.0,-69.0
784,-63.0,-73.0,-77.0,-69.0
785,-63.0,-73.0,-77.0,-69.0
786,-63.0,-73.0,-77.0,-69.0
787,-62.0,-74.0,-77.0,-69.0
788,-62.0,-74.0,-77.0,-68.0
789,-62.0,-74.0,-77.0,-68.0
790,-63.0,-74.0,-77.0,-68.0
791,-63.0,-74.0,-77.0,-69.0
792,-63.0,-74.0,-77.0,-68.5
793,-63.0,-74.0,-77.0,-68.0
794,-63.0,-74.0,-77.0,-68.0
795,-63.0,-74.0,-77.0,-71.0
796,-63.0,-73.0,-77.0,-71.0
797,-63.0,-73.0,-77.0,-71.0
798,-63.0,-73.0,-77.0,-71.0
799,-63.0,-73.0,-77.0,-71.0
800,-63.0,-73.0,-77.0,-71.0
801,-63.0,-73.0,-77.0,-70.0
802,-63.0,-73.0,-77.0,-69.0
803,-63.0,-73.0,-77.0,-69.0
804,-63.0,-73.0,-77.0,-69.0
805,-63.0,-74.0,-77.0,-69.0
806,-63.0,-74.0,-77.0,-69.0
807,-63.0,-73.0,-77.0,-69.0
808,-62.0,-73.0,-77.0,-69.0
809,-62.0,-73.0,-77.0,-69.0
810,-63.0,-74.0,-77.0,-69.0
811,-63.0,-74.0,-77.0,-69.0
812,-63.0,-74.0,-77.0,-69.0
813,-63.0,-74.0,-77.0,-69.0
814,-63.0,-74.0,-77.0,-69.0
815,-63.0,-74.0,-78.0,-71.0
816,-63.0,-74.0,-78.0,-71.0
817,-63.0,-74.0,-78.0,-71.0
818,-63.0,-74.0,-77.0,-71.0
819,-63.0,-74.0,-77.0,-71.0
820,-63.0,-74.0,-77.0,-71.0
821,-62.0,-74.0,-78.0,-71.0
822,-61.0,-74.0,-78.0,-69.0
823,-61.0,-74.0,-78.0,-69.0
824,-61.0,-74.0,-78.0,-69.0
825,-61.0,-74.0,-78.0,-69.0
826,-61.0,-74.0,-78.0,-69.0
827,-60.0,-74.0,-79.0,-69.0
828,-60.0,-74.0,-79.0,-69.0
829,-60.0,-74.0,-79.0,-69.0
830,-61.0,-74.0,-79.0,-69.0
831,-61.0,-74.0,-79.0,-69.0
832,-61.0,-74.0,-79.0,-69.0
833,-61.0,-74.0,-78.0,-69.0
834,-61.0,-74.0,-78.0,-69.0
835,-61.0,-74.0,-78.0,-69.0
836,-62.0,-74.0,-77.0,-69.0
837,-62.0,-74.0,-77.0,-69.0
838,-62.0,-74.0,-77.0,-69.0
839,-62.0,-74.0,-76.0,-69.0
840,-62.0,-74.0,-76.0,-69.0
841,-62.0,-74.0,-77.0,-69.0
842,-62.0,-74.0,-77.0,-69.0
843,-62.0,-74.0,-77.0,-70.0
844,-62.0,-74.0,-77.0,-70.0
845,-62.0,-74.0,-77.0,-70.0
846,-62.0,-74.0,-77.0,-71.0
847,-62.0,-74.0,-76.0,-71.0
848,-62.0,-74.0,-76.0,-71.0
849,-62.0,-74.0,-76.0,-71.0
850,-62.0,-74.0,-75.0,-71.0
851,-61.0,-74.0,-75.0,-71.0
852,-61.0,-74.0,-75.0,-69.0
853,-61.0,-74.0,-76.0,-69.0
854,-60.0,-74.0,-76.0,-69.0
855,-60.0,-74.0,-77.0,-71.0
856,-60.0,-74.0,-77.0,-71.0
857,-60.0,-74.0,-77.0,-71.0
858,-60.0,-74.0,-77.0,-69.0
859,-60.0,-74.0,-77.0,-69.0
860,-62.0,-74.0,-77.0,-69.0
861,-62.0,-74.0,-76.0,-69.0
862,-62.0,-74.0,-76.0,-69.0
863,-62.0,-74.0,-76.0,-69.0
864,-62.0,-74.0,-76.0,-71.0
865,-62.0,-74.0,-76.0,-71.0
866,-62.0,-74.0,-76.0,-71.0
867,-62.0,-74.0,-76.0,-71.0
868,-62.0,-74.0,-76.0,-71.0
869,-62.0,-74.0,-76.0,-71.0
870,-62.0,-74.0,-76.0,-71.0
871,-62.0,-74.0,-76.0,-71.0
872,-62.0,-74.0,-76.0,-71.0
873,-62.0,-74.0,-76.0,-70.0
874,-62.0,-74.0,-76.0,-70.0
875,-62.0,-74.0,-76.0,-70.0
876,-62.0,-74.0,-76.0,-69.0
877,-62.0,-74.0,-76.0,-69.0
878,-62.0,-74.0,-76.0,-69.0
879,-62.0,-74.0,-76.0,-70.0
880,-62.0,-74.0,-76.0,-70.0
881,-62.0,-74.0,-76.0,-70.0
882,-62.0,-74.0,-76.0,-71.0
883,-62.0,-74.0,-76.0,-71.0
884,-62.0,-74.0,-76.0,-71.0
885,-62.0,-74.0,-76.0,-71.0
886,-62.0,-74.0,-76.0,-71.0
887,-62.0,-74.0,-76.0,-71.0
888,-62.0,-74.0,-76.0,-69.0
889,-61.0,-74.0,-76.0,-69.0
890,-61.0,-74.0,-76.0,-69.0
891,-61.0,-74.0,-76.0,-69.0
892,-62.0,-74.0,-76.0,-69.0
893,-62.0,-74.0,-76.0,-69.0
894,-62.0,-74.0,-76.0,-68.0
895,-63.0,-73.0,-76.0,-68.0
896,-63.0,-73.0,-76.0,-68.0
897,-63.0,-73.0,-76.0,-68.0
898,-63.0,-73.0,-76.0,-68.0
899,-63.0,-73.0,-76.0,-68.0
900,-63.0,-73.0,-76.0,-68.0
901,-62.0,-74.0,-76.0,-68.0
902,-62.0,-74.0,-76.0,-68.0
903,-62.0,-74.0,-76.0,-69.0
904,-62.0,-74.0,-76.0,-69.0
905,-62.0,-74.0,-76.0,-69.0
906,-62.0,-74.0,-76.0,-70.0
907,-62.0,-74.0,-76.0,-70.0
908,-62.0,-74.0,-76.0,-70.0
909,-62.0,-74.0,-76.0,-69.0
910,-62.0,-74.0,-76.0,-69.0
911,-62.0,-74.0,-76.0,-69.0
912,-62.0,-74.0,-76.0,-68.0
913,-63.0,-74.0,-76.0,-68.0
914,-63.0,-74.0,-76.0,-68.0
915,-63.0,-74.0,-76.0,-68.0
916,-62.0,-73.0,-76.0,-68.0
917,-62.0,-73.0,-78.0,-68.0
918,-62.0,-73.0,-78.0,-68.0
919,-61.0,-74.0,-78.0,-68.0
920,-61.0,-74.0,-78.0,-68.0
921,-61.0,-74.0,-78.0,-68.0
922,-64.0,-73.0,-78.0,-68.0
923,-64.0,-73.0,-77.0,-69.0
924,-64.0,-73.0,-77.0,-69.0
925,-63.0,-72.0,-77.0,-69.0
926,-63.0,-72.0,-77.0,-69.0
927,-63.0,-72.0,-77.0,-69.0
928,-62.0,-72.0,-77.0,-69.0
929,-62.0,-72.0,-77.0,-69.0
930,-62.0,-72.0,-77.0,-69.0
931,-61.0,-72.0,-77.0,-69.0
932,-61.0,-72.0,-78.0,-71.0
933,-61.0,-72.0,-78.0,-71.0
934,-62.0,-72.0,-78.0,-71.0
935,-62.0,-72.0,-77.0,-71.0
936,-62.0,-72.0,-77.0,-71.0
937,-62.0,-72.0,-77.0,-71.0
938,-62.0,-72.0,-77.0,-70.0
939,-62.0,-72.0,-77.0,-70.0
940,-62.0,-72.0,-77.0,-70.5
941,-62.0,-72.0,-77.0,-71.0
942,-62.0,-72.0,-77.0,-71.0
943,-62.0,-72.0,-77.0,-71.0
944,-62.0,-72.0,-76.0,-71.0
945,-62.0,-72.0,-76.0,-71.0
946,-62.0,-72.0,-76.0,-70.0
947,-62.0,-72.0,-76.0,-70.0
948,-62.0,-72.0,-76.0,-71.0
949,-61.0,-72.0,-76.0,-71.0
950,-61.0,-72.0,-76.0,-71.0
951,-61.0,-72.0,-76.0,-71.5
952,-60.0,-72.0,-76.0,-72.0
953,-60.0,-72.0,-76.0,-72.0
954,-60.0,-72.0,-76.0,-72.0
955,-60.0,-72.0,-76.0,-72.0
956,-60.0,-72.0,-74.0,-72.0
957,-60.0,-72.0,-74.0,-71.0
958,-60.0,-72.0,-74.0,-71.0
959,-60.0,-72.0,-73.0,-71.0
960,-60.0,-72.0,-73.0,-72.0
961,-60.0,-72.0,-73.0,-72.0
962,-60.0,-72.0,-74.0,-72.0
963,-60.0,-72.0,-74.0,-70.0
964,-66.0,-72.0,-74.0,-70.0
965,-66.0,-72.0,-74.0,-70.0
966,-66.0,-72.0,-74.0,-71.0
967,-67.0,-72.0,-74.0,-71.0
968,-67.0,-72.0,-74.0,-71.0
969,-67.0,-72.0,-74.0,-72.0
970,-56.0,-72.0,-74.0,-72.0
971,-56.0,-72.0,-74.0,-69.0
972,-56.0,-72.0,-74.0,-69.0
973,-54.0,-72.0,-74.0,-69.0
974,-54.0,-72.0,-74.0,-70.0
975,-54.0,-72.0,-74.0,-70.0
976,-53.0,-72.0,-74.0,-70.0
977,-53.0,-72.0,-75.0,-70.0
978,-53.0,-72.0,-75.0,-70.0
979,-54.0,-72.0,-75.0,-70.5
980,-54.0,-72.0,-75.0,-71.0
981,-54.0,-72.0,-75.0,-71.0
982,-59.0,-72.0,-75.0,-71.0
983,-59.0,-72.0,-75.0,-71.0
984,-59.0,-72.0,-75.0,-70.0
985,-62.0,-72.0,-75.0,-69.0
986,-62.0,-72.0,-75.0,-70.0
987,-62.0,-72.0,-75.0,-70.0
988,-57.0,-72.0,-75.0,-70.0
989,-57.0,-72.0,-75.0,-70.0
990,-57.0,-72.0,-75.0,-69.5
991,-59.0,-72.0,-75.0,-69.0
992,-59.0,-72.0,-75.0,-69.0
993,-59.0,-72.0,-75.0,-69.0
994,-61.0,-72.0,-74.0,-70.0
995,-61.0,-72.0,-74.0,-70.0
996,-62.0,-72.0,-74.0,-70.0
997,-62.0,-72.0,-76.0,-70.0
998,-62.0,-72.0,-76.0,-71.0
999,-62.0,-72.0,-76.0,-71.0
1000,-62.0,-72.0,-76.0,-71.0
1001,-62.0,-72.0,-76.0,-72.0
1002,-62.0,-73.0,-76.0,-72.0
1003,-62.0,-73.0,-76.0,-72.0
1004,-62.0,-73.0,-76.0,-72.0
1005,-62.0,-73.0,-76.0,-72.0
1006,-62.0,-73.0,-75.0,-72.0
1007,-62.0,-73.0,-75.0,-70.0
1008,-62.0,-73.0,-75.0,-70.0
1009,-62.0,-74.0,-74.0,-70.0
1010,-62.0,-74.0,-74.0,-69.0
1011,-62.0,-73.5,-74.0,-69.0
1012,-62.0,-73.0,-74.0,-69.0
1013,-62.0,-72.0,-74.0,-69.0
1014,-62.0,-72.0,-74.0,-69.0
1015,-62.0,-72.0,-76.0,-69.0
1016,-62.0,-72.0,-76.0,-70.0
1017,-62.0,-72.0,-76.0,-70.0
1018,-62.0,-72.0,-76.0,-69.0
1019,-62.0,-72.0,-76.0,-69.0
1020,-62.0,-72.0,-77.0,-69.0
1021,-61.0,-72.0,-77.0,-69.0
1022,-61.0,-74.0,-77.0,-69.0
1023,-61.0,-74.0,-75.0,-69.0
1024,-59.0,-74.0,-75.0,-69.0
1025,-59.0,-75.0,-75.0,-69.0
1026,-59.0,-75.0,-75.0,-69.0
1027,-61.0,-75.0,-75.0,-70.0
1028,-61.0,-75.0,-75.0,-70.0
1029,-61.0,-75.0,-76.0,-70.0
1030,-62.0,-75.0,-76.0,-71.0
1031,-62.0,-75.0,-76.0,-71.0
1032,-62.0,-75.0,-75.0,-72.0
1033,-61.0,-75.0,-75.0,-72.0
1034,-61.0,-75.0,-76.0,-72.0
1035,-61.0,-75.0,-76.0,-72.0
1036,-62.0,-75.0,-76.0,-72.0
1037,-62.0,-74.0,-77.0,-72.0
1038,-62.0,-74.0,-77.0,-69.0
1039,-62.0,-74.0,-75.0,-69.0
1040,-62.0,-75.0,-75.0,-69.0
1041,-62.0,-75.0,-75.0,-71.0
1042,-62.0,-75.0,-74.0,-71.0
1043,-62.0,-75.0,-74.0,-71.0
1044,-62.0,-75.0,-74.0,-72.0
1045,-62.0,-75.0,-76.0,-72.0
1046,-62.0,-75.0,-76.0,-72.0
1047,-62.0,-75.0,-74.0,-70.0
1048,-63.0,-75.0,-74.0,-70.0
1049,-63.0,-75.0,-74.0,-70.0
1050,-63.0,-75.0,-77.0,-72.0
1051,-65.0,-75.0,-77.0,-72.0
1052,-65.0,-75.0,-76.0,-72.0
1053,-65.0,-75.0,-75.0,-71.0
1054,-65.0,-75.0,-75.0,-71.0
1055,-65.0,-75.0,-75.0,-71.0
1056,-65.0,-75.0,-75.0,-72.0
1057,-65.0,-75.0,-75.0,-72.0
1058,-65.0,-75.0,-75.0,-72.0
1059,-65.0,-75.0,-76.0,-70.0
1060,-65.0,-75.0,-77.0,-70.0
1061,-65.0,-75.0,-77.0,-70.0
1062,-65.0,-75.0,-77.0,-70.0
1063,-64.0,-75.0,-77.0,-70.0
1064,-64.0,-75.0,-77.0,-70.0
1065,-64.0,-75.0,-76.0,-72.0
1066,-60.0,-75.0,-76.0,-72.0
1067,-60.0,-75.0,-76.0,-72.0
1068,-60.0,-75.0,-76.0,-70.0
1069,-59.0,-75.0,-76.0,-70.0
1070,-59.0,-75.0,-76.0,-70.0
1071,-59.0,-75.0,-76.0,-69.0
1072,-59.0,-75.0,-76.0,-69.0
1073,-59.0,-75.0,-76.0,-69.0
1074,-59.0,-75.0,-76.0,-70.0
1075,-59.0,-75.0,-76.0,-70.0
1076,-59.0,-75.0,-76.0,-69.0
1077,-59.0,-75.0,-76.0,-69.0
1078,-63.0,-75.0,-76.0,-69.0
1079,-63.0,-75.0,-76.0,-70.0
1080,-63.0,-75.0,-76.0,-70.0
1081,-54.0,-75.0,-76.0,-69.5
1082,-54.0,-75.0,-76.0,-69.0
1083,-54.0,-75.0,-76.0,-69.0
1084,-57.0,-75.0,-76.0,-70.0
1085,-57.0,-75.0,-76.0,-70.0
1086,-57.0,-75.0,-76.0,-70.0
1087,-58.0,-75.0,-76.0,-71.0
1088,-58.0,-75.0,-76.0,-71.0
1089,-58.0,-75.0,-76.0,-71.0
1090,-58.0,-75.0,-76.0,-71.0
1091,-58.0,-75.0,-76.0,-71.0
1092,-58.0,-75.0,-76.0,-71.0
1093,-58.0,-75.0,-76.0,-70.0
1094,-57.0,-75.0,-76.0,-70.0
1095,-57.0,-75.0,-76.0,-70.0
1096,-57.0,-75.0,-76.0,-70.0
1097,-59.0,-75.0,-76.0,-70.0
1098,-59.0,-75.0,-76.0,-70.0
1099,-58.0,-75.0,-76.0,-70.0
1100,-58.0,-75.0,-76.0,-70.0
1101,-58.0,-75.0,-76.0,-70.0
1102,-63.0,-75.0,-76.0,-70.0
1103,-63.0,-75.0,-76.0,-70.0
1104,-63.0,-75.0,-76.0,-70.0
1105,-63.0,-75.0,-76.0,-70.0
1106,-63.0,-75.0,-76.0,-70.0
1107,-63.0,-75.0,-76.0,-70.0
1108,-62.0,-75.0,-76.0,-70.0
1109,-62.0,-74.5,-76.0,-70.0
1110,-62.0,-74.0,-76.0,-70.0
1111,-62.0,-74.0,-76.0,-70.0
1112,-62.0,-74.0,-76.0,-71.0
1113,-62.0,-74.0,-76.0,-71.0
1114,-62.0,-74.0,-77.0,-71.0
1115,-62.0,-74.0,-77.0,-73.0
1116,-62.0,-74.0,-77.0,-73.0
1117,-63.0,-74.0,-76.0,-70.0
1118,-63.0,-74.0,-76.0,-70.0
1119,-63.0,-74.0,-76.0,-70.0
1120,-62.0,-74.0,-77.0,-70.0
1121,-62.0,-74.0,-77.0,-70.0
1122,-62.0,-74.0,-77.0,-70.0
1123,-62.0,-73.0,-76.0,-70.0
1124,-62.0,-73.0,-76.0,-70.0
1125,-62.0,-73.0,-76.0,-70.0
1126,-63.0,-73.0,-76.0,-70.0
1127,-63.0,-73.0,-76.0,-70.0
1128,-63.0,-73.0,-76.0,-70.0
1129,-63.0,-73.0,-76.0,-69.5
1130,-63.0,-73.0,-76.0,-69.0
1131,-63.0,-73.0,-76.0,-70.0
1132,-62.0,-73.0,-76.0,-70.0
1133,-62.0,-73.0,-76.0,-70.0
1134,-62.0,-74.0,-76.0,-70.0
1135,-62.0,-74.0,-76.0,-70.0
1136,-62.0,-74.0,-76.0,-72.0
1137,-62.0,-73.0,-76.0,-72.0
1138,-62.0,-73.0,-77.0,-72.0
1139,-62.0,-73.0,-77.0,-70.0
1140,-62.0,-74.0,-77.0,-70.0
1141,-62.0,-74.0,-76.0,-70.0
1142,-62.0,-74.0,-76.0,-70.0
1143,-62.0,-74.0,-76.0,-70.0
1144,-62.0,-74.0,-76.0,-70.0
1145,-62.0,-74.0,-76.0,-72.0
1146,-62.0,-74.0,-76.0,-72.0
1147,-62.0,-74.0,-76.0,-72.0
1148,-62.0,-74.0,-76.0,-69.0
1149,-62.0,-74.0,-76.0,-69.0
1150,-63.0,-74.0,-76.0,-69.0
1151,-63.0,-74.0,-76.0,-69.0
1152,-63.0,-74.0,-76.0,-69.0
1153,-62.0,-74.0,-74.0,-70.5
1154,-62.0,-74.0,-74.0,-72.0
1155,-62.0,-74.0,-74.0,-72.0
1156,-62.0,-74.0,-74.0,-72.0
1157,-62.0,-74.0,-74.0,-71.0
1158,-62.0,-74.0,-74.0,-71.0
1159,-62.0,-74.0,-74.0,-71.0
1160,-62.0,-74.0,-74.0,-70.0
1161,-62.0,-74.0,-74.0,-70.0
1162,-61.0,-74.0,-74.0,-70.0
1163,-61.0,-74.0,-74.0,-72.0
1164,-61.0,-74.0,-74.0,-72.0
1165,-62.0,-74.0,-75.0,-72.0
1166,-62.0,-74.0,-75.0,-71.0
1167,-62.0,-74.0,-75.0,-71.0
1168,-62.0,-74.0,-74.0,-71.0
1169,-62.0,-74.0,-74.0,-71.0
1170,-62.0,-74.0,-74.0,-70.0
1171,-61.0,-74.0,-73.0,-70.0
1172,-61.0,-74.0,-73.0,-70.0
1173,-61.0,-74.0,-73.0,-69.5
1174,-62.0,-74.0,-73.0,-69.0
1175,-62.0,-74.0,-73.0,-69.0
1176,-62.0,-74.0,-73.0,-69.0
1177,-62.0,-74.0,-73.0,-69.0
1178,-62.0,-74.0,-73.0,-69.0
1179,-62.0,-74.0,-73.0,-69.0
1180,-62.0,-74.0,-73.0,-70.0
1181,-62.0,-74.0,-73.0,-70.0
1182,-62.0,-74.0,-73.0,-70.0
1183,-63.0,-74.0,-73.0,-71.0
1184,-63.0,-74.0,-73.0,-71.0
1185,-63.0,-74.0,-73.0,-71.0
1186,-62.0,-74.0,-73.0,-69.0
1187,-62.0,-74.0,-73.0,-69.0
1188,-62.0,-74.0,-73.0,-69.0
1189,-62.0,-74.0,-73.0,-69.0
1190,-62.0,-74.0,-73.0,-69.0
1191,-62.0,-74.0,-73.0,-69.0
1192,-62.0,-74.0,-73.0,-69.0
1193,-62.0,-74.0,-73.0,-69.0
1194,-62.0,-74.0,-73.0,-69.0
1195,-62.0,-74.0,-73.0,-69.0
1196,-62.0,-74.0,-73.0,-70.0
1197,-62.0,-74.0,-73.0,-70.0
1198,-62.0,-74.0,-73.0,-69.0
1199,-62.0,-74.0,-73.0,-69.0
1200,-62.0,-74.0,-73.0,-69.0
1201,-62.0,-74.0,-73.0,-70.0
1202,-59.0,-74.0,-73.0,-70.0
1203,-59.0,-74.0,-73.0,-70.0
1204,-59.0,-74.0,-73.0,-69.0
1205,-56.0,-74.0,-73.0,-69.0
1206,-56.0,-74.0,-73.0,-69.0
1207,-56.0,-74.0,-73.0,-71.0
1208,-54.0,-74.0,-73.0,-71.0
1209,-54.0,-74.0,-73.0,-71.0
1210,-54.0,-74.0,-73.0,-72.0
1211,-54.0,-74.0,-73.0,-72.0
1212,-54.0,-74.0,-73.0,-72.0
1213,-54.0,-73.0,-73.0,-70.0
1214,-54.0,-73.0,-73.0,-70.0
1215,-54.0,-73.0,-73.0,-70.0
1216,-54.0,-73.0,-73.0,-70.0
1217,-54.0,-73.0,-73.0,-70.0
1218,-54.0,-73.0,-73.0,-70.0
1219,-54.0,-73.0,-73.0,-69.0
1220,-56.0,-73.0,-73.0,-69.0
1221,-56.0,-73.0,-73.0,-69.0
1222,-56.0,-73.0,-73.0,-69.0
1223,-54.0,-73.0,-73.0,-69.0
1224,-54.0,-73.0,-73.0,-69.0
1225,-54.0,-74.0,-73.0,-70.0
1226,-60.0,-74.0,-73.0,-70.0
1227,-60.0,-74.0,-73.0,-70.0
1228,-60.0,-73.0,-73.0,-69.0
1229,-62.0,-73.0,-75.0,-69.0
1230,-62.0,-73.0,-75.0,-69.0
1231,-62.0,-74.0,-75.0,-69.0
1232,-62.0,-74.0,-75.0,-69.0
1233,-62.0,-74.0,-75.0,-69.0
1234,-62.0,-73.0,-76.0,-70.0
1235,-62.0,-73.0,-76.0,-70.0
1236,-62.0,-73.0,-76.0,-70.0
1237,-62.0,-73.0,-76.0,-71.0
1238,-62.0,-73.0,-76.0,-71.0
1239,-62.0,-73.0,-76.0,-71.0
1240,-62.0,-73.0,-76.0,-71.0
1241,-62.0,-73.0,-76.0,-71.0
1242,-62.0,-73.0,-76.0,-71.0
1243,-62.0,-73.0,-76.0,-69.0
1244,-62.0,-73.0,-76.0,-69.0
1245,-62.0,-73.0,-76.0,-69.0
1246,-62.0,-73.0,-76.0,-69.0
1247,-62.0,-73.0,-76.0,-69.0
1248,-62.0,-73.0,-76.0,-69.0
1249,-62.0,-74.0,-75.5,-69.0
1250,-62.0,-74.0,-75.0,-69.0
1251,-62.0,-74.0,-74.0,-69.0
1252,-62.0,-74.0,-74.0,-71.0
1253,-61.0,-74.0,-74.0,-71.0
1254,-61.0,-74.0,-74.0,-71.0
1255,-61.0,-74.0,-74.0,-70.0
1256,-62.0,-74.0,-74.0,-70.0
1257,-62.0,-74.0,-74.0,-70.0
