IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] Call Start Network,[Call Test] Call Type,[Call Test] Call Result,[Call Test] Call Middle Network,[Call Test] Call End Network,[Call Test] Mobile ChipSet,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Misc] [Mobile] IMEI,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Call Result,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [Voice or Video Call] Result & Reason,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool),[NR5G] [RF] PCI,[Call Test] [Voice Quality] [Sampled Values] MOS (POLQA),[WiFi] On Off,[WiFi] Connect State,[WiFi] [Serving AP] RSSI,[WiFi] [Serving AP] Frequency,[WiFi] [Serving AP] Link Speed,[Call Test] [VoNR VoLTE] [Handover] Rx RTP Delay (Control Plane),[Call Test] [Voice or Video Call] Call Type,[Event] [Event Occurrence Count] Handover OK #,[Mobile Info] [Android] [Radio] Network Type (Data Svc),[NR5G] [RF] RSRP
91,1,,,-121.9314830,47.5244923,2026-01-26 23:52:14.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.720000
92,1,,,-121.9314830,47.5244923,2026-01-26 23:52:15.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.040000
93,1,,,-121.9314830,47.5244923,2026-01-26 23:52:16.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.190000
94,1,,,-121.9314830,47.5244923,2026-01-26 23:52:17.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.060000
95,1,,,-121.9314830,47.5244923,2026-01-26 23:52:18.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-117.300000
96,1,,,-121.9314830,47.5244923,2026-01-26 23:52:19.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-122.370000
97,1,,,-121.9314830,47.5244923,2026-01-26 23:52:20.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-122.720000
98,1,,,-121.9314830,47.5244923,2026-01-26 23:52:21.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-124.450000
99,1,,,-121.9314830,47.5244923,2026-01-26 23:52:22.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-121.790000
100,1,,,-121.9314830,47.5244923,2026-01-26 23:52:23.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-122.310000
101,1,,,-121.9314830,47.5244923,2026-01-26 23:52:24.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.840000
102,1,,,-121.9314830,47.5244923,2026-01-26 23:52:25.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.330000
103,1,,,-121.9314830,47.5244923,2026-01-26 23:52:26.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.790000
104,1,,,-121.9314830,47.5244923,2026-01-26 23:52:27.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-121.000000
105,1,,,-121.9314830,47.5244923,2026-01-26 23:52:28.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-121.380000
106,1,,,-121.9314830,47.5244923,2026-01-26 23:52:29.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-123.700000
107,1,,,-121.9314830,47.5244923,2026-01-26 23:52:30.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-122.660000
108,1,,,-121.9314830,47.5244923,2026-01-26 23:52:31.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-123.410000
109,1,,,-121.9314830,47.5244923,2026-01-26 23:52:32.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-123.880000
110,1,,,-121.9314830,47.5244923,2026-01-26 23:52:33.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-125.600000
111,1,,,-121.9314830,47.5244923,2026-01-26 23:52:34.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-124.340000
112,1,,,-121.9314830,47.5244923,2026-01-26 23:52:35.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-122.430000
113,1,,,-121.9314830,47.5244923,2026-01-26 23:52:36.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-123.560000
114,1,,,-121.9314830,47.5244923,2026-01-26 23:52:37.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-123.650000
115,1,,,-121.9314830,47.5244923,2026-01-26 23:52:38.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-123.920000
116,1,,,-121.9314830,47.5244923,2026-01-26 23:52:39.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-124.690000
117,1,,,-121.9314830,47.5244923,2026-01-26 23:52:40.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-123.190000
118,1,,,-121.9314830,47.5244923,2026-01-26 23:52:41.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-122.490000
119,1,,,-121.9314830,47.5244923,2026-01-26 23:52:42.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-121.700000
120,1,,,-121.9314830,47.5244923,2026-01-26 23:52:43.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.510000
121,1,,,-121.9314830,47.5244923,2026-01-26 23:52:44.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-121.940000
122,1,,,-121.9314830,47.5244923,2026-01-26 23:52:45.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-122.460000
123,1,,,-121.9314830,47.5244923,2026-01-26 23:52:46.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-123.660000
124,1,,,-121.9314830,47.5244923,2026-01-26 23:52:47.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.850000
125,1,,,-121.9314830,47.5244923,2026-01-26 23:52:48.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-114.500000
126,1,,,-121.9314830,47.5244923,2026-01-26 23:52:49.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.370000
127,1,,,-121.9314830,47.5244923,2026-01-26 23:52:50.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.120000
128,1,,,-121.9314830,47.5244923,2026-01-26 23:52:51.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.660000
129,1,,,-121.9314830,47.5244923,2026-01-26 23:52:52.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.420000
130,1,,,-121.9314830,47.5244923,2026-01-26 23:52:53.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.870000
131,1,,,-121.9314830,47.5244923,2026-01-26 23:52:54.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.750000
132,1,,,-121.9314830,47.5244923,2026-01-26 23:52:55.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-121.270000
133,1,,,-121.9314830,47.5244923,2026-01-26 23:52:56.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-119.940000
134,1,,,-121.9314830,47.5244923,2026-01-26 23:52:57.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-119.130000
135,1,,,-121.9314830,47.5244923,2026-01-26 23:52:58.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-118.320000
136,1,,,-121.9314830,47.5244923,2026-01-26 23:52:59.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-121.160000
137,1,,,-121.9314830,47.5244923,2026-01-26 23:53:00.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-119.850000
138,1,,,-121.9314830,47.5244923,2026-01-26 23:53:01.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-119.000000
139,1,,,-121.9314830,47.5244923,2026-01-26 23:53:02.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-117.520000
140,1,,,-121.9314830,47.5244923,2026-01-26 23:53:03.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-113.010000
141,1,,,-121.9314830,47.5244923,2026-01-26 23:53:04.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-111.500000
142,1,,,-121.9314830,47.5244923,2026-01-26 23:53:05.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-111.790000
143,1,,,-121.9314830,47.5244923,2026-01-26 23:53:06.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-112.350000
144,1,,,-121.9314830,47.5244923,2026-01-26 23:53:07.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-112.340000
145,1,,,-121.9314830,47.5244923,2026-01-26 23:53:08.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-113.020000
146,1,,,-121.9314830,47.5244923,2026-01-26 23:53:09.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.640000
147,1,,,-121.9314830,47.5244923,2026-01-26 23:53:10.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-121.020000
148,1,,,-121.9314830,47.5244923,2026-01-26 23:53:11.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.550000
149,1,,,-121.9314830,47.5244923,2026-01-26 23:53:12.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-117.200000
150,1,,,-121.9314830,47.5244923,2026-01-26 23:53:13.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.310000
151,1,,,-121.9314830,47.5244923,2026-01-26 23:53:14.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.910000
152,1,,,-121.9314830,47.5244923,2026-01-26 23:53:15.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.740000
153,1,,,-121.9314830,47.5244923,2026-01-26 23:53:16.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.930000
154,1,,,-121.9314830,47.5244923,2026-01-26 23:53:17.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-122.340000
155,1,,,-121.9314830,47.5244923,2026-01-26 23:53:18.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-122.250000
156,1,,,-121.9314830,47.5244923,2026-01-26 23:53:19.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-122.240000
157,1,,,-121.9314830,47.5244923,2026-01-26 23:53:20.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-123.100000
158,1,,,-121.9314830,47.5244923,2026-01-26 23:53:21.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-122.620000
159,1,,,-121.9314830,47.5244923,2026-01-26 23:53:22.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-119.130000
160,1,,,-121.9314830,47.5244923,2026-01-26 23:53:23.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-123.550000
161,1,,,-121.9314830,47.5244923,2026-01-26 23:53:24.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-119.470000
162,1,,,-121.9314830,47.5244923,2026-01-26 23:53:25.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,,-115.190000
163,1,,,-121.9314830,47.5244923,2026-01-26 23:53:26.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-116.740000
164,1,,,-121.9314830,47.5244923,2026-01-26 23:53:27.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-115.080000
165,1,,,-121.9314830,47.5244923,2026-01-26 23:53:28.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-113.370000
166,1,,,-121.9314830,47.5244923,2026-01-26 23:53:29.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-117.160000
167,1,,,-121.9314830,47.5244923,2026-01-26 23:53:30.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,,-115.880000
168,1,,,-121.9314830,47.5244923,2026-01-26 23:53:31.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-118.880000
169,1,,,-121.9314830,47.5244923,2026-01-26 23:53:32.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,0.000000,2437,286,,,,IWLAN,-121.120000
170,1,,,-121.9314830,47.5244923,2026-01-26 23:53:33.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,0.000000,2437,286,,,,IWLAN,-122.730000
171,1,,,-121.9314830,47.5244923,2026-01-26 23:53:34.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-68.000000,2437,28,,,,IWLAN,-122.110000
172,1,,,-121.9314830,47.5244923,2026-01-26 23:53:35.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-68.000000,2437,28,,,,IWLAN,-123.610000
173,1,,,-121.9314830,47.5244923,2026-01-26 23:53:36.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-68.000000,2437,28,,,,IWLAN,-123.100000
174,1,,,-121.9314830,47.5244923,2026-01-26 23:53:37.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-64.000000,2437,48,,,,IWLAN,-126.840000
175,1,,,-121.9314830,47.5244923,2026-01-26 23:53:38.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-64.000000,2437,48,,,,IWLAN,-122.480000
176,1,,,-121.9314830,47.5244923,2026-01-26 23:53:39.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-64.000000,2437,48,,,,IWLAN,-121.700000
177,1,,,-121.9314830,47.5244923,2026-01-26 23:53:40.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,32,,,,IWLAN,-116.990000
178,1,,,-121.9314830,47.5244923,2026-01-26 23:53:41.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,32,,,,IWLAN,-114.860000
179,1,,,-121.9314830,47.5244923,2026-01-26 23:53:42.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,32,,,,IWLAN,-114.030000
180,1,,,-121.9314830,47.5244923,2026-01-26 23:53:43.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,32,,,,IWLAN,-115.900000
181,1,,,-121.9314830,47.5244923,2026-01-26 23:53:44.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,32,,,,IWLAN,-116.210000
182,1,,,-121.9314830,47.5244923,2026-01-26 23:53:45.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,32,,,,IWLAN,-115.890000
183,1,,,-121.9314830,47.5244923,2026-01-26 23:53:46.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-64.000000,2437,14,,,,IWLAN,-115.320000
184,1,,,-121.9314830,47.5244923,2026-01-26 23:53:47.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-64.000000,2437,14,,,,IWLAN,-116.960000
185,1,,,-121.9314830,47.5244923,2026-01-26 23:53:48.000,_20260126_155046_CH02_TMO_5GNR_WFC_REF_TC-178-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-64.000000,2437,14,,,,IWLAN,-119.700000
