[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40)+N41(40),NR SA,67,-109.86,11.61,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,67,-101.1,12.03,,,,,,,,,,,,,0.004,0.013
,,,N41(90),NR SA,67,-100.98,12.06,,,,,,,,,,,,,0.001,0.002
,,,N41(90),NR SA,67,-100.39,11.72,,,,,,,,,,,,,0,
,,,N41(40),NR SA,67,-99.19,16.8,,,,,,,,,,,,,0.01,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,462,-101.15,8.99,,,,,,,,,,,,,0.001,0.003
,,,N41(40),NR SA,462,-101.06,9.93,,,,,,,,,,,,,0.009,0.031
,,,N41(40),NR SA,462,-102.65,7.75,,,,,,,,,,,,,0.085,0.095
,,,N41(40)+N41(40),NR SA,462,-104.62,7.34,,,,,,,,,,,,,0.385,0.414
,,,N41(40)+N41(40),NR SA,462,-103.86,8.73,,,,,,,,,,,,,33.399,0.593
,,,N41(40)+N41(40),NR SA,462,-105.3,7.36,,,,,,,,,,,,,198.54,1.338
,,,N41(40)+N41(40),NR SA,462,-103.61,10.3,,,,,,,,,,,,,194.784,1.292
,,,N41(40)+N41(40),NR SA,462,-104.6,7.75,,,,,,,,,,,,,157.402,1.018
,,,N41(40)+N41(40),NR SA,462,-104.95,8.05,,,,,,,,,,,,,221.89,1.422
,,,N41(40)+N41(40),NR SA,462,-105.68,8.22,,,,,,,,,,,,,268.586,1.874
,,,N41(40)+N41(40),NR SA,462,-106.92,7.17,,,,,,,,,,,,,0,0.01
,,,N41(40)+N41(40),NR SA,462,-105.17,6.1,,,,,,,,,,,,,0.038,0.018
,,,N41(40)+N41(40),NR SA,462,-108.95,4.54,,,,,,,,,,,,,0.121,0.181
,,,N41(40)+N41(40),NR SA,462,-106.16,7.17,,,,,,,,,,,,,0.023,0.032
,,,N41(40)+N41(40),NR SA,462,-102.87,9.16,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,462,-104.77,11.01,,,,,,,,,,,,,0.012,0.009
,,,N41(40),NR SA,462,-97.7,12.07,,,,,,,,,,,,,0.002,0.004
,,,N41(40),NR SA,462,-98.14,12.2,,,,,,,,,,,,,0,0.006
,,,N41(40),NR SA,462,-100.85,11.12,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,462,-100.79,16.02,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,462,-99.5,15.87,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,462,-104.8,11.8,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,462,-105.58,13.14,,,,,,,,,,,,,0,
,,,N41(40),NR SA,462,-102.06,12.44,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,462,-103.68,12.61,,,,,,,,,,,,,0,0.002
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,67,-100.17,11.6,,,,,,,,,,,,,0.001,0.05
,,,N41(40),NR SA,67,-98.35,12.17,,,,,,,,,,,,,0.071,0.101
